,abstract,lead_paragraph,pub_date,document_type,section_name,type_of_material,headline,keywords
0,"Firefighters who rushed to contain the Maui wildfire found that hydrants were running dry, forcing crews to embark instead on a perilous rescue mission.","During the frantic moments on Tuesday after a wildfire jumped containment near a residential neighborhood in Lahaina, Hawaii, firefighters rushing to slow the spread were distressed to find that their hydrants were starting to run dry.",2023-08-14T00:44:21+0000,article,U.S.,News,"As Inferno Grew, Lahaina’s Water System Collapsed",Wildfires;Water;Disasters and Emergencies;Hawaii;Lahaina (Hawaii);Maui (Hawaii);Drought
1,"A nostalgic crowd turned out to see an all-star lineup on Friday at Yankee Stadium, not far from the genre’s birthplace.","The start of hip-hop dates to Aug. 11, 1973, when DJ Kool Herc created continuous break-beats by working two turntables during a party in a rec room at 1520 Sedgwick Ave in the Bronx. On Friday night, exactly 50 years later, a concert was held at Yankee Stadium — roughly a mile and a half from hip-hop’s birthplace — to honor the occasion, featuring Run-DMC, Slick Rick, Ice Cube, Snoop Dogg, Lil’ Kim and Nas. DJ Kool Herc, 68, also appeared onstage to accept an award.",2023-08-14T01:40:38+0000,article,Style,News,Old-School Fans Celebrate Hip-Hop’s 50th,Rap and Hip-Hop;Stadiums and Arenas;Yankee Stadium (NYC);Bronx (NYC)
2,"Denounced in some Middle Eastern countries for undermining traditional gender norms, the hit movie is finding an audience in Saudi Arabia, illustrating the region’s shifting political landscape.","On Friday night, Mohammed al-Sayed donned a pale pink shirt and denim overalls to join a friend at a movie theater in Riyadh, the capital of Saudi Arabia, where the men settled in to watch a film about a doll on a mission to dismantle the patriarchy.",2023-08-14T04:01:11+0000,article,World,News,"Banned in Kuwait, ‘Barbie’ Sparks Delight, and Anger, in Saudi Arabia",Movies;Women and Girls;Censorship;Gender;Muslims and Islam;Saudi Arabia;Barbie (Movie);Riyadh (Saudi Arabia);Kuwait;Lebanon;Bahrain;United Arab Emirates;Mohammed bin Salman (1985- )
3,"The Chinese government represses public grief, withholding information and stanching displays of mourning to tell history the way it wants it told.",Many innocent lives were lost to tragic events in China in the past month. So far we haven’t learned a single name of any of them from China’s government or its official media. Nor have we seen news interviews of family members talking about their loved ones.,2023-08-14T04:01:16+0000,article,Business Day,News,"When Tragedy Strikes in China, the Government Cracks Down on Grief",Deaths (Fatalities);Floods;Censorship;Politics and Government;Social Media;Disasters and Emergencies;Death and Dying;Xi Jinping;China
4,"The Purple Pantry offers rice, pasta and canned goods, just enough for students who have other pressing concerns. Also, the police department’s counterterrorism bureau has a new chief.",Good morning. It’s Monday. Today we’ll look at food insecurity and college students — and a campus food pantry that’s open even during the summer. We’ll also meet the new chief of an often-secretive police unit.,2023-08-14T04:02:05+0000,article,New York,briefing,A Food Pantry That Keeps Hunger at Bay for Needy College Students,"New York City;internal-storyline-no;Food Insecurity;Food Bank for New York City;Barrett, John (1957- );Manhattan (NYC)"
5,The toll of devastating wildfires in Maui.,"A summer of ferocious weather across much of the U.S. has now yielded the nation’s deadliest wildfire in more than a century. On the Hawaiian island of Maui, at least 93 people have been confirmed dead, more than 2,200 buildings have been leveled and many people on the island remain unaccounted for after what began as scattered brush fires quickly escalated.",2023-08-14T04:02:05+0000,article,Briefing,briefing,Monday Briefing,
6,"The Met recently acquired “Bélizaire and the Frey Children,” a 19th-century Louisiana portrait with a secret: For over a 100 years, the image of an enslaved child was erased. This is his story.","The Met recently acquired “Bélizaire and the Frey Children,” a 19th-century Louisiana portrait with a secret: For over a 100 years, the image of an enslaved child was erased. This is his story.",2023-08-14T04:08:31+0000,multimedia,Arts,Video,Exclusive: How a Rare Portrait of an Enslaved Child Arrived at the Met,Art;Slavery (Historical)
7,"The Met recently acquired “Bélizaire and the Frey Children,” a 19th-century Louisiana portrait with a secret: For over 100 years, the image of an enslaved youth was erased. This is his story.","The Met recently acquired “Bélizaire and the Frey Children,” a 19th-century Louisiana portrait with a secret: For over 100 years, the image of an enslaved youth was erased. This is his story.",2023-08-14T04:20:31+0000,multimedia,Video,Interactive Feature,‘His Name Was Bélizaire’: Rare Portrait of Enslaved Child Arrives at the Met,"Art;Museums;Metropolitan Museum of Art;Slavery (Historical);New Orleans Museum of Art;Amans, Jacques (1801-88);Louisiana;Simien, Jeremy K;Black People;Blacks;Restoration and Renovation;Archives and Records;vis-video"
8,"No corrections appeared in print on Monday, Aug. 14, 2023.","Errors are corrected during the press run whenever possible, so some errors noted here may not have appeared in all editions.",2023-08-14T04:57:09+0000,article,Corrections,News,"No Corrections: Aug. 14, 2023",
9,HBO airs the concert filmed in Los Angeles and the animated Freeform show wraps up its first season.,"Between network, cable and streaming, the modern television landscape is a vast one. Here are some of the shows, specials and movies coming to TV this week, Aug. 14-20. Details and times are subject to change.",2023-08-14T05:00:13+0000,article,Arts,News,What’s on TV This Week: The Weeknd in Concert and ‘Praise Petey’,Television;Movies
