,abstract,lead_paragraph,pub_date,document_type,section_name,type_of_material,headline,keywords
0,Prosecutors say Senator Robert Menendez had a cache of ill-gotten ingots and a sudden interest in the price of the precious metal.,"Of all the details in the federal indictment of Senator Robert Menendez, one of the most eye-popping may be the assertion that a sizable chunk of the graft he is charged with collecting came in the form of gold bars.",2023-09-23T01:27:52+0000,article,New York,News,"Gold, an Investment for Some, Is a Portable Vehicle for Graft","Gold;Crime and Criminals;Senate;Menendez, Robert;New Jersey"
1,Robert Charlton delivers a winsome debut puzzle.,"SATURDAY PUZZLE — This is Robert Charlton’s first published crossword anywhere, not just in The New York Times; springing a tough grid like this on us out of the blue feels auspicious to me. I tend to think of doubled triple stacks as the equivalent of a black diamond ski slope, a challenge that requires experience in both solver and constructor. Not in this case! All of these excellent span entries sandwich a juicy clue set, with hardly a bit of cheap filler.",2023-09-23T02:00:07+0000,article,Crosswords & Games,News,"Love, by Another Name","Crossword Puzzles;Charlton, Robert (Crossword Constructor)"
2,"Quotation of the Day for Saturday, September 23, 2023.","“You can find alternatives to milk, but what will you do without water?”",2023-09-23T04:00:00+0000,article,Corrections,News,Quotation of the Day: India’s ‘Lake Man’ Uses Ancient Ways to Ease a Water Crisis,
3,"Corrections that appeared in print on Saturday, Sept. 23, 2023.","An article on Friday about the timeline of Rupert Murdoch’s career misstated how much the Walt Disney Company paid to acquire most of 21st Century Fox’s assets in 2019. It was $71.3 billion, not $71.3 million.",2023-09-23T04:01:21+0000,article,Corrections,Correction,"Corrections: Sept. 23, 2023",
4,"A string of scandals has left Qantas Airways, which calls itself “the spirit of Australia,” near the bottom of public opinion at home.","Barely three years after its entire fleet was grounded, Qantas Airways has never been more profitable. But as Australia’s national airline has emerged stronger from the pandemic, it has alienated its most important constituency: Australians.",2023-09-23T04:01:21+0000,article,Business Day,News,How a Storied National Airline Became Reviled in Its Own Country,AIRLINES AND AIRPLANES;Customer Relations;Travel and Vacations;Polls and Public Opinion;Australia;Qantas Airways
5,A third straight day of bargaining between the studios and the union ended without an agreement. Talks continued on Saturday.,"A third straight day of marathon negotiations between Hollywood studios and striking screenwriters ended on Friday night without a deal. But the sides made substantial progress, according to three people briefed on the talks.",2023-09-23T04:46:50+0000,article,Business Day,News,"Progress in Hollywood Writers’ Strike Negotiations, but No Deal Yet","Movies;Organized Labor;Television;Strikes;ALLIANCE OF MOTION PICTURE AND TELEVISION PRODUCERS;Writers Guild of America;Iger, Robert A;Langley, Donna;Sarandos, Ted;Zaslav, David M"
6,Our columnist reviews the day’s puzzle. Warning: Contains spoilers!,"Welcome to The Wordle Review. Be warned: This article contains spoilers for today’s puzzle. Solve Wordle first, or scroll at your own risk.",2023-09-23T07:00:02+0000,article,Crosswords & Games,News,Today’s Wordle Review,Crossword Puzzles;Wordle (Puzzle)
7,Feeling stuck on today’s puzzle? We can help.,"SATURDAY — Hi busy bees! Welcome to today’s Spelling Bee forum. There are a number of terms that appear in both this article and other online discussions of the Spelling Bee; a glossary of those terms compiled by Monicat, a Times reader, can be found below. For more Spelling Bee conversation, check out Deb Amlen’s weekly humor column, “Diary of a Spelling Bee Fanatic.”",2023-09-23T07:00:04+0000,article,Crosswords & Games,News,Spelling Bee Forum,Spelling Bee (Game)
8,"A reporter who writes about New York’s personalities set her sights on James L. Dolan, whom everyone thinks they know.","After more than 25 years of living in New York City, I attended my first New York Knicks game in June. It was Game 5 of the second round of the N.B.A. playoffs, against the Miami Heat, with exciting action that saw the Knicks storm ahead in the second half and cling to the lead to win 112-103.",2023-09-23T07:00:15+0000,article,Times Insider,News,The Knicks Hardly Interested Me. The Owner Was Another Story.,"Madison Square Garden;New York Knicks;New York Times;Dolan, James L;New York City"
9,Video of the white woman taken by a Black shopper at a New Jersey mall laid bare the power of online outrage.,It began with a Covid-era tussle over social distancing at a New Jersey shopping mall known for its high-end stores.,2023-09-23T07:00:16+0000,article,New York,News,‘Victoria’s Secret Karen’ Video: Lawsuits Show What Viewers Didn’t See,"Video Recordings, Downloads and Streaming;Black People;Blacks;Social Media;Suits and Litigation (Civil);Mall at Short Hills (Millburn, NJ);Victoria's Secret;New Jersey;Discrimination;Disabilities;Ukenta, Ijeoma;Elphick, Abigail"
10,"On top of caring for dozens of adoptable cats, Anne Levin once raised an orphaned baby subway rat. She named him Alexander Hamilton.","Anne Levin never knows what Sunday will bring. When you’re the executive director of the Brooklyn Bridge Animal Welfare Coalition — which provides animal rescuers with veterinary, foster and adoptive support — and a co-founder of its affiliated cat cafe, anything’s possible.",2023-09-23T07:00:18+0000,article,New York,News,How an Animal Rescuer and Cat Cafe Owner Spends Her Sundays,"Animal Abuse, Rights and Welfare;Content Type: Personal Profile;Cats;Brooklyn Heights (Brooklyn, NY);Brooklyn Bridge Animal Welfare Coalition;Levin, Anne (Nonprofit Executive)"
11,"Senator Menendez, who has defeated prosecutors and political challengers, faces his sternest test yet in his federal indictment in Manhattan.","In a state long attuned to the drumbeat of political corruption — salacious charges, furious denials, explosive trials — Senator Robert Menendez has often registered as the quintessential New Jersey politician.",2023-09-23T07:00:22+0000,article,New York,News,Does Robert Menendez Have Enough Teflon to Survive Again?,"Menendez, Robert;United States Politics and Government;Bribery and Kickbacks;Content Type: Personal Profile;Ethics and Official Misconduct;Elections, Senate;Democratic Party;New Jersey;Senate"
