,abstract,lead_paragraph,pub_date,document_type,section_name,type_of_material,headline,keywords
0,"The findings, from the largely uncharted waters of Bounty Trough, show that “we’ve got a long way to go in terms of understanding where life is found in the ocean,” a researcher said.",A team of 21 scientists set off on an expedition in the largely uncharted waters of Bounty Trough off the coast of the South Island of New Zealand in February hoping to find a trove of new species.,2024-03-11T00:00:09+0000,article,Science,News,Scientists Discover 100 New Marine Species in New Zealand,Fish and Other Marine Life;Research;Biodiversity;Oceans and Seas;New Zealand;South Island (New Zealand);Ocean Census
1,The creators of “The Band’s Visit” return with this mischievous ghost story of a musical based on an odd slice of Old West history.,"In the final chapter of Elmer McCurdy’s macabre posthumous journey through the American West, his red-painted corpse dangled from a noose inside a Southern California amusement park ride: a creepy bit of décor to spook the thrill seekers.",2024-03-11T00:00:11+0000,article,Theater,Review,"‘Dead Outlaw’ Review: Not Much of a Bandit, but What a Corpse","Theater;Theater (Off Broadway);Minetta Lane Theater;Yazbek, David;Moses, Itamar;Cromer, David"
2,"Glazer, the director of “The Zone of Interest,” spoke about the war while accepting the Oscar for best international feature.","The Israel-Hamas war was prominently addressed on the Oscars stage on Sunday in an acceptance speech for “The Zone of Interest,” which follows the domestic life of a Nazi commandant whose house is just outside the Auschwitz concentration camp.",2024-03-11T00:41:06+0000,article,Movies,News,Jonathan Glazer Condemns ‘Occupation’ and Violence in Israel and Gaza,"World War II (1939-45);Holocaust and the Nazi Era;Israel-Gaza War (2023- );Academy Awards (Oscars);Glazer, Jonathan;The Zone of Interest (Movie);Israel;Gaza Strip;Movies"
3,"In one of the evening’s most anticipated performances, Gosling and dozens of dancers went over the top and even brought out Slash for a cameo on guitar.","In one of the most anticipated and surely one of the most exuberant moments of Oscar night, Ryan Gosling took the stage to perform “I’m Just Ken,” the nominated song from “Barbie” by Mark Ronson and Andrew Wyatt.",2024-03-11T01:35:59+0000,article,Movies,News,Ryan Gosling Delivers a ‘Just Ken’ Spectacle at the Oscars,"Pop and Rock Music;Academy Awards (Oscars);Gosling, Ryan;Barbie (Movie);I'm Just Ken (Song);Movies"
4,"The song, which Eilish wrote with her brother, Finneas O’Connell, is the siblings’ second award in the category.","Billie Eilish’s tender, yearning ballad “What Was I Made For?” won for original song, ensuring that “Barbie” will leave the ceremony with at least one Oscar.",2024-03-11T01:42:06+0000,article,Movies,News,‘What Was I Made For?’ Wins Billie Eilish (and ‘Barbie’) an Oscar,"Academy Awards (Oscars);Movies;Barbie (Movie);Eilish, Billie;O'Connell, Finneas"
5,A sculptural element on Emily Blunt and Florence Pugh raised some eyebrows.,"Emily Blunt showed up to the Academy Awards, arm in arm with her husband, the actor John Krasinski, while her dress rejected the premise: Her straps refused to touch her arms. The neckline floated, as if it had been lifted from her Oscar-nominated shoulders by invisible fingers.",2024-03-11T01:45:43+0000,article,Style,News,"Wait, Were Those Shoulder Straps Floating?","Academy Awards (Oscars);Fashion and Apparel;Dresses;Blunt, Emily;Pugh, Florence;Schiaparelli, Elsa, SAS"
6,"‘20 Days in Mariupol,’ Mstyslav Chernov’s harrowing first-person account from the early days of Russia’s invasion, won for best documentary feature.","The Ukrainian director Mstyslav Chernov used his acceptance speech for “20 Days in Mariupol,” which won the Oscar for best documentary feature on Sunday, to give an emotional denunciation of the continued invasion of his country by Russian forces.",2024-03-11T02:04:45+0000,article,Movies,News,Ukrainian Director Says He’d Rather Have No Oscar and No War,"Documentary Films and Programs;Academy Awards (Oscars);Russian Invasion of Ukraine (2022);Associated Press;Chernov, Mstyslav (Journalist);Mariupol (Ukraine);20 Days in Mariupol (Movie);Movies"
7,"Murphy, who was nominated for the first time, portrayed the physicist J. Robert Oppenheimer in the Christopher Nolan film.","Cillian Murphy won the Oscar for best actor for his portrayal in “Oppenheimer” of the physicist J. Robert Oppenheimer, who developed the atomic bomb and was haunted by its impact.",2024-03-11T02:06:20+0000,article,Movies,News,"Cillian Murphy Wins His First Oscar, Best Actor for ‘Oppenheimer’","Academy Awards (Oscars);Actors and Actresses;Movies;Murphy, Cillian;Oppenheimer (Movie)"
8,"Before paying tribute to the industry figures who died in the past year, a clip of the Russian opposition leader played as an introduction to the segment.","The in memoriam segment at the Academy Awards opened not with a Hollywood star, but with a clip of Aleksei A. Navalny from “Navalny,” the Oscar-winning 2022 documentary about the Russian opposition leader who died last month in a Russian prison.",2024-03-11T02:10:00+0000,article,Movies,News,"Oscars’ In Memoriam Segment Honors Aleksei Navalny, Among Film Greats","Academy Awards (Oscars);Actors and Actresses;Navalny, Aleksei A;ARKIN, ALAN;Belafonte, Harry;Braugher, Andre;Friedkin, William;Gambon, Michael;Jackson, Glenda;Jewison, Norman;Laurie, Piper;Lewis, Richard (Comedian);Turner, Tina;Sakamoto, Ryuichi;Weathers, Carl"
9,"Stone, who portrayed Bella Baxter in the Yorgos Lanthimos-directed film, was visibly overwhelmed in her acceptance speech.","Last year’s Oscar for best actress went to a universe-hopping laundromat owner who at one point appears to have hot dogs for fingers. Naturally, this year had to go even stranger.",2024-03-11T02:14:19+0000,article,Movies,News,Emma Stone Wins Her Second Best Actress Oscar for ‘Poor Things’,"Academy Awards (Oscars);Actors and Actresses;Movies;Stone, Emma;Poor Things (Movie)"
10,"Pacino did not name the 10 nominees before saying the prize went to “Oppenheimer,” the favorite to win.",Al Pacino put a room full of Hollywood stars a little bit on edge to close out the 96th Academy Awards.,2024-03-11T02:56:30+0000,article,Movies,News,‘My Eyes See “Oppenheimer”’: Al Pacino’s Awkward Best Picture Announcement,"Academy Awards (Oscars);Pacino, Al;Nolan, Christopher;Oppenheimer (Movie);Movies"
11,"John Cena’s skit at the Academy Awards underscores an intractable gender imbalance, even as it gets legitimate laughs.","John Cena’s ‘streaker manqué’ routine at the Oscars was pretty funny. In an obvious setup, host Jimmy Kimmel asked, “Can you imagine if a nude man ran across the stage today?” upon which a seemingly undressed Mr. Cena popped his head out from behind the curtain to say, “I changed my mind, I don’t want to do the streaker bit.” When Mr. Kimmel reminded him that it was all for comedy, Mr. Cena replied with faux seriousness, “the male body is not a joke.”",2024-03-11T03:01:31+0000,article,Style,News,What’s So Funny About a Naked Man?,"Cena, John;Academy Awards (Oscars)"
12,"The red carpet at the Academy Awards had elegant, over-the-top and even political fashion. These were the best (and the not-so-best) outfits.","At the 96th Academy Awards on Sunday, the red carpet showed not only its true color but also its reputation as a vehicle for elegant, over-the-top and even political fashion.",2024-03-11T03:11:21+0000,article,Style,News,19 Looks That Did the Most at the Oscars,Fashion and Apparel;Academy Awards (Oscars);Actors and Actresses;Jewels and Jewelry
13,"Yes, that was a real post by the former president.",Former President Donald J. Trump couldn’t help himself. And Jimmy Kimmel couldn’t resist either. So the Oscars wound to a close on a political note.,2024-03-11T03:27:39+0000,article,Movies,News,Jimmy Kimmel Jabbed Back at Donald Trump During the Oscars,"Academy Awards (Oscars);Kimmel, Jimmy;Trump, Donald J"
14,"Doping rules, legal challenges and endless appeals have left some medalists waiting (and waiting) for their golds.","It took Lashinda Demus of the United States 52.77 seconds to run the women’s 400-meter hurdles at the 2012 London Olympics. It took more than a decade for her to be upgraded to first place from second. A year after that decision, and 12 years after the race, she is still waiting to receive her gold medal.",2024-03-11T04:01:15+0000,article,World,News,How the Wait for Olympic Medals Became an Endurance Sport,Steroids;Doping (Sports);Olympic Games (2024);Olympic Games (2012);International Olympic Committee;Track and Field;Figure Skating;Russia
15,The ascent of Geert Wilders has vexed parties struggling with how to work with a far-right leader too popular to shun. It’s a puzzle bigger than the Netherlands.,"Just months ago, Geert Wilders was an anathema to most Dutch political parties.",2024-03-11T04:01:16+0000,article,World,News,A Dutch Quandary Offers a Glimpse of a Deepening Problem for Europe,"Politics and Government;Right-Wing Extremism and Alt-Right;Elections;Legislatures and Parliaments;People's Party for Freedom and Democracy (Netherlands);Wilders, Geert;Netherlands;Europe"
16,Muslim access to the mosque compound has long been a point of contention as Israel has exerted tighter control.,"As the sermon about the Muslim holy month of Ramadan sounded over the speakers from Al Aqsa Mosque, 13-year-old Yousef al-Sideeq sat on a bench outside the compound’s gates.",2024-03-11T04:01:33+0000,article,World,News,"Navigating Israeli Restrictions, Many Palestinians Find It Hard to Reach Al Aqsa",Israel-Gaza War (2023- );Palestinians;Mosques;Muslims and Islam;Ramadan;Temple Mount (Jerusalem);Al Aqsa Mosque (Jerusalem);East Jerusalem;Jerusalem (Israel);Gaza Strip;Israel
17,"Countries promised the fighter jets last year, but delivering them and training pilots have proved complex. Ukraine may start with as few as six, out of about 45 pledged.","The jets are ready, and the flight instructors are waiting, at a new training center in Romania that was created to teach Ukraine’s pilots to fly the F-16 warplane. But there’s a catch: The Ukrainian pilots have yet to arrive, despite declarations last summer that the center would play a crucial role in getting them into the air to defend their country from increasingly deadly Russian strikes.",2024-03-11T04:01:33+0000,article,World,News,"Ukraine Could Deploy F-16s as Soon as July, but Only a Few","Russian Invasion of Ukraine (2022);Military Aircraft;Defense and Military Forces;North Atlantic Treaty Organization;Lockheed Martin Corporation;Zelensky, Volodymyr;Sullivan, Jacob J (1976- );Biden, Joseph R Jr;Romania;Ukraine;Denmark"
18,"An array of stars turned up the wattage, including Emma Stone and Billie Eilish and Oscar newcomers like Colman Domingo and Danielle Brooks.","The 96th Academy Awards bowed on Sunday with a return to tradition: The red carpet was, well, red. A year after Hollywood’s stars made their way across a champagne-colored rug, and several months after work stoppages led by actors’ and writers’ unions came to an end, they were greeted once again by the familiar décor.",2024-03-11T04:59:36+0000,article,Movies,News,Our Favorite Photos From the Oscars Red Carpet,"vis-photo;Academy Awards (Oscars);Movies;Domingo, Colman;Eilish, Billie;Stone, Emma;Scorsese, Martin;Cooper, Bradley"
19,The 20th season of this medical drama airs on ABC. And CBS hosts the annual awards show honoring excellence in film and television.,"For TV viewers like me who still haven’t cut the cord, here is a selection of cable and network shows, movies and specials broadcasting Monday through Sunday, March 11-16. Details and times are subject to change.",2024-03-11T05:00:07+0000,article,Arts,News,What’s on TV This Week: ‘Grey’s Anatomy’ and 55th N.A.A.C.P. Image Awards,Television;Movies
20,The Oscar-winning film centers on one man’s remarkable history. My uncle’s life tells a very different story about the fallout of the atomic bomb.,"The darkened sky stretches over miles of desert sand as in the distance, from an illuminated scaffold, the object rises that will change the world. The first atomic test is the defining scene in “Oppenheimer,” which won seven Academy Awards on Sunday night, including best picture. The scene plays out over seven or so minutes of steadily escalating tension: No one knew whether the bomb would go off at all that night and, if it did, whether it would incinerate the whole world.",2024-03-11T05:00:14+0000,article,Opinion,Op-Ed,"‘Oppenheimer,’ My Uncle and the Secrets America Still Doesn’t Like to Tell","Nuclear Weapons;Radiation;Veterans;Movies;Nevada;Oppenheimer (Movie);Oppenheimer, J Robert;Nuclear Tests;Medicine and Health;United States Defense and Military Forces"
21,Biden and Netanyahu clash over Gaza.,President Biden and Prime Minister Benjamin Netanyahu of Israel traded criticisms as a public dispute over Israel’s tactics in Gaza heated up.,2024-03-11T05:23:06+0000,article,Briefing,briefing,Monday Briefing,"Politics and Government;Israel-Gaza War (2023- );Biden, Joseph R Jr;Catherine, Princess of Wales;Netanyahu, Benjamin;Gaza Strip;Haiti"
22,"Quotation of the Day for Monday, March 11, 2024.",“I ask myself what happened to this generation. Are they even human?”,2024-03-11T05:34:15+0000,article,Corrections,Quote,Quotation of the Day: Gang Uprising Is Aggravating Crisis in Haiti,
23,This word has appeared in 217 articles on NYTimes.com in the past year. Can you use it in a sentence?,"The word colossal has appeared in 217 articles on NYTimes.com in the past year, including on Feb. 7 in “Rome’s Ancient Grandeur Towers Anew With a Copy of a Colossus” by Elisabetta Povoledo:",2024-03-11T06:00:01+0000,article,The Learning Network,News,Word of the Day: colossal,
24,"No corrections appeared in print on Monday, March 11, 2024.","Errors are corrected during the press run whenever possible, so some errors noted here may not have appeared in all editions.",2024-03-11T06:57:55+0000,article,Corrections,News,"No Corrections: March 11, 2024",
25,In case you need some puzzle help.,"Good morning, dear connectors. Welcome to today’s Connections forum, where you can give and receive puzzle — and emotional — support.",2024-03-11T07:00:03+0000,article,Crosswords & Games,News,The Connections Companion,Crossword Puzzles;Connections (Game)
26,Feeling stuck on today’s puzzle? We can help.,"Hi busy bees! Welcome to today’s Spelling Bee forum. There are a number of terms that appear in both this article and other online discussions of the Spelling Bee; a glossary of those terms compiled by Monicat, a Times reader, can be found below.",2024-03-11T07:00:09+0000,article,Crosswords & Games,News,Spelling Bee Forum,Spelling Bee (Game);Crossword Puzzles
27,"Grieving families want official records and popular discourse to move away from reflexive use of “overdose,” which they believe blames victims for their deaths.","The death certificate for Ryan Bagwell, a 19-year-old from Mission, Texas, states that he died from a fentanyl overdose.",2024-03-11T07:00:13+0000,article,Health,News,Overdose or Poisoning? A New Debate Over What to Call a Drug Death.,Drug Abuse and Traffic;Deaths (Fatalities);Poisoning and Poisons;Pain-Relieving Drugs;Opioids and Opiates;Fentanyl;Heroin;United States;your-feed-healthcare;your-feed-science;English Language
28,In case you need some puzzle help.,"Welcome to The Wordle Review. Be warned: This page contains spoilers for today’s puzzle. Solve Wordle first, or scroll at your own risk.",2024-03-11T07:00:13+0000,article,Crosswords & Games,News,Today’s Wordle Review,Wordle (Puzzle);Crossword Puzzles
29,"A synagogue in Teaneck, N.J., hosted a show promoting real estate in Israel. Pro-Palestinian groups organized angry demonstrations outside.","Hundreds of demonstrators protested on Sunday outside an Orthodox Jewish synagogue in Teaneck, N.J., where 35 Israeli real estate companies were promoting their properties to potential American buyers.",2024-03-11T07:00:19+0000,article,New York,News,A Showcase for Israeli Property Creates Rancor in a Diverse Town,"Palestinians;Demonstrations, Protests and Riots;Israel-Gaza War (2023- );Jews and Judaism;Muslim Americans;Anti-Semitism;Orthodox Judaism;Real Estate and Housing (Residential);Synagogues;Keller Williams Realty;Teaneck (NJ)"
30,Proposed restrictions in New Jersey are pitting municipal and county officials against supporters of government transparency.,"Less than a year ago, the governor of New Jersey, Philip D. Murphy, signed legislation that weakened the power of a watchdog agency set up to police election campaigns. Now, lawmakers are moving to limit another good-government effort, a public records law established to limit corruption by encouraging government transparency.",2024-03-11T07:00:21+0000,article,New York,News,How Much Access to Government Records Does the Public Deserve?,"Law and Legislation;Politics and Government;Archives and Records;Local Government;Murphy, Philip D (1957- );New Jersey"
31,"State Democrats are set to propose a series of ideas to address affordability and a lack of new homes. Some of the ideas are new. And some are very, very old.","To address a growing housing crisis, leaders in New York’s State Senate are set to propose sweeping legislation on Monday that would encourage new construction, establish new tenant protections and also revive some older ideas for building affordable housing.",2024-03-11T07:00:31+0000,article,New York,News,"To Fix a Housing Crisis, New York Leaders Seek to Revive a 1950s Idea","Law and Legislation;State Legislatures;Politics and Government;Real Estate and Housing (Residential);Affordable Housing;Mitchell-Lama Projects;New York City;New York State;Hochul, Kathleen C;Evictions;Budgets and Budgeting;Tax Credits, Deductions and Exemptions"
32,"The biopic “Oppenheimer” was showered with honors, and the race for best actress culminated in a second Oscar for Emma Stone.","The biopic “Oppenheimer” was showered with honors, and the race for best actress culminated in a second Oscar for Emma Stone.",2024-03-11T08:32:27+0000,multimedia,Movies,Video,Highlights From the 2024 Oscars,Movies;Academy Awards (Oscars);Israel-Gaza War (2023- )
33,"The airline, Latam, said a “technical problem” had caused the incident. Most of the injuries were minor, but one person was in serious condition.","About 50 people were treated by emergency medical workers on Monday after a Latam Airlines flight bound for Auckland, New Zealand’s largest city, experienced what the airline called “strong movement” caused by a “technical problem.”",2024-03-11T08:36:21+0000,article,World,News,‘Strong Movement’ on Flight to New Zealand Leaves Dozens Injured,"internal-storyline-no;Aviation Accidents, Safety and Disasters;AIRLINES AND AIRPLANES;Latam Airlines Group SA;Boeing Company;Auckland (New Zealand);New Zealand"
34,"Fed up with no-shows and last-minute cancellations, restaurants are increasingly charging fees as high as $100 a head. And some diners are pushing back.","To celebrate his wife’s birthday in 2022, Brian Azara, a mechanical engineer in New York City, booked a table for two at a Michelin-starred restaurant in Brooklyn. But when their son was suddenly hospitalized with severe asthma, Mr. Azara had to cancel the reservation. A few minutes later, he checked his credit card account and saw a $200 fee.",2024-03-11T09:00:15+0000,article,Food,News,When Canceling Your Reservation Costs as Much as Dinner,"Restaurants;Reservations (Airlines, Hotels, Etc.);Prices (Fares, Fees and Rates);Resy Network Inc;OpenTable Inc"
35,"The Big Thief singer and songwriter’s new solo album, “Bright Future,” is a model for staying soft, and open, in an often cruel world.","When the singer and songwriter Adrianne Lenker was 21, she was involved in a bike accident that knocked out one of her incisors. For a while, she walked around with a fake, gold-colored cap in her mouth. But after she was able to invest in a porcelain tooth, Lenker realized she actually didn’t want to forget about the injury.",2024-03-11T09:00:34+0000,article,Arts,News,Adrianne Lenker Isn’t Scared of Sadness,"Content Type: Personal Profile;Pop and Rock Music;Big Thief (Music Group);Lenker, Adrianne"
36,"Once the pre-eminent food court in Flushing, Queens, for a variety of regional Chinese cuisines, this mall has reopened after a four-year renovation. And a new Golden Mall in Manhattan is on the horizon.","When the Golden Mall opened in Flushing, Queens, in 1990, its patrons didn’t mind getting lost within the maze of vendors in order to find chile oil-slicked noodles, chunky sea bass dumplings or cumin-scented lamb burgers.",2024-03-11T09:00:35+0000,article,Food,News,A New Era for the Golden Mall,"Food;Shopping Centers and Malls;Chinese Food (Cuisine);Flushing (Queens, NY)"
37,Nicolas Mathieu’s novel “Connemara” illuminates a clash of values and visions in contemporary France.,"Anglophone readers seeking a broader view of France than the Paris of bourgeois intellectuals have had plenty to read in recent years. Novelists as varied as Marie NDiaye, Annie Ernaux and Édouard Louis have introduced us to the hard-bitten northern regions of their youths, to the hinterlands of shuttered factories, to derelict city centers and suburbs whose inhabitants, after years of voting Communist, are turning to the anti-immigrant right.",2024-03-11T09:00:45+0000,article,Books,Review,A Love Affair Bridges a Social Divide That Politics Can’t,"Books and Literature;Mathieu, Nicolas;Taylor, Sam;Connemara (Book)"
38,"LexisNexis, which generates consumer risk profiles for the insurers, knew about every trip G.M. drivers had taken in their cars, including when they sped, braked too hard or accelerated rapidly.","Kenn Dahl says he has always been a careful driver. The owner of a software company near Seattle, he drives a leased Chevrolet Bolt. He’s never been responsible for an accident.",2024-03-11T09:00:51+0000,article,Technology,News,Automakers Are Sharing Consumers’ Driving Behavior With Insurance Companies,Automobiles;Mobile Applications;Privacy;Automobile Insurance and Liability;Data-Mining and Database Marketing;Content Type: Service;Computer Security;Consumer Behavior;ACURA DIVISION OF HONDA MOTOR CO;Cadillac Division of General Motors Corp;Ford Motor Co;General Motors;Honda Motor Co Ltd;Kia Motors Corp;LexisNexis Group;OnStar Corp;Subaru
39,"In film and on TV, he was a sign of cultural progress. Then he was a tired stereotype. Then he disappeared. So why do we want him back?","SOMETIMES, YOU DON’T know how much you’ve been missing something, or even that you’ve been missing it, until you have it back. That may explain the unexpected nostalgic pang I felt while watching Nathan Lane connive and conspire with an array of imperiously behatted women on the second season of Max’s real housewives of New York costume drama “The Gilded Age.” Or the similar pang I felt while watching Mario Cantone reprise his role as the embittered confidant Anthony Marentino on the second season of Max’s other real housewives of New York costume drama “And Just Like That …” In both instances, it seemed suddenly clear that, for a long time now, popular culture has been moving forward without a once-essential style accessory: the Gay Best Friend. We’re not supposed to mourn his absence; we’re not supposed to want him back. But I kind of do.",2024-03-11T09:01:08+0000,article,T Magazine,News,Missing the Gay Best Friend,Homosexuality and Bisexuality;Television;Drag (Performance);Movies;Discrimination
40,"In designing their Manhattan home, a couple took cues from their wide-ranging collection.","IN THE 1960S and ’70s, clearing out and refinishing a downtown loft was a rite of passage for New York artists, who were drawn by cheap rent and ample studio space to the postindustrial buildings of SoHo and TriBeCa. Today, of course, those same addresses are luxury real estate, but the loft hasn’t lost its appeal in the art world. The difference: Potential buyers are now more likely to be seeking ideal places in which to display art, not create it.",2024-03-11T09:01:09+0000,article,T Magazine,News,A New York Loft Where the Art Comes First,"Art;Interior Design and Furnishings;TriBeCa (Manhattan, NY);Collectors and Collections"
41,The “Z-grill” is likely to go for the highest price ever paid for a U.S. stamp when it is auctioned in June.,Good morning. It’s Monday. We’ll find out why a 1-cent postage stamp could become the most expensive U.S. stamp ever sold. We’ll also get details on Gov. Kathy Hochul’s order forbidding National Guard soldiers to carry long guns when they are on duty in the subway.,2024-03-11T09:01:35+0000,article,New York,briefing,A Tiny Stamp That May Sell for Millions,"New York City;internal-storyline-no;Stamps (Postal);Collectors and Collections;Auctions;Subways;Crime and Criminals;Metropolitan Transportation Authority;National Guard;Franklin, Benjamin;Hochul, Kathleen C"
42,"Too often, Democrats litigate; Republicans fight.",There is a moment in the 2008 HBO movie “Recount” that illuminates an essential difference between Republicans and Democrats. The film was a fictionalized account of the mayhem that followed the 2000 presidential election in Florida.,2024-03-11T09:01:37+0000,article,Opinion,Op-Ed,Democrats Need to Stop Playing Nice,"United States Politics and Government;Presidential Election of 2024;Presidential Election of 2020;Debates (Political);Presidents and Presidency (US);Russian Interference in 2016 US Elections and Ties to Trump Associates;Democratic Party;Republican Party;Biden, Joseph R Jr;Trump, Donald J;Supreme Court (US);Justice Department;Barr, William P;Garland, Merrick B;Hur, Robert Kyoung;Mueller, Robert S III;Storming of the US Capitol (Jan, 2021);Immunity from Prosecution"
43,"Judge Scott McAfee will soon decide whether to disqualify Fani Willis, the prosecutor leading the case, on the grounds that her romance with a subordinate created a conflict of interest.","For Judge Scott McAfee, it was probably an awkward moment.",2024-03-11T09:01:45+0000,article,U.S.,News,"For This Rookie Judge, a Pivotal Decision Looms in the Georgia Trump Case","Georgia Criminal Case Against Trump (2020 Election);Presidential Election of 2020;Conflicts of Interest;Courts and the Judiciary;Content Type: Personal Profile;District Attorneys;McAfee, Scott (Judge);Willis, Fani T;Wade, Nathan J;Trump, Donald J;Fulton County (Ga);Georgia"
