,abstract,lead_paragraph,pub_date,document_type,section_name,type_of_material,headline,keywords
10,"Three commemorative coins featuring Ms. Tubman were released for purchase on Thursday. They were expected to ship out next month, the U.S. Mint said.","As the yearslong process to put Harriet Tubman on the $20 bill continues, Americans can now buy coins bearing her portrait.",2024-01-05T03:02:15+0000,article,U.S.,News,U.S. Mint Releases Harriet Tubman Coins,"Currency;Slavery (Historical);Law and Legislation;Numismatics;United States Politics and Government;Underground Railroad (19th Century);Black People;Blacks;US Dollar (Currency);Tubman, Harriet"
11,Passengers were being evacuated after the crash on the island of Java.,Passengers were being evacuated after the crash on the island of Java.,2024-01-05T03:03:51+0000,multimedia,World,Video,Two Trains Collide in Indonesia,Railroads;Railroad Accidents and Safety;Deaths (Fatalities);Indonesia;Java (Indonesia)
12,"Christopher Worrell had gone on the run after his conviction last August, and was captured six weeks later.","A Proud Boy from Florida who went on the lam after being convicted of using pepper spray on police officers during the attack on the Capitol on Jan. 6, 2021, was sentenced on Thursday to 10 years in prison.",2024-01-05T03:06:42+0000,article,U.S.,News,Florida Proud Boy Sentenced to 10 Years in Capitol Attack,"Storming of the US Capitol (Jan, 2021);Proud Boys;Lamberth, Royce C;Decisions and Verdicts"
13,"Quotation of the Day for January 5, 2024.",“I can’t feel my fingers.”,2024-01-05T05:00:01+0000,article,Corrections,Quote,"Quotation of the Day: Teenage Boy ‘Beats’ Tetris, Joining A.I. at the Top",
14,Why is my long-ago fling suddenly acting as if he’s my husband?,"I untangled my IV from the machine and hobbled backward into my crunchy hospital bed, directing my gaze at the Empire State Building to avoid making eye contact with the man on the couch.",2024-01-05T05:00:11+0000,article,Style,News,My Bad-Times-Only Boyfriend,Love (Emotion);Dating and Relationships;Cancer
15,"Garrison Rufa and Theodore Lavoie grew up in New England and were both avid snowboarders, but they didn’t meet until they matched on Tinder.","How Garrison Anne Rufa and Theodore Joseph Lavoie didn’t meet before they did is a mystery to them both. The two were avid snowboarders growing up in New England, which has a tight-knit snowboarding community.",2024-01-05T05:00:11+0000,article,Style,News,Circling Each Other For Years Before Their Paths Intersected,Weddings and Engagements
16,"Shoshana Heerter, who is Jewish, and Rahul Boga, who is Hindu and from India, met online and bonded over their differences. But they had to get creative about convincing their traditional families.","In June 2021, Shoshana Beth Heerter was swiping so perfunctorily on Tinder that she inadvertently swiped left on Rahul Kishore Boga’s profile. Immediately, it was as if somehow she sensed she made a mistake.",2024-01-05T05:00:16+0000,article,Fashion & Style,News,A Love Match That Crossed Continents and Cultures,Weddings and Engagements
17,"Julia Gerard and Adam Romund began dating their senior year of high school. And after each had both earned an undergraduate degree, it was clear that an engagement was imminent.","Although they attended the same high school in Rochester Hills, Mich., Julia Marie Gerard and Adam Edward Romund never crossed paths until their senior year. They were placed in the same personal finance class and became fast friends. The two began spending more time together outside of class, attempting to prepare for their A.P. calculus exam.",2024-01-05T05:00:16+0000,article,Style,News,A High School Romance Goes the Distance,Weddings and Engagements
18,"Some oil tanker traffic continues to go through the Suez Canal, while plentiful global reserves keep crude prices steady.","Attacks on commercial vessels in the Red Sea by the Houthi rebels in Yemen have left oil tanker operators facing an unwelcome calculation: accept the risks of steaming through the danger zone, or lose business.",2024-01-05T05:01:15+0000,article,Business Day,News,Red Sea Attacks Leave Tankers With Choice: Accept the Risks or Lose Money,"Red Sea;Ships and Shipping;Freight (Cargo);Oil (Petroleum) and Gasoline;Prices (Fares, Fees and Rates);Houthis;Terrorism;Maritime Crime;Suez Canal;Israel-Gaza War (2023- );International Relations"
19,"The South African sprinter, whose trial for the 2013 killing of his girlfriend drew intense global interest, served more than seven years in prison.","Oscar Pistorius, the South African athlete hailed as an inspirational figure until he was convicted of killing his girlfriend, was released on parole on Friday after more than seven years in prison.",2024-01-05T05:01:19+0000,article,World,News,"Oscar Pistorius, Olympic Athlete Convicted of Murder, Is Released","Pistorius, Oscar;Steenkamp, Reeva;Pretoria (South Africa);South Africa;Murders, Attempted Murders and Homicides;Domestic Violence"
20,The threat of a regional war.,"The Middle East is coming closer to the brink of a regional war, which the Biden administration has tried to stave off since Hamas’s deadly attacks against Israel on Oct. 7. Growing attacks have forced thousands from their homes at the border between Lebanon and Israel, while Israeli forces continue to pummel the city of Khan Younis in southern Gaza. See the latest updates.",2024-01-05T05:21:42+0000,article,Briefing,briefing,Friday Briefing,
21,The South asked nearby islanders to seek shelter before it launched a military exercise in the disputed waters and chided the North for “threatening peace.”,"North Korea fired 200 rounds of artillery into waters near its disputed western sea border with South Korea on Friday, a move that prompted the South’s military to ask residents on two nearby islands to take shelter.",2024-01-05T06:18:04+0000,article,World,News,North Korea Fires Artillery Near Border With South Korea,International Relations;Defense and Military Forces;North Korea;South Korea;Yeonpyeong Island (South Korea)
22,This word has appeared in 14 articles on NYTimes.com in the past year. Can you use it in a sentence?,"The word aquaculture has appeared in 14 articles on NYTimes.com in the past year, including on Nov. 18 in “Sea Creatures From the Deep, Captured in Glass, Rise at Mystic Seaport” by Meredith Mendelsohn:",2024-01-05T07:00:02+0000,article,The Learning Network,News,Word of the Day: aquaculture,
23,"Secretary of State Antony J. Blinken was set on Friday to begin a diplomatic tour through the Middle East, as the Biden administration seeks to defuse tensions in the region, where fears are growing that the war in Gaza could spiral into a broader conflict.","Secretary of State Antony J. Blinken was set on Friday to begin a diplomatic tour through the Middle East, as the Biden administration seeks to defuse tensions in the region, where fears are growing that the war in Gaza could spiral into a broader conflict.",2024-01-05T07:43:25+0000,article,World,News,The U.S. secretary of state begins a Mideast trip amid worries of broader conflict.,
24,"Peace Now, which monitors settler activity in the West Bank, said it had recorded nine new outposts and several roads not authorized by Israel, fueling tensions in the area.","Under the cover of the war in Gaza, Jewish settlers in the occupied West Bank have carried out a “surge” of unauthorized moves to expand their footprint in the territory, according to a report by Peace Now, an Israeli advocacy group that opposes settlements and tracks their progress.",2024-01-05T07:43:26+0000,article,World,News,"Unauthorized Settlement Surges in Occupied West Bank, Advocacy Group Says",East Jerusalem;Gaza Strip;Israel;Middle East;West Bank;Peace Now;Israel-Gaza War (2023- );Israeli Settlements;Palestinians
25,In case you need some puzzle help.,"Welcome to The Wordle Review. Be warned: This page contains spoilers for today’s puzzle. Solve Wordle first, or scroll at your own risk.",2024-01-05T08:00:02+0000,article,Crosswords & Games,News,Today’s Wordle Review,Wordle (Puzzle)
26,What do you think this image is communicating? Does it have a message for you?,"What do you think this image is saying? How does it relate to or comment on society or current events? Do you think it could offer a message of some kind for you? If so, what is your opinion of that message?",2024-01-05T08:00:02+0000,article,The Learning Network,News,Raking,
27,Feeling stuck on today’s puzzle? We can help.,"Hi busy bees! Welcome to today’s Spelling Bee forum. There are a number of terms that appear in both this article and other online discussions of the Spelling Bee; a glossary of those terms compiled by Monicat, a Times reader, can be found below.",2024-01-05T08:00:03+0000,article,Crosswords & Games,News,Spelling Bee Forum,Spelling Bee (Game)
28,In case you need some puzzle help.,"Good morning, dear connectors. Welcome to today’s Connections forum, where you can give and receive puzzle — and emotional — support.",2024-01-05T08:00:03+0000,article,Crosswords & Games,News,The Connections Companion,Crossword Puzzles;Connections (Game)
29,Torrential rainfall partially submerged some homes as residents waded through flooded streets.,Torrential rainfall partially submerged some homes as residents waded through flooded streets.,2024-01-05T09:10:53+0000,multimedia,World,Video,Heavy Rains Hit Parts of the U.K.,Rain;Floods;Great Britain
30,"As the conflict between Israel and Hezbollah escalates, some Israeli residents are making trips back to their homes along the border with Lebanon despite orders to stay away, while others wait with uncertainty.","As the conflict between Israel and Hezbollah escalates, some Israeli residents are making trips back to their homes along the border with Lebanon despite orders to stay away, while others wait with uncertainty.",2024-01-05T09:42:51+0000,multimedia,World,Video,Residents Near Israel-Lebanon Border Live With Uncertainty,Israel;Lebanon;Refugees and Displaced Persons;Hezbollah;International Relations;Gaza Strip;Hamas;Terrorism;Defense and Military Forces;Israel-Gaza War (2023- )
31,"Hiring has throttled back from 2021 and 2022, but last year’s growth was still impressive by longer-term standards.","The U.S. labor market ended 2023 with a bang, gaining more jobs than experts had expected and buoying hopes that the economy can settle into a solid, sustainable level of growth rather than fall into a recession.",2024-01-05T09:53:48+0000,article,Business Day,News,"U.S. Added 216,000 Jobs in December, Outpacing Forecasts","Hiring and Promotion;United States Economy;Labor and Jobs;Unemployment;Wages and Salaries;Inflation (Economics);Consumer Behavior;Biden, Joseph R Jr;Federal Reserve System;Bureau of Labor Statistics;Labor Department (US);Interest Rates;Prices (Fares, Fees and Rates)"
32,"Average hourly earnings climbed 0.4 percent from the previous month, and 4.1 percent compared to a year earlier. That was faster than economists expected.",Friday’s jobs data suggested that wages are still climbing briskly as hiring remains strong — facts that could keep the Federal Reserve wary as it contemplates its next move on interest rates.,2024-01-05T09:54:12+0000,article,Business Day,News,Brisk Wage Gains in December Could Keep the Fed Watchful,Banking and Financial Institutions;Labor and Jobs;Wages and Salaries;Inflation (Economics);Interest Rates;Performance Evaluations (Labor);Layoffs and Job Reductions
33,The former president is just the man the 14th Amendment envisioned barring from office.,"Last month the states of Colorado and Maine moved to disqualify Donald Trump as a candidate in the 2024 presidential election, citing Section 3 of the 14th Amendment. In response, Trump has asked the Supreme Court to intervene on his behalf in the Colorado case, and he has appealed Maine’s decision.",2024-01-05T10:00:15+0000,article,Opinion,Op-Ed,"If Trump Is Not an Insurrectionist, What Is He?","United States Politics and Government;Presidential Election of 2024;Democracy (Theory and Philosophy);Fourteenth Amendment (US Constitution);Presidential Election of 2020;Electoral College;Republican Party;Supreme Court (US);Trump, Donald J;Storming of the US Capitol (Jan, 2021);Colorado;Maine"
34,"For my family, reading Scarry together was itself like a car trip — the rare sort where no one gets cranky and the world, as seen from the back seat, is fresh and startling.","My wife was editing our teenager’s bedroom, hunting things to pass on to his younger cousins, or donate to Goodwill. He is a high school senior aiming for college next fall, and we have lived in this Maine house since his birth, so his room is jammed with artifacts. Baseball gloves and defunct device-chargers; mounds of clothes; an Xbox. Shoes the size of pond boats. Sports trophies. It could be an archaeological site — 17 years of boyhood in uncurated layers.",2024-01-05T10:00:17+0000,article,Books,Review,‘Richard Scarry’s Cars and Trucks and Things That Go’ Turns 50,"Books and Literature;Children and Childhood;genre-books-childrens;Scarry, Richard"
35,"Soheib Abu Amar, who lived in East Jerusalem, was captured by Hamas during its attack on Israel. His brothers spent weeks investigating what happened next.","On a clear December morning, two Palestinian brothers stood on a mound in southern Israel that overlooked Gaza, watching smoke rise after Israeli airstrikes.",2024-01-05T10:00:31+0000,article,World,News,A Palestinian Man Vanished Oct. 7. His Family Wants to Know Who Killed Him.,"Israel-Gaza War (2023- );Terrorism;Palestinians;Kidnapping and Hostages;Murders, Attempted Murders and Homicides;audio-neutral-informative"
36,"Rebellious jazz took flight in Harlem at Minton’s Playhouse, but it was nurtured on the tree-lined streets that gave pioneering Black musicians a home.",Dizzy Gillespie helped make Minton’s Playhouse famous.,2024-01-05T10:00:37+0000,article,Real Estate,News,"For Dizzy Gillespie, Queens Was the Place to Be and to Bop","Jazz;Gillespie, Dizzy;ARMSTRONG, LOUIS;Black People;Blacks;Queens (NYC);Corona (Queens, NY);Historic Buildings and Sites;Armstrong, Louis, House Museum;Real Estate and Housing (Residential);Content Type: Personal Profile;Minton's Playhouse (Manhattan, NY, Music Venue);Harlem (Manhattan, NY);Addisleigh Park (Queens, NY)"
37,What happened to manufacturing in America is a story we think we know but do not.,"Growing up, my parents drove my brothers and me around in lumbering Fords and ungainly Oldsmobiles until one fateful day in the summer of 1980, when my dad showed up in a brand-new, all-beige VW Rabbit. It was a completely foreign thing, something from the future, a compact — perish the thought — German automobile. Buying a European car was now OK, my dad made a point of telling us, because this one was made in the U.S.A.",2024-01-05T10:00:37+0000,article,Opinion,Op-Ed,A Factory in Maine Proves ‘Made in America’ Is Still Possible,American Roots Wear (Fashion Label);Factories and Manufacturing;Labor and Jobs;Fashion and Apparel;Maine;AMERICAN FEDERATION OF LABOR-CONGRESS OF INDUSTRIAL ORGANIZATIONS;Supply Chain;Organized Labor;United States Economy;International Trade and World Market
38,"Starring Jodie Foster and Kali Reis, the new season travels to Alaska and takes on a decidedly more female perspective, starting with a new showrunner.","There were times, a year ago, in Iceland, on a glacier, in the dark, in temperatures well below freezing, when Issa López thought to herself: “Who wrote this? What is wrong with this person?” López, the showrunner and director of Season 4 of the HBO anthology series “True Detective,” had only herself to blame.",2024-01-05T10:00:47+0000,article,Arts,News,A Reinvented ‘True Detective’ Plays It Cool,"Television;True Detective (TV Program);Lopez, Issa;Foster, Jodie;Reis, Kali;Home Box Office"
39,We asked experts for advice on creating an exercise plan you can actually stick with — and enjoy.,Resolving to get back into exercise or take up a new fitness routine is one of the best things you can do for your health.,2024-01-05T10:01:05+0000,article,Well,News,How to Start Working Out Again,Exercise;Content Type: Service;Muscles;Weight Lifting;Walking;Heart
40,"The “Color Purple” star talks candidly about her battles to get cast and paid her worth. Even as an Oscar-nominated veteran, she had to audition for her new film.","Before things started to click for Taraji P. Henson, she sought career counseling from the man upstairs.",2024-01-05T10:01:10+0000,article,Movies,News,Taraji P. Henson Is Tired of Fighting,"Henson, Taraji P;Content Type: Personal Profile;Actors and Actresses;Movies;The Color Purple (Movie);Black People;Blacks;Women and Girls;Wages and Salaries;Discrimination;Empire (Movie);Bazawule, Blitz"
41,Thousands of people from African nations are flying to Central America and then traveling over land to Mexico and on to the southern border.,"The young men from Guinea had decided it was time to leave their impoverished homeland in West Africa. But instead of seeking a new life in Europe, where so many African migrants have settled, they set out for what has become a far safer bet of late: the United States.",2024-01-05T10:01:21+0000,article,U.S.,News,African Migration to the U.S. Soars as Europe Cracks Down,"United States;AFRICA;Illegal Immigration;International Relations;Smuggling;Asylum, Right of;Refugees and Displaced Persons;Immigration and Emigration;Border Patrol (US);European Union;Biden, Joseph R Jr;Mauritania;Senegal;Angola;Europe;Guinea;Nicaragua;West Africa"
42,"New year, new problems. The hosts try to make sense of it.","Is Donald Trump an insurrectionist who should be barred from the ballot? On this episode of “Matter of Opinion,” the hosts discuss who should get to decide if the former president can try to return to the White House. Plus, the hosts lay out what other stories are on their 2024 political bingo cards.",2024-01-05T10:01:38+0000,article,Opinion,Op-Ed,Should Trump Be on the Ballot? And Other 2024 Sticky Wickets,"audio-neutral-informative;Presidential Election of 2024;Trump, Donald J;Fourteenth Amendment (US Constitution);Storming of the US Capitol (Jan, 2021);Colorado;Supreme Courts (State);Supreme Court (US);Maine;United States Politics and Government"
43,"Capes, knit caps and woolly coats were plentiful on the streets of New York in December, even though flakes were not.","A bright red cape and headband. Creamy cable knit pants. Overcoats of all sorts: Single-breasted and double-breasted, in shades of camel and pink, some skimming knees and others falling closer to the floor.",2024-01-05T10:01:44+0000,article,Style,News,"Winter Clothes, Hold the Snow",vis-photo;Fashion and Apparel;New York City
44,"Amid a dissident bid for board seats and boycotts by activists, the company has sent mixed signals about its willingness to engage with labor groups.","More than two years into a campaign that has unionized more than 350 Starbucks stores, the company is facing mounting pressure from union officials and activists who say it has illegally retaliated against workers and resisted contract negotiations.",2024-01-05T10:01:45+0000,article,Business Day,News,Starbucks Faces New Pressure Over Union Campaign,"Coffeehouses;Organized Labor;Boycotts;Labor and Jobs;Starbucks Corporation;Starbucks Workers United;Workers United;Narasimhan, Laxman;Schultz, Howard D;National Labor Relations Board"
45,A scholar of attention outlines how you can get your focus back.,"I’m convinced that attention is the most important human faculty. Your life, after all, is just the sum total of the things you’ve paid attention to. And we lament our attention issues all the time: how distracted we are, how drained we feel, how hard it is to stay focused or present. And yet, while there’s no shortage of advice on how to improve our sleep hygiene, or spending, or physical fitness, there’s hardly any good information about how to build and replenish our capacity for paying attention.",2024-01-05T10:01:45+0000,article,Opinion,Op-Ed,Tired? Distracted? Burned Out? Listen to This.,"audio-neutral-informative;Anxiety and Stress;Computers and the Internet;Mark, Gloria"
46,"Smartphones have become an indispensable part of any trip abroad. How you can use maps, social media and more without racking up international roaming fees.","The horror story goes something like this: A family returns from a trip abroad, and the glow from the vacation has barely begun to fade when a cellphone bill with hundreds — or even thousands — of dollars in international charges arrives. The phenomenon even has a name: bill shock.",2024-01-05T10:01:46+0000,article,Travel,News,"Come Home With Memories, Not a Shocking Phone Bill","Content Type: Service;Prices (Fares, Fees and Rates);Travel and Vacations;Smartphones;Budget Travel;AT&T Inc;T-Mobile US Inc;Verizon Communications Inc"
47,"“Artie Shaw: Time Is All You’ve Got,” a documentary, was embroiled in lawsuits for years. Now it has a weeklong run at the Film Forum.",Good morning. It’s Friday. We’ll find out about a film that is being shown in New York for the first time. We’ll also see why a judge refused to send a defendant in a drug case to a Brooklyn jail while the man awaits his sentencing in March.,2024-01-05T10:01:48+0000,article,New York,briefing,It Won an Oscar in 1987. It’s Finally Opening in New York.,"Movies;Academy Awards (Oscars);Prisons and Prisoners;Documentary Films and Programs;Film Forum;Metropolitan Detention Center (Brooklyn, NY);Berman, Brigitte;Shaw, Artie;Manhattan (NYC);Brooklyn (NYC);Christmas Trees;Christmas"
48,A tribute to one of pop music’s favorite words.,,2024-01-05T10:02:04+0000,article,Podcasts,News,5 Songs That Will Make You Say ‘Yeah!’,Culture (Arts);Music;Pop and Rock Music
49,"Hollywood usually looks to the annual awards as a party, but this year they also have an unlikely mission: A bid for relevance.",Follow our live updates for the 2024 Golden Globes.,2024-01-05T10:02:05+0000,article,Movies,News,"How to Watch the Golden Globes 2024: Date, Time and Streaming","Golden Globes (Awards);Movies;Television;Actors and Actresses;Hollywood Foreign Press Assn;CBS Corporation;Gladstone, Lily;Gerwig, Greta;Koy, Jo;Nolan, Christopher;Streep, Meryl;Swift, Taylor;Wong, Ali (1982- );Beverly Hills (Calif);California;Los Angeles (Calif);Barbie (Movie);Killers of the Flower Moon (Movie);Only Murders in the Building (TV Program);Oppenheimer (Movie);Taylor Swift: The Eras Tour (Movie);The Bear (TV Program)"
50,"In Israel, they are putting pressure on the government, pushing for a political path to release the remaining hostages.","Ido Shamriz turned his eulogy for his brother, Alon, into a protest.",2024-01-05T10:02:06+0000,article,Opinion,Op-Ed,The Families of Hostages Are Calling on Israel to Do Something Radical,"Israel-Gaza War (2023- );Israel;Defense and Military Forces;Netanyahu, Benjamin;Kidnapping and Hostages;Hamas;Terrorism;Gaza Strip;Palestinians"
51,"After a pandemic hiatus, my family was finally back in Las Vegas for Christmas, and we were up $1.25. The world was ours.","It was almost the night before Christmas, and the house was winning.",2024-01-05T10:02:06+0000,article,Travel,News,There’s No Place Like Sin City for the Holidays,internal-sub-only;internal-great-read;Las Vegas (Nev);Christmas;Casinos;Travel and Vacations;Gambling;Holidays and Special Occasions;Content Type: Personal Profile
52,"The illustrator of classic children’s books like “Frederick” and “Swimmy” was also a painter, sculptor, graphic designer and more.","Before side hustles went mainstream, Leo Lionni was a multitasker — and a compartmentalizer. Best known as the writer and illustrator behind “Frederick,” “Swimmy” and more than 30 other children’s books, Lionni also had a distinguished career as a graphic designer and art director, helping Eric Carle and Andy Warhol get their starts. But, according to his granddaughter, Annie Lionni, the artist kept his own paintings, sculptures, mosaics and lithographs — what he called “art with a capital A” — separate from the rest of his work.",2024-01-05T10:02:08+0000,article,Books,Review,"Like His Illustrations, Leo Lionni Contained Multitudes","genre-books-childrens;Books and Literature;Children and Childhood;Art;Content Type: Personal Profile;Lionni, Leo;Leo Lionni: Storyteller, Artist, Designer (Book);Marcus, Leonard S"
53,"The research, supported by the National Institutes of Health, may reassure some patients after a European drug safety agency raised concerns last year.","People taking the wildly popular drugs Ozempic, to treat diabetes, and Wegovy, to combat obesity, are slightly less likely to have suicidal thoughts than people who are not taking them, researchers reported on Friday.",2024-01-05T10:02:18+0000,article,Health,News,Ozempic and Wegovy Users Had Less Risk of Suicidal Thoughts in Large Study,Obesity;Diabetes;Semaglutide (Drug);Ozempic (Drug);Research;Suicides and Suicide Attempts;Nature Medicine (Journal)
54,"In dueling town halls hosted by CNN, Nikki Haley struggled to find her footing at times, while Ron DeSantis delivered a confident performance.","Gov. Ron DeSantis of Florida is finally taking the fight to the front-runner, former President Donald J. Trump.",2024-01-05T10:02:21+0000,article,U.S.,News,"DeSantis Lobs Most Forceful Attacks Yet Against Trump, Days Before Iowa Caucuses","Presidential Election of 2024;DeSantis, Ron;Haley, Nikki R;Republican Party;Primaries and Caucuses;CNN;United States Politics and Government;Iowa;Trump, Donald J"
55,The president’s speech on Friday in the battleground state of Pennsylvania represents a bet that many Americans remain shaken by the Jan. 6 attack.,President Biden is returning to the battleground state of Pennsylvania on Friday to try to define the 2024 presidential election as an urgent and intensifying fight for American democracy.,2024-01-05T10:02:21+0000,article,U.S.,News,Biden Plans Speech Casting Election as a Fight for Democracy,"Biden, Joseph R Jr;Pennsylvania;Democratic Party;Presidential Election of 2024;Democracy (Theory and Philosophy);United States Politics and Government;Storming of the US Capitol (Jan, 2021);Project Democracy"
56,Did you follow the news this week? Take our quiz to see how well you stack up with other Times readers.,Did you follow the news this week? Take our quiz to see how well you stack up with other Times readers.,2024-01-05T10:02:23+0000,multimedia,Briefing,Interactive Feature,"The New York Times News Quiz, Jan. 5, 2024",Content Type: Quiz
57,"A selection of entertainment highlights this weekend, including Daniel Levy's film “Good Grief” on Netflix.","A selection of entertainment highlights this weekend, including Daniel Levy's film “Good Grief” on Netflix.",2024-01-05T10:02:29+0000,multimedia,Arts,Interactive Feature,5 Things to Do This Weekend,"Television;Art;Movies;Under the Radar Festival;Three Kings Day;Museums;Posters;El Museo del Barrio;Netflix Inc;Paley Center for Media;Poster House;Public Broadcasting Service;Home Box Office;Russell, Mark (Curator);New York City;Good Grief (Movie);True Detective (TV Program)"
58,"On the first day of the year, over a thousand devotees passed through the old church where the Poetry Project has held its annual 12-hour marathon for the last half-century.","On the morning of New Year’s Day, along the sleepy streets of the East Village in Manhattan, scarf-bundled crowds trickled into St. Mark’s Church in-the-Bowery to attend a 12-hour poetry reading that has been a spiritually cleansing downtown tradition since the 1970s. To its devotees, the gathering’s hypnotically lengthy programming of readings and avant-garde performances provides a dependably radical initiation into the new year.",2024-01-05T10:02:31+0000,article,Style,News,Where Downtown Poets Go to Church to Greet the New Year,"New Year;Poetry and Poets;Music;Writing and Writers;Poetry Project;St Mark's Church In-The-Bowery;Waldman, Anne;Myles, Eileen (1949- );Bowery (Manhattan, NY)"
59,“Green Queen” gets an awkward early screening as Whitney tries to broach her feelings with Asher.,"It’s amazing what a reality television edit can do. Throughout “The Curse,” we’ve been exposed to what Asher and Whitney look like acting for the cameras, but we have rarely seen what they are like when they are actually on camera, once they’ve gotten the glossy treatment that the Property Brothers and other hosts have before them.",2024-01-05T10:02:32+0000,article,Arts,News,"‘The Curse’ Season 1, Episode 9 Recap: ‘All in’",Television;The Curse (TV Program)
60,"This week's selection includes titles by Kyle Chayka, Matthew Delmont, Laura Zigman and more. ","This week's selection includes titles by Kyle Chayka, Matthew Delmont, Laura Zigman and more. ",2024-01-05T10:02:34+0000,multimedia,Books,Interactive Feature,6 New Paperbacks to Read This Week ,Books and Literature;Race and Ethnicity;Apologies;Homosexuality and Bisexuality;World War II (1939-45)
