,abstract,lead_paragraph,pub_date,document_type,section_name,type_of_material,headline,keywords
0,The rivals for the Republican presidential nomination — minus Donald Trump — appeared at a “faith and family” event and talked in more personal terms.,"Casey DeSantis recounted a few humorous interactions between her husband, Gov. Ron DeSantis of Florida, and their children. Then she spoke in more sober tones about her fight against cancer.",2023-12-10T00:01:46+0000,article,U.S.,News,"Days After Heated Debate, G.O.P. Candidates Take a Gentler Tone in Iowa","DeSantis, Ron;Feenstra, Randy;Iowa;Presidential Election of 2024;Republican Party;Haley, Nikki R;Ramaswamy, Vivek (1985- )"
1,"The Iowa Republican Party reminded supporters that only residents can vote in the first-in-the-nation caucuses, which will be held on Jan. 15.","Casey DeSantis, the wife of Gov. Ron DeSantis of Florida, drew criticism on Saturday from the rival campaign of former President Donald J. Trump for seeking to recruit out-of-state supporters to participate in the nation’s first Republican nominating contest.",2023-12-10T00:23:19+0000,article,U.S.,News,Casey DeSantis Invited Outsiders to Caucus in Iowa. The State Party Said No.,"Iowa;Republican Party;Primaries and Caucuses;Presidential Election of 2024;United States Politics and Government;Voting Rights, Registration and Requirements;Rumors and Misinformation;DeSantis, Casey;DeSantis, Ron;Trump, Donald J"
2,"Mr. Whitmire, a state senator, prevailed over U.S. Representative Sheila Jackson Lee to lead the nation’s fourth-largest city.","John Whitmire, a moderate Democrat who has served in the Texas State Senate since 1983, won a runoff election on Saturday to become mayor of Houston, according to The Associated Press, defeating Representative Sheila Jackson Lee, a prominent congressional Democrat, in the nonpartisan race.",2023-12-10T01:44:35+0000,article,U.S.,News,"John Whitmire, a Moderate Democrat, Wins Runoff for Houston Mayor","Mayors;Elections, Mayors;Jackson Lee, Sheila;Whitmire, John;Houston (Tex);Texas"
3,Some of those who spent weeks in captivity addressed the cameras for the first time.,"Sitting on a couch next to a crocheted blanket, Adina Moshe introduced herself in a video as having been released from the captivity of Hamas.",2023-12-10T01:50:02+0000,article,World,News,"‘I left my good friends’: In videos shown in Tel Aviv, freed hostages share their stories.",Israel-Gaza War (2023- );Kidnapping and Hostages;Hamas;Gaza Strip;War and Armed Conflicts;vis-video
4,"Anton Thomas, a New Zealander in Melbourne, Australia, has given three years of his life to a hand-drawn map of our planet and its animal inhabitants.",A self-taught artist-cartographer and outdoorsman spent three years on an obsessive labor of love with few parallels.,2023-12-10T05:01:20+0000,article,World,News,"A World Map With No National Borders and 1,642 Animals","Maps;Content Type: Personal Profile;Thomas, Anton (Artist);Animals;Art;Earth"
5,President Abdel Fattah el-Sisi of Egypt grew increasingly unpopular amid a deep economic crisis. But the war in neighboring Gaza has given him a vital role on the international stage.,"President Abdel Fattah el-Sisi of Egypt woke up on Oct. 7 remarkably unpopular for someone considered a shoo-in for a third term — guaranteed by his authoritarian grip on the country to dominate elections that begin on Sunday, but badly damaged by a slow-motion economic collapse.",2023-12-10T05:01:28+0000,article,World,News,Gaza War Has Buoyed Egypt’s Leader Ahead of Presidential Vote,"Egypt;Israel-Gaza War (2023- );Sisi, Abdel Fattah el-;Elections;Politics and Government;Boycotts;International Monetary Fund;el-Tantawy, Ahmed (1979- );Economic Conditions and Trends"
6,"Corrections that appeared in print on Sunday, Dec. 10, 2023.","An article on Page 1 this weekend about a group that is trying to make synthesizers more accessible misstates the surname of a member of Synth Library. She is Mónica Torres-Ortiz, not Mónica Torres.",2023-12-10T05:53:36+0000,article,Corrections,News,"Corrections: Dec. 10, 2023",
7,"Quotation of the Day for Sunday, December 10, 2023.",“It’s like asking someone who played basketball if Michael Jordan influenced them.”,2023-12-10T07:02:08+0000,article,Corrections,Quote,Quotation of the Day: Lear Brought a Fuller View of Black Life Into America’s Living Rooms,
8,In case you need some puzzle help.,"Welcome to The Wordle Review. Be warned: This page contains spoilers for today’s puzzle. Solve Wordle first, or scroll at your own risk.",2023-12-10T08:00:07+0000,article,Crosswords & Games,News,Today’s Wordle Review,Wordle (Puzzle)
9,Feeling stuck on today’s puzzle? We can help.,"Hi busy bees! Welcome to today’s Spelling Bee forum. There are a number of terms that appear in both this article and other online discussions of the Spelling Bee; a glossary of those terms compiled by Monicat, a Times reader, can be found below.",2023-12-10T08:00:10+0000,article,Crosswords & Games,News,Spelling Bee Forum,Spelling Bee (Game)
10,"Morning coffee in Brooklyn, a captive audience on the subway and more reader tales of New York City in this week’s Metropolitan Diary.",Dear Diary:,2023-12-10T08:00:17+0000,article,New York,News,‘We Met in the Morning a Few Days Later and Talked for Five Hours’,New York City
11,In case you need some puzzle help.,"Good morning, dear connectors. Welcome to today’s Connections forum, where you can give and receive puzzle — and emotional — support.",2023-12-10T08:00:28+0000,article,Crosswords & Games,News,The Connections Companion,Crossword Puzzles;Connections (Game)
12,"There is no medical examiner’s office in the world like the one in Los Angeles County, where investigations of sudden celebrity deaths come with the territory.","In most places, it is a trade of little glamour. Transporting bodies, performing autopsies — the role of a coroner’s office tends to be dismissed as a macabre necessity.",2023-12-10T08:00:48+0000,article,New York,News,"In Los Angeles, the ‘Coroner to the Stars’ Has the Last Word","Forensic Science;Autopsies;Celebrities;Perry, Matthew;Monroe, Marilyn;Los Angeles (Calif);Los Angeles County (Calif)"
13,"A camera emerged from the ice, with possible clues about a mountain-climbing tragedy. Could a Times reporter take a look?",I got a message in 2020 from a photographer and climber in Argentina named Pablo Betancourt. He had read something I had written years earlier and had discovered something that he thought might make for a good story.,2023-12-10T08:01:24+0000,article,Times Insider,News,A 3-Year Odyssey in Pursuit of a Mountain Mystery in Argentina,Photography;Mountaineering;ANDES MOUNTAINS;ARGENTINA;Mendoza (Argentina)
14,Prime Minister Benjamin Netanyahu gambled that a strong Hamas (but not too strong) would keep the peace and reduce pressure for a Palestinian state.,"Just weeks before Hamas launched the deadly Oct. 7 attacks on Israel, the head of Mossad arrived in Doha, Qatar, for a meeting with Qatari officials.",2023-12-10T08:01:25+0000,article,World,News,‘Buying Quiet’: Inside the Israeli Plan That Propped Up Hamas,"Israel-Gaza War (2023- );Israel;Netanyahu, Benjamin;Politics and Government;Defense and Military Forces;Gaza Strip;Palestinians;Hamas;Terrorism;Espionage and Intelligence Services;Mossad;Palestinian Authority;Qatar;International Relations;Foreign Investments"
15,"Since early October, an ecosystem of barbers, vendors and chefs has sprung up outside one of the city’s largest migrant shelters at Randall’s Island Athletic Field 83.",Dusk was falling on a chilly fall day on Randall’s Island and a small crowd of people from around the world were milling around New York City’s newest pop-up market. Latin music played as the day’s last shoppers bought their dinners and vendors began packing up their tables.,2023-12-10T08:01:25+0000,article,New York,News,Low Prices and High Hopes at a Pop-Up Market on Randall’s Island,"Barbers and Barbering;Migrant Labor (Non-Agriculture);Homeless Persons;Immigration and Emigration;Adams, Eric L;New York City;Randalls Island (Manhattan, NY);Pop-Up Stores and Restaurants"
16,Communities across the U.S. are fueling a secondary arms market by giving seized and surrendered guns to disposal services that destroy one part and resell the rest.,"When Flint, Mich., announced in September that 68 assault weapons collected in a gun buyback would be incinerated, the city cited its policy of never reselling firearms.",2023-12-10T08:01:25+0000,article,U.S.,News,"The Guns Were Said to Be Destroyed. Instead, They Were Reborn.",Firearms;Gun Control;Recycling of Waste Materials;Salvage;E-Commerce;Government Contracts and Procurement;Police;United States;Gunbusters LLC
