,abstract,lead_paragraph,pub_date,document_type,section_name,type_of_material,headline,keywords
15,The U.S. military has ended a 10 day search for the commandos who went overboard during the mission off the Somalia coast.,The U.S. military said on Sunday that it had declared two Navy SEALs dead after they went missing 10 days ago during an operation at sea to intercept weapons from Iran headed to Houthi fighters.,2024-01-22T06:42:29+0000,article,World,News,2 Navy SEALs Declared Dead After Mission to Stop Iranian Weapons,Israel;Hamas;Israel-Gaza War (2023- );Houthis;Yemen;Navy Seals;United States Navy;Middle East;War and Armed Conflicts;Gulf of Aden;Somalia
16,"Israel’s foreign minister was in Brussels on Monday to address his counterparts from the European Union, as part of a “diplomatic battle” to win support from the bloc amid deepening criticism over the human toll of the war and Prime Minister Benjamin Netanyahu’s refusal to consider Palestinian statehood.","Israel’s foreign minister was in Brussels on Monday to address his counterparts from the European Union, as part of a “diplomatic battle” to win support from the bloc amid deepening criticism over the human toll of the war and Prime Minister Benjamin Netanyahu’s refusal to consider Palestinian statehood.",2024-01-22T06:42:29+0000,article,World,News,Israel’s foreign minister speaks in Brussels amid discord at home over the war.,
17,"At least 11 people died, and several dozen were under the rubble, the state media reported.","A landslide in southwestern China’s Yunnan Province on Monday left at least 11 people dead and more than 30 others buried, according to the Chinese state media, as a cold wave blanketed much of the country.",2024-01-22T06:43:47+0000,article,World,News,Landslide in Southern China Buries Dozens and Sends Hundreds Fleeing,Landslides and Mudslides;Deaths (Fatalities);Missing Persons;Poverty;Evacuations and Evacuees;China Central Television;China;Yunnan Province (China)
18,This word has appeared in four articles on NYTimes.com in the past year. Can you use it in a sentence?,"The word klaxon has appeared in four articles on NYTimes.com in the past year, including on June 14 in “He Was a Revolutionary at the Birth of a Nation. Does Anyone Care?” by Alex Traub:",2024-01-22T07:00:02+0000,article,The Learning Network,News,Word of the Day: klaxon,
19,"Footage from China Central Television, a state media outlet, showed a landslide that flowed down a snowy mountain in Yunnan Province.","Footage from China Central Television, a state media outlet, showed a landslide that flowed down a snowy mountain in Yunnan Province.",2024-01-22T07:14:23+0000,multimedia,World,Video,Landslide in China Wipes Out Fields and Houses,Landslides and Mudslides;Snow and Snowstorms;China;Yunnan Province (China)
20,In case you need some puzzle help.,"Welcome to The Wordle Review. Be warned: This page contains spoilers for today’s puzzle. Solve Wordle first, or scroll at your own risk.",2024-01-22T08:00:02+0000,article,Crosswords & Games,News,Today’s Wordle Review,Wordle (Puzzle)
21,Feeling stuck on today’s puzzle? We can help.,"Hi busy bees! Welcome to today’s Spelling Bee forum. There are a number of terms that appear in both this article and other online discussions of the Spelling Bee; a glossary of those terms compiled by Monicat, a Times reader, can be found below.",2024-01-22T08:00:04+0000,article,Crosswords & Games,News,Spelling Bee Forum,Spelling Bee (Game)
22,"The judge hearing the case, in which E. Jean Carroll is suing Donald J. Trump, put the trial on hold Monday and Tuesday after a juror and the parents of one of Mr. Trump’s lawyers fell sick.",The trial of E. Jean Carroll’s defamation suit against Donald J. Trump was delayed until Wednesday after a juror fell ill.,2024-01-22T08:00:11+0000,article,New York,News,Trump Defamation Trial Is Delayed Until Wednesday for Illness,"Libel and Slander;CARROLL, E JEAN;Trump, Donald J;Kaplan, Lewis A;Compensation for Damages (Law);Sex Crimes;Suits and Litigation (Civil);Manhattan (NYC);Habba, Alina;Kaplan, Roberta A"
23,In case you need some puzzle help.,"Good morning, dear connectors. Welcome to today’s Connections forum, where you can give and receive puzzle — and emotional — support.",2024-01-22T08:00:18+0000,article,Crosswords & Games,News,The Connections Companion,Crossword Puzzles;Connections (Game)
24,New York may soon join a growing number of states seeking to incorporate climate change into school lesson plans.,"Third graders at Public School 103 in the north Bronx sat on a rug last month while their teacher, Kristy Neumeister, led a book discussion.",2024-01-22T08:00:21+0000,article,New York,News,"Reading, Writing, Math … and Climate Change?",Education (K-12);Global Warming;National Center for Science Education;New York City;Teachers and School Employees;audio-neutral-informative
25,"San Giovanni Lipioni, a tiny town in central Italy, has one of the oldest average populations in the country but hopes a marketing push will attract younger people.","As the traveling brass band ended San Giovanni Lipioni’s annual holiday concert with a rendition of Wham’s “Last Christmas,” the gray-haired villagers seated in the old church of the central Italian hill town gazed dotingly at the few young children clapping to the music.",2024-01-22T08:00:32+0000,article,World,News,An Italian Town Full of the Elderly Wants to Feel Young Again,Elderly;Population;San Giovanni Lipioni (Italy)
26,You need more than strength to age well — you also need power. Here’s how to measure how much you have.,"If you want to stay healthy as you age, experts say you have to keep moving with a mix of cardio, strength and balance training. But there’s another critical element, one that doesn’t get as much attention. It’s what gives you the ability to toss a heavy trash bag into a can or lift a suitcase into an overhead compartment.",2024-01-22T10:00:09+0000,article,Well,News,Take the 30-Second Power Test,"Content Type: Service;Exercise;Muscles;Age, Chronological;Weight Lifting;Elderly;Physical Therapy"
27,Fourteen teachers shared recommendations for students at all levels.,"Whether you’re an aspirant, a beginner or a seasoned practitioner, yoga can have positive effects on your mental and physical health. While some people unroll their mats to develop flexibility and strength, others might be drawn to the discipline for improved focus, relaxation or spiritual growth.",2024-01-22T10:00:12+0000,article,Well,News,7 Yoga Books to Deepen Your Practice,Books and Literature;Yoga;Content Type: Service
28,See how a handful of stocks have had an outsize impact on the performance of the S&P 500,See how a handful of stocks have had an outsize impact on the performance of the S&P 500,2024-01-22T10:00:20+0000,multimedia,Business Day,Interactive Feature,These Seven Tech Stocks Are Driving the Market,Standard & Poor's 500-Stock Index;United States Economy;NVIDIA Corporation;Corporations;Alphabet Inc;Amazon.com Inc;Apple Inc;Meta Platforms Inc;Microsoft Corp;Tesla Motors Inc;Computers and the Internet
29,Power is essential for aging well. Here’s how to increase yours.,"Over the past several years, experts have increasingly recognized the importance of building power — using muscles in explosive bursts — for healthy aging. Power helps you heave a bag of mulch into the trunk and allows your arms or legs to stop or catch yourself when you slip. While strength helps you sit down in a chair, power brings you out of it.",2024-01-22T10:00:28+0000,article,Well,News,The Power-Building Workout,Content Type: Service;Longevity;Weight Lifting;Legs;Physical Therapy
30,"Amid a fresh backlash against D.E.I. efforts, OneTen met resistance as a program for Black workers only. It has shifted its emphasis to “equity for all” and a more hands-on approach.","Three years ago, dozens of big companies formed a coalition and declared an ambitious goal: to lift one million Black workers into good-paying jobs over the next 10 years, by hiring or promoting them.",2024-01-22T10:00:33+0000,article,Business Day,News,How a Diversity Initiative Changed Course With the Times,Hiring and Promotion;Wages and Salaries;Coaches and Managers;AIRLINES AND AIRPLANES
31,"All across the Tyrol region of Austria, Alpine farms and distilleries tempt skiers and other wintertime visitors with a strong nip of a local tradition.","When winter arrives in western Austria and the sun disappears all too quickly behind the snow-capped Alps, you can stand in bare orchards and still taste the sun-ripened fruit that the trees once bore — just sip a glass of schnapps.",2024-01-22T10:00:33+0000,article,Travel,News,"Snowy Peaks, Rushing Rivers and Schnapps to Warm Your Soul",Travel and Vacations;Agriculture and Farming;Liquor;Cross-Country Skiing;Skiing;Cocktails and Mixed Drinks;Alcoholic Beverages;ALPS MOUNTAINS;Austria;Innsbruck (Austria);Ischgl (Austria)
32,"“Disillusioned,” by Benjamin Herold, follows five families living in the burbs — where they contend with struggling schools, degraded infrastructure, poverty and discrimination.","When Benjamin Herold returned in 2020 to his childhood home, in a hilly bedroom community tucked along the Allegheny River 10 miles from downtown Pittsburgh, he saw a crisis.",2024-01-22T10:00:34+0000,article,Books,Review,Down and Out in American Suburbia,"Suburbs;Books and Literature;Real Estate and Housing (Residential);Segregation and Desegregation;Disillusioned: Five Families and the Unraveling of America's Suburbs (Book);Herold, Benjamin"
33,"A look at the academic roots of the idea, which has stirred fierce debate when applied to Israel.","In the intense war of words over the Israel-Gaza war, a particular phrase has popped up repeatedly. At protests, on fliers and in some mainstream publications, it is common to see Israel described — or more likely, assailed — as a “settler-colonial” state.",2024-01-22T10:00:34+0000,article,Arts,News,What Is ‘Settler Colonialism’?,"Colonization;Israel-Gaza War (2023- );Native Americans;Immigration and Emigration;History (Academic Subject);Zionism;Elkins, Caroline;Kirsch, Adam;Blackhawk, Ned;Israel;Gaza Strip;Fanon, Frantz;Wolfe, Patrick (1949-2016)"
34,"Are slumber parties, or nights staying over at a friend’s house, a part of your social life? Were they ever?",Have you ever slept over at a friend’s house? Have you ever hosted a sleepover? Are sleepovers popular with you and your friends? What do your parents think about them?,2024-01-22T10:00:42+0000,article,The Learning Network,News,Do You Ever Host or Attend Sleepovers?,
35,Kelli O’Hara and Brian d’Arcy James didn’t let the door close on their new Broadway musical about a couple undone by addiction.,"As origin stories go, the transformation of “Days of Wine and Roses” from a movie into a musical is a straight shot, with a twist. Kelli O’Hara and Adam Guettel had the inkling more than 20 years ago, when she was a Broadway ingénue, working on what became her breakthrough Tony-nominated role in “Light in the Piazza.” Guettel had written the music and lyrics for that musical, which went on to earn him a Tony Award for best score. They talked through their coordinating vision for evolving “Wine and Roses,” the midcentury classic of a romance ruined by addiction. “I think I used the words ‘a weird dark opera,’” O’Hara recalled.",2024-01-22T10:00:54+0000,article,Theater,News,How ‘Days of Wine and Roses’ Became Their Passion Project,"Theater;Theater (Broadway);Days of Wine and Roses (Play);Greif, Michael;Guettel, Adam;James, Brian D'Arcy;Lucas, Craig;O'Hara, Kelli"
36,"New hurdles and opposition to diversity programs have pushed some business leaders to approach their D.E.I. initiatives “in a less in your face way,” while others are doubling down.","Over the past two years, as Ishan Bhabha and his colleagues at the law firm Jenner & Block prepared briefs for the affirmative action case the Supreme Court ruled on last year, Mr. Bhabha had a realization: If higher education institutions like Harvard were the first target of litigation about diversity, equity and inclusion, America’s corporate boardrooms were probably next.",2024-01-22T10:00:56+0000,article,Business Day,News,"Facing Backlash, Some Corporate Leaders Go ‘Under the Radar’ With D.E.I.",Diversity Initiatives;Corporations;Suits and Litigation (Civil);Affirmative Action;United States
37,No one should be left in agony because of false beliefs that withholding pain treatment protects against addiction.,"Last summer, I learned that I needed major oral surgery, including having some teeth removed, bone grafts and implants. I’d dreaded the prospect for years, but it could no longer be postponed. Beyond fear of pain and temporary disfigurement from missing teeth, I had another major concern: I was addicted to heroin in my 20s. If the pain after the two scheduled procedures was severe enough, I might need to take opioids.",2024-01-22T10:00:56+0000,article,Opinion,Op-Ed,"After My Heroin Addiction, Would Pain Medicine Set Me Back?",Pain;Addiction (Psychology);Opioids and Opiates;Pain-Relieving Drugs;Alcohol Abuse;Mental Health and Disorders
38,"Presidential candidates, warning of terrorists, criminals and traffickers, have drawn a national spotlight to the nation’s border with Canada. But proposals for a southern-style wall have not exactly appeared to catch on.","Former President Donald J. Trump paved a path to the presidency in 2016 by calling for a “big, beautiful wall” along the United States border with Mexico.",2024-01-22T10:01:07+0000,article,U.S.,News,A Border Wall to the North? Republicans Want to Discuss.,"Presidential Election of 2024;Illegal Immigration;Border Barriers;Conservatism (US Politics);United States Politics and Government;Haley, Nikki R;Trump, Donald J;Republican Party;Canada;New Hampshire"
39,Why is New Hampshire actually competitive? How has Donald Trump changed politics there? Jane Coaston interviews Dante Scala about what matters this week.,"Donald Trump won Iowa and wants to win New Hampshire and seal up the nomination. Nikki Haley wants to come from behind, win New Hampshire, and gain some momentum before heading to her home state of South Carolina.",2024-01-22T10:01:07+0000,article,Opinion,Op-Ed,How Did New Hampshire Shift to Blue-ish?,"Presidential Election of 2024;Conservatism (US Politics);New Hampshire;Haley, Nikki R;Trump, Donald J;Sununu, Christopher T (1974- );Scala, Dante"
40,"In her new book, “Praisesong for the Kitchen Ghosts,” the poet Crystal Wilkinson explores her family history through cooking and recipes.","When Crystal Wilkinson wants to summon her kitchen ghosts, she retrieves a fuchsia-hued dress from her closet and hangs it in the doorway. The sturdy, double-hemmed garment invites her grandmother Christine, who sewed it by hand and wore it often before she died in 1994, to join her.",2024-01-22T10:02:06+0000,article,Food,News,The Ghosts of Black Appalachia Visit Her Kitchen,Cooking and Cookbooks;Black People;Blacks;Recipes
41,The U.S. global food security envoy is pushing to bring back traditional African crops that American policies helped to sideline.,"Cary Fowler once helped build an Arctic vault to save the world’s great variety of crop seeds from extinction. Now, as the State Department’s global envoy for food security, he is trying to plant a new seed in U.S. foreign policy.",2024-01-22T10:02:06+0000,article,Climate,News,A ‘Revolutionary’ Way to Feed the World That’s Very Old,Agriculture and Farming;Seeds;United States International Relations;Food Insecurity;Diet and Nutrition;Global Warming;Developing Countries;AFRICA;Svalbard Global Seed Vault;audio-neutral-informative
42,Calvin Trillin collects many of his inimitable profiles and essays about journalism in “The Lede.”,"“People feel so special, so wise, when somebody they know drops dead,” Ottessa Moshfegh wrote in “Homesick for Another World,” her 2017 story collection. The newly dead might have felt special and wise in advance of their demises if they were friends with Calvin Trillin and could be reasonably sure he would speak at their wakes.",2024-01-22T10:02:06+0000,article,Books,Review,"With Wit and Understatement, a Press Veteran Reflects on His Trade","Books and Literature;Trillin, Calvin;News and News Media;The Lede: Dispatches From a Life in the Press (Book)"
43,The most dangerous strategy we could imagine to subvert the vote was made possible by the Supreme Court itself.,What happens when you stress-test America’s system for electing a president? How well does it hold up?,2024-01-22T10:02:06+0000,article,Opinion,Op-Ed,Here Is One Way to Steal the Presidential Election,"Presidential Election of 2024;State Legislatures;Presidential Election of 2020;Storming of the US Capitol (Jan, 2021);Electoral College;Constitution (US);Supreme Court (US);Clinton, Hillary Rodham;Kagan, Elena;Kasich, John R;Powell, Colin L;Trump, Donald J;Colorado;Washington (State)"
44,Don’t rise and grind. Rise and dine.,"I didn’t grow up in a breakfast household — not in any traditional sense, anyway. It was both a requirement and an afterthought: a stop at the gas station for some packaged muffins or the Cuban bakery for a ham croqueta in a roll, often eaten in my dad’s car on the way to school. But breakfast still managed to present its own kind of thrill, a moment to bond with my dad when he was most pressed for time.",2024-01-22T10:02:08+0000,article,Food,News,24 Breakfast Recipes to Make You a Morning Person,Recipes;Cooking and Cookbooks;Content Type: Service
45,"A Tudor Revival house in Berkeley, a two-bedroom condominium in Los Angeles and a 10-acre retreat in Murrieta.","This house, which has been owned by the same family for 50 years, retains many of its original architectural details, including hardwood floors, built-ins and molding. It is on a tree-lined street where many houses date to the 1920s, in the Claremont district, a few blocks from Claremont Club & Spa, a hotel that opened in 1915.",2024-01-22T10:02:09+0000,article,Real Estate,News,$2 Million Homes in California,Real Estate and Housing (Residential);Murrieta (Calif);Los Angeles (Calif);Berkeley (Calif)
46,And it’s getting very crowded.,"Gail Collins: Bret, I have a feeling this is the last time I’m going to ask you about the Republican presidential primaries. Things seem to be winding up fast. Ron DeSantis is out — don’t think we’re gonna miss him.",2024-01-22T10:02:20+0000,article,Opinion,Op-Ed,There Is Another Passenger on the Trump Train,"Presidential Election of 2024;Republican Party;Primaries and Caucuses;DeSantis, Ron;Trump, Donald J;Biden, Joseph R Jr;Haley, Nikki R;United States Politics and Government;Abortion;Debates (Political);Democracy (Theory and Philosophy);Infrastructure (Public Works);Democratic Party;United States Economy;Storming of the US Capitol (Jan, 2021)"
47,"How to style the shirts is one question, our critic writes. Deciding whether to display personal passions at the office is another.","The vintage T-shirt sector — especially the vintage concert T-shirt sector — has become an increasingly rarefied collecting space, one that inspires the same level of connoisseurship, obsession and knowledge as any decorative art. Often such T-shirts exist in extremely limited numbers (and sizes), have their own graphic value and represent a specific moment in culture and politics.",2024-01-22T10:03:15+0000,article,Style,News,Can I Wear My Vintage Concert Tees to Work?,Fashion and Apparel;Content Type: Service
48,Tuesday’s primary election will probably decide whether there will be a race at all.,Let’s be blunt about the stakes of the New Hampshire primary on Tuesday.,2024-01-22T10:03:21+0000,article,The Upshot,News,Last Exit Before Trump: New Hampshire,"Presidential Election of 2024;Primaries and Caucuses;New Hampshire;Haley, Nikki R;Trump, Donald J;Polls and Public Opinion;United States Politics and Government;internal-sub-only-nl;States (US)"
49,A report from the state comptroller found that housing costs in the city rose 68 percent in the decade ending in 2022.,Good morning. It’s Monday. We’ll look at housing costs in New York City. We’ll also look at the state’s plans to close a hospital it runs in Brooklyn.,2024-01-22T10:03:26+0000,article,New York,briefing,"$30,000 a Year for Housing? That’s Average in New York.","New York City;internal-storyline-no;Real Estate and Housing (Residential);Hospitals;Renting and Leasing (Real Estate);Kings County Hospital;Office of the Comptroller (NYS);SUNY Downstate Health Sciences University;DiNapoli, Thomas P;Affordable Housing"
50,"The president said abortion restrictions “have no place” in the United States. The vice president was more blunt: “These extremists are trying to take us backward, but we’re not having that.”",Vice President Kamala Harris visited Wisconsin on Monday to begin a national tour in support of reproductive rights and highlight steps the Biden administration has taken to navigate around restrictive abortion laws in the United States.,2024-01-22T10:03:31+0000,article,U.S.,News,"Biden and Harris Target Abortion Laws, and Trump, on Roe’s 51st Anniversary","Abortion;Presidential Election of 2024;Birth Control and Family Planning;Supreme Court (US);Health and Human Services Department;Wisconsin;Virginia;Harris, Kamala D;Biden, Joseph R Jr"
51,"The governor of Florida lacks a certain quality that says, “I am human.”","And just like that, Ron DeSantis’s quest for the presidency is kaput. In a short video on Sunday, the Florida governor looked natty in a blue suit and red tie, every hair perfectly in place as he papered over his deeply imperfect campaign. He touted his leadership and, perhaps with an eye toward running again in 2028, endorsed the Republican kingmaker, Donald Trump. It wasn’t a terrible performance, especially under the circumstances. But watching Mr. DeSantis’s now-famous awkward smile and listening to his unnatural cadence, it was hard not to think: Yeah. I can see why this guy’s candidacy is deader than disco.",2024-01-22T10:03:40+0000,article,Opinion,Op-Ed,What That DeSantis Smile Showed,"Presidential Election of 2024;United States Politics and Government;Governors (US);Republican Party;DeSantis, Ron;Trump, Donald J;New Hampshire"
52,"For months, he routinely led Donald Trump in head-to-head polls and gave a possible glimpse at a post-Trump Republican future.","Ron DeSantis began the 2024 campaign as a formidable candidate, with early poll numbers that rivaled or even exceeded the likes of Ronald Reagan and Barack Obama.",2024-01-22T10:03:43+0000,article,The Upshot,News,The Lost DeSantis Moment,"Presidential Election of 2024;DeSantis, Ron;Trump, Donald J;Republican Party;Conservatism (US Politics);United States Politics and Government;Midterm Elections (2022);Polls and Public Opinion;internal-sub-only-nl"
53,"For the better part of a week we were hermits, the calendar wiped clean of all appointments.","Middle Tennessee has one metaphorical foot in the Midwest and one in the Deep South. We expect a certain amount of weather whiplash here, even without factoring in the extremities of climate change, but January has been a carnival ride. Thunderstorms and tornadoes followed by brutal cold and then by snow the likes of which we haven’t seen in years. Eight inches at our house, up to 10 in other Nashville neighborhoods.",2024-01-22T10:03:44+0000,article,Opinion,News,When the Sky Offers an Unexpected Gift of Time,Writing and Writers;Books and Literature;Animal Migration
54,"Over six terrible months, professors and administrators at Worcester Polytechnic Institute took on the unofficial role of counselors during a spate of campus suicides.","The first death happened before the academic year began. In July 2021, an undergraduate student at Worcester Polytechnic Institute was reported dead. The administration sent a notice out over email, with the familiar, thoroughly vetted phrasing and appended resources. Katherine Foo, an assistant professor in the department of integrative and global studies, felt especially crushed by the news. She taught this student. He was Chinese, and she felt connected to the particular set of pressures he faced. She read through old, anonymous course evaluations, looking for any sign she might have missed. But she was unsure where to put her personal feelings about a loss suffered in this professional context. What was the appropriate channel for processing, either with co-workers or students, the sorrow and fear that the death of a student inspired? Foo went on preparing for her fall classes. ",2024-01-22T10:03:46+0000,article,Magazine,News,The Unthinkable Mental Health Crisis That Shook a New England College,Colleges and Universities;Suicides and Suicide Attempts;Mental Health and Disorders;Depression (Mental);Anxiety and Stress;Loneliness;Worcester Polytechnic Institute;Worcester (Mass)
55,"President Vladimir Putin derided those “jumping around without pants,” at a party, while some guests have tried to make amends through donations and adopting a cat.",The Russian pop star winced as the black kitten he was cuddling in Russian-occupied Ukraine licked the crook of his neck for about the 15th time.,2024-01-22T10:03:56+0000,article,World,News,Russian Celebrities Caught ‘Almost Naked’ Are Now Dressing to Appease,"Russian Invasion of Ukraine (2022);Putin, Vladimir V;Parties (Social);Russia;Pop and Rock Music;Celebrities;Ukraine;Propaganda;Bilan, Dima (1981- );Ivleyeva, Nastya (1991- )"
56,"As Nikki Haley celebrated Ron DeSantis’s departure from the Republican primary, Donald J. Trump turned his firepower toward his final rival.","With only about 48 hours left to campaign in the New Hampshire primary, Nikki Haley finally got the two-person race she wanted.",2024-01-22T10:03:57+0000,article,U.S.,News,"Haley Gets a Trump Matchup, but Now Faces the Trump Machine","Presidential Election of 2024;Primaries and Caucuses;Haley, Nikki R;Trump, Donald J;Republican Party;New Hampshire"
57,What does international law say about Israel’s attack on Gaza?,"In the International Court of Justice, South Africa is accusing Israel of committing genocide in Gaza.",2024-01-22T11:00:15+0000,article,Podcasts,News,The Rules of War,"Israel-Gaza War (2023- );Decisions and Verdicts;War Crimes, Genocide and Crimes Against Humanity;Defense and Military Forces;International Court of Justice (UN);Gaza Strip;AFRICA;Israel;South Africa"
58,Catch up on today’s top stories.,"The New York Times Audio app is home to journalism and storytelling, and provides news, depth and serendipity. If you haven’t already, download it here — available to Times news subscribers on iOS — and sign up for our weekly newsletter.",2024-01-22T11:03:24+0000,article,Podcasts,News,"DeSantis Bows Out, and So Does This Winter Freeze","AMPUTATION;AIRLINES AND AIRPLANES;Diabetes;Politics and Government;Presidential Election of 2024;Boeing Company;Federal Aviation Administration;Trump, Donald J;United States;Israel"
