,abstract,lead_paragraph,pub_date,document_type,section_name,type_of_material,headline,keywords
0,"Brazilian jujitsu, a self-defense form popularized by its use in mixed martial arts, is seeing new conflicts with less oversight than some other combat sports.","When Erik Milosevich attended his first Brazilian jujitsu class, he hoped it would spark a mutual interest to share with his teenage daughter. Instead, he left the gym with a limp, after injuring his left knee while sparring with an instructor, and a distaste for one of the fastest-growing martial arts for self-defense and competition.",2023-09-18T00:05:17+0000,article,Sports,News,Injuries in Brazilian Jujitsu Prompt Introspection in Growing Martial Art,Martial Arts;Sports Injuries;Exercise;Mixed Martial Arts;Health Clubs;Judo;Suits and Litigation (Civil);Self-Defense
1,"Rebecca Gilman’s play, set in a rural farmhouse, sees an image of the decline of Americans’ interdependence in the death of wildflowers.","It’s immediately clear what kind of flinty, progressive woman lives in the converted farmhouse depicted onstage in “Swing State,” the play by Rebecca Gilman that opened on Sunday at the Minetta Lane Theater. Well, not so much “depicted” as “duplicated.”",2023-09-18T01:00:18+0000,article,Theater,Review,‘Swing State’ Review: All Is Not Well in Wisconsin,"Theater;Theater (Off Broadway);Minetta Lane Theater;Audible.com;Swing State (Play);Gilman, Rebecca;Falls, Robert;Fisher, Mary Beth"
2,"Responding to critics, the publication made its biggest changes to its method in four decades. But it’s unclear whether that is enough to quiet the naysayers.",U.S. News & World Report released on Monday the results of what it said was the most substantive overhaul of its 40-year-old college rankings empire.,2023-09-18T04:01:10+0000,article,U.S.,News,"With a New Formula, U.S. News Rankings Boost Some State Universities","Colleges and Universities;US News & World Report;United States;Pell Grants;Rutgers, The State University of New Jersey"
3,The espionage shadow war by China and the U.S.,China and the U.S. are taking bold steps in their espionage shadow war to try to collect intelligence on leadership thinking and military capabilities.,2023-09-18T04:19:37+0000,article,Briefing,briefing,Monday Briefing,
4,"No corrections appeared in print on Monday, Sept. 18, 2023.","Errors are corrected during the press run whenever possible, so some errors noted here may not have appeared in all editions.",2023-09-18T04:24:23+0000,article,Corrections,News,"No Corrections: Sept. 18, 2023",
5,"Quotation of the Day for Monday, September 18, 2023.",“I was free four years before I was released.”,2023-09-18T04:25:40+0000,article,Corrections,News,"Quotation of the Day: Ex-Inmate Returns to Prison, but as a Coach",
6,"The deadly crash happened during a show that was being held for the last time at the Reno-Stead Airport, in northwest Nevada.","Two pilots competing in the National Championship Air Races in Reno, Nev., died on Sunday after their planes collided while landing, the Reno Air Racing Association said.",2023-09-18T04:26:17+0000,article,U.S.,News,Two Pilots Die in Collision at National Championship Air Races in Reno,"Aviation Accidents, Safety and Disasters;Air Shows and Air Racing;Reno National Championship Air Races;Pilots;Nevada;Reno (Nev);Deaths (Fatalities)"
7,"It will be a “high-level week” when the General Assembly kicks off, which means extra gridlock for residents of United Nations Plaza.",Good morning. It’s Monday. We’ll meet people who say the United Nations General Assembly’s “high-level week” is a high-level ordeal.,2023-09-18T04:56:49+0000,article,New York,briefing,"If You Live Near the U.N., It’s a Good Week to Get Out of Town","New York City;internal-storyline-no;General Assembly (UN);United Nations;Midtown Area (Manhattan, NY)"
8,Kim Kardashian takes on an acting role in this anthology series. Lauryn Hill and others are set to perform at the annual festival.,"Between network, cable and streaming, the modern television landscape is a vast one. Here are some of the shows, specials and movies coming to TV this week, Sept. 18-24. Details and times are subject to change.",2023-09-18T05:00:16+0000,article,Arts,News,What’s on TV This Week: ‘American Horror Story’ and Global Citizen Festival,Television
9,Lee Jae-myung has been the subject of a series of investigations since losing the 2022 presidential election. He says his rival now runs “a dictatorship by prosecutors.​”,"Prosecutors on Monday asked a Seoul court to issue an arrest warrant for South Korea’s leading opposition figure, Lee Jae-myung, on corruption charges, 18 days after Mr. Lee began a hunger strike to protest President Yoon Suk Yeol’s foreign and domestic policies.",2023-09-18T05:38:32+0000,article,World,News,South Korean Prosecutors Want to Arrest Hunger-Striking Opposition Leader,Lee Jae-myung;South Korea;Hunger Strikes;Yoon Suk-yeol;Politics and Government;Seongnam (South Korea)
10,This word has appeared in 20 articles on NYTimes.com in the past year. Can you use it in a sentence?,"The word armature has appeared in 20 articles on NYTimes.com in the past year, including on Aug. 24 in “What’s Inside a Butter Cow? It’s Not Just Butter” by Amanda Holpuch:",2023-09-18T06:00:02+0000,article,The Learning Network,News,Word of the Day: armature,
11,"Taiwan’s defense ministry criticized the uptick in Chinese military activity, saying Beijing should “stop such destructive unilateral actions.”","China sent a record number of military aircraft toward the self-governed island democracy of Taiwan, prompting the island’s defense ministry on Monday to warn against what it called “destructive” harassment. The previous daily record of Chinese military flights near Taiwan was 91 planes, on April 10.",2023-09-18T06:39:34+0000,article,World,News,China Sends Record Number of Military Planes Near Taiwan,"International Relations;Defense and Military Forces;Politics and Government;United States International Relations;Military Aircraft;Communist Party of China;People's Liberation Army (China);Pelosi, Nancy;Wang Yi;Beijing (China);Taipei (Taiwan);China;Taiwan;United States;Taiwan Strait"
12,The Ukrainian president threatened to escalate attacks on Russia if Moscow repeated last winter’s strategy of targeting the power grid.,"President Volodymyr Zelensky of Ukraine threatened to escalate attacks on Russia if Moscow repeated last winter’s strategy of bombarding Ukrainian power plants that left millions of Ukrainians fighting freezing temperatures without power, heat and water.",2023-09-18T06:53:16+0000,article,World,News,"Zelensky, on ‘60 Minutes,’ Warns Russia About Attacks on Power Plants","Russian Invasion of Ukraine (2022);Defense and Military Forces;CBS News;Zelensky, Volodymyr;Putin, Vladimir V"
13,"The New York City comptroller is auditing a no-bid $432 million migrant-services contract, and could scrap Mayor Eric Adams’s authority to make such deals unilaterally.","As the migrant situation worsens in New York City, Mayor Eric Adams is in danger of forfeiting his ability to quickly spend hundreds of millions of dollars on the crisis using his emergency powers.",2023-09-18T07:00:12+0000,article,New York,News,Scandal-Plagued Migrant Services Firm Could Limit New York’s Options,"Government Contracts and Procurement;Immigration Detention;Asylum, Right of;DocGo Inc;Lander, Brad;Office of the Comptroller (NYC);New York City"
14,"Vassar, which is coeducational now, has maintained a gender-based pay gap for two decades, current and former female professors say in a recently filed lawsuit.","Vassar College, one of the first institutions of higher learning for women in the United States, prides itself on being a pioneer in women’s education and deeply committed to equality between the sexes.",2023-09-18T07:00:12+0000,article,New York,News,One of America’s First Women’s Colleges Is Accused of Paying Men More,"Vassar College;Colleges and Universities;Wages and Salaries;Discrimination;Women and Girls;Suits and Litigation (Civil);Demonstrations, Protests and Riots;Poughkeepsie (NY)"
15,Hunter Biden is just one of many presidential children who have become political problems for their parents.,Hunter Biden is just one of many presidential children who have become political problems for their parents.,2023-09-18T07:00:14+0000,multimedia,U.S.,Interactive Feature,All the Presidents’ Children,
