,abstract,lead_paragraph,pub_date,document_type,section_name,type_of_material,headline,keywords
32,It was an amazing year for horror. Here are 10 great titles that stood out.,"There were a ton of amazing horror books published in 2023, and as a genre, horror delivered so much — from fresh takes on vampire stories to historical works that looked at racism and misogyny. That made selecting just 10 titles for this list a formidable task. So consider this a personal pantheon of favorites from 2023.",2023-12-06T10:01:22+0000,article,Books,Review,The Best Horror Books of 2023,"Books and Literature;Two Thousand Twenty Three;Moreno-Garcia, Silvia;Silver Nitrate (Book);LaValle, Victor D;Khaw, Cassandra;The Sanctuary: A Novel (Book);Abrevaya, Gustavo Eduardo;Enriquez, Mariana"
33,"All it takes is 60 seconds, two people, paper and pens.","As the world grows increasingly fractured, taking the time to engage with strangers has become even more important. The artist and graphic journalist Wendy MacNaughton has created a simple but powerful way for people to connect in an isolated world.",2023-12-06T10:01:26+0000,article,Opinion,Op-Ed,A Deceptively Simple Way to Rebuild Trust in Scary Times,audio-neutral-informative;San Francisco (Calif);Art;Loneliness
34,New York City Ballet’s 75th anniversary celebration and Dance Reflections from France delivered some of this year’s brightest moments.,"The fall season has felt like a year — New York City Ballet kicked off its 75th anniversary celebrations and Dance Reflections, a festival sponsored by Van Cleef & Arpels, landed in New York. Fall also saw the opening of Intima, a new arts space in Ridgewood, Queens. When I couldn’t fit shows into my schedule, I settled for dress rehearsals, including “No Furniture: Suite for a Loft Apartment,” by Lavinia Eloise Bruce. Formal and ferocious and held in a secret location — a South Street Seaport loft — “No Furniture” deserves another run.",2023-12-06T10:01:43+0000,article,Arts,News,Best Dance Performances of 2023,"Two Thousand Twenty Three;Dancing;(La)Horde (Dance Group);Cullberg Ballet;Judson Dance Theater;Balanchine, George;Cunningham, Merce;Harrell, Trajal;Hay, Deborah;Ouramdane, Rachid;Ja'Bowen;Hollander, Madeline;Horse, the Solos (Dance);Beach Birds (Dance)"
35,"Bahrain, a small Gulf monarchy, faces growing pressure from citizens to cut its recently established ties with Israel — a microcosm of the tensions spreading across the Mideast.","As the afternoon light softened, a man holding a megaphone stepped to the front of a crowd of about 200 people in the Bahraini capital, Manama, and began to shout at the top of his lungs.",2023-12-06T10:01:51+0000,article,World,News,Gaza War Widens Gap Between Arab Rulers and Citizens,"Israel-Gaza War (2023- );Demonstrations, Protests and Riots;Bahrain;Middle East;International Relations;Politics and Government;Israel;Gaza Strip;Palestinians;Hamas;Terrorism"
36,"Shortly after he retired, the man’s health began to fail him. An accidental finding on a CT scan revealed the true culprit.","The couple couldn’t quite remember when the 61-year-old man started to get sick. Was it before he retired the previous spring? No — it was later, the man insisted. But both men agreed that they knew something was seriously wrong the day the recent retiree fell going up the stairs. He was carrying his new laptop when his right leg suddenly buckled. If he hadn’t had the computer, he might have been able to catch himself. Instead, holding his new machine aloft, he fell forward and slid down a couple of steps. He scraped his shins and forearms; blood seeped from the shallow wounds. And he was too weak to get up. “I need help,” he called to his partner upstairs. The man, already on his feet after hearing the thump, appeared almost instantly at his side. ",2023-12-06T10:01:54+0000,article,Magazine,News,He Was Diagnosed With Lyme Disease. Why Did the Treatment Have No Effect?,Computerized Axial Tomography (CAT Scans);Adrenal Gland;Cortisol (Hormone);Cancer;Tumors;Lyme Disease
37,"A good praline, with a perfect pinch of salt, thoughtfully toasted pecans and a touch of cream, is a thing of beauty.",The drive from Nashville to New Orleans is 533 miles.,2023-12-06T10:01:58+0000,article,Magazine,News,Don’t Underestimate the Power of a Good Praline,Candy;Cooking and Cookbooks;Pecans;Louisiana;Bakeries and Baked Products
38,"The composer’s latest work, “Theta,” born of the pandemic, loss and long swims in open water, is premiering in Germany.","In early March 2020, the composer Jay Schwartz traveled to San Diego from his home in Cologne, Germany, to attend the funeral for Don Bukovich — his stepfather and the only person in his extended family with an affinity for classical music.",2023-12-06T10:02:15+0000,article,Arts,News,Jay Schwartz’s Music Reflects a Past of Oceans and Deserts,"Classical Music;Currentzis, Teodor I;Schwartz, Jay (1965- );Southwest German Radio Symphony Orchestra"
39,"After “Fleabag” and “Normal People” made them romantic idols, the two actors forge their own tender bond in “All of Us Strangers.”",“Have you seen the sausage ad?” Andrew Scott asked me.,2023-12-06T10:02:30+0000,article,Movies,News,"With Andrew Scott and Paul Mescal, It’s All About Chemistry","Movies;Content Type: Personal Profile;Actors and Actresses;Mescal, Paul (1996- );Scott, Andrew (1976- );All of Us Strangers (Movie);Aftersun (Movie);Normal People (TV Program);Fleabag (TV Program)"
40,"A one-bedroom cottage in Ridgefield, a four-bedroom bungalow in Durham and a three-bedroom condominium in a 1896 building in Pittsburgh.","This house is part of a small community of homes with easy access to Mamanasco Lake, where popular activities include kayaking, swimming and bird-watching. It is about a 10-minute drive from small shops and restaurants, a theater and a post office in the center of town.",2023-12-06T10:02:33+0000,article,Real Estate,News,"$450,000 Homes in Connecticut, North Carolina and Pennsylvania",Real Estate and Housing (Residential);Pittsburgh (Pa);Ridgefield (Conn);Durham (NC)
41,"Thoughtful surprises and novelty items? Or pure, unadulterated voyeurism, twinged with a healthy dose of sticker shock?","“In a time of great shift we must respond in kind,” the writer and editor Meaghan O’Connell recently wrote on X. “The media industry needs a new genre: gift guide criticism.”",2023-12-06T10:02:34+0000,article,Style,News,What Makes a Good Gift Guide?,"Gifts;E-Commerce;Shopping and Retail;Christmas;Goop.com;New York (Magazine);Paltrow, Gwyneth;Vogue"
42,"Seventy-one tracks that asked big questions, found new kinship between genres and helped us see the good in Ken.","The album may be imperiled; people have been saying so for decades, even though the form has resisted extinction. Meanwhile, songs flourish, whether or not they’re destined for albums, and are ever more flexible. Some maintain the pop conventions of verse-chorus-verse; others distill themselves down to TikTok-ready hooks or sprawl across digital time frames. Here are 30 of my favorite songs from 2023 — less a ranking than a playlist, a tribute to creative abundance.",2023-12-06T10:02:36+0000,article,Arts,News,Best Songs of 2023,"Two Thousand Twenty Three;Country Music;Rap and Hip-Hop;Pop and Rock Music;Latin Music;Rhythm and Blues (Music);100 gecs (Music Group);Aespa (Music Group);boygenius (Music Group);Fuerza Regida (Music Group);Grupo Frontera (Music Group);Irreversible Entanglements (Music Group);Lankum (Music Group);NewJeans (Music Group);Palehound (Music Group);Rolling Stones;Smile (Music Group);Water From Your Eyes (Music Group);Yahritza y Su Esencia (Music Group);Yo La Tengo (Music Group);Anthony, Oliver (Singer);Baby Rose (Singer);Benjamin, Andre (Andre 3000);Bizarrap (1998- );Branch, Jaimie (1983- );Bridges, Leon (1989- );Bryan, Zach (1966- );Central Cee (1998- );Champion, Jenn;Cyrus, Miley;Daughter, Nkosazana;Dean, Olivia (Singer);Del Rey, Lana;Depp, Lily-Rose (1999- );Dlamini, Amala Zandile (Doja Cat);Doechii (1998- );Drake (Rapper);duendita (Singer);Future (Rapper);Gabriel, Peter;Glaspy, Margaret;Gosling, Ryan;Gunna (Rapper);Harlow, Jack (Rapper);Howard, Brittany (1988- );Hunt, Sam (1984- );Ice Spice (Rapper);Johnson, Cody (1987- );Killer Mike;L'Rain (Taja Cheek);Lady Gaga;Lil Uzi Vert (Rapper);Madley Croft, Romy;Messia, Byron;Minogue, Kylie;Miyawaki, Mitski;Monae, Janelle;Musgraves, Kacey;Mustafa (1996- );Noname (Rapper);Parton, Dolly;PinkPantheress;Polachek, Caroline;Price, Margo;Rodrigo, Olivia (2003- );Rose, Caroline (1990- );Russell, Allison (Singer);Sampha (Singer);Shakira;Smith, Jorja (1997- );SZA (Singer);Wall, Paul;Williamson, Jess (Singer);Wonder, Stevie;Woods, Jamila (1989- )"
43,A few simple solutions could save lives and ease the struggles of countless Americans.,"There’s been a bombardment of bad news for drug supplies. The American Society of Health-System Pharmacists found this summer that nearly all of the members it surveyed were experiencing drug shortages, which generally affect half a million Americans. Cancer patients have scrambled as supplies of chemotherapy drugs dwindle. Other shortages include antibiotics for treatable diseases, such as the only drug recommended for use during pregnancy to prevent congenital syphilis (a disease that is 11 times more common today than a decade ago), and A.D.H.D. medications, without which people struggle to function in their day-to-day lives. The toll on Americans is heavy.",2023-12-06T10:02:40+0000,article,Opinion,Op-Ed,America Is Having Yet Another Drug Shortage. Here’s Why It Keeps Happening.,Drugs (Pharmaceuticals);Shortages;Supply Chain;Hospitals;Generic Brands and Products;Food and Drug Administration;Factories and Manufacturing;United States
44,The technology to capture and bury carbon dioxide has struggled to ramp up and has real limits. But experts say it could play a valuable role.,World leaders at the annual United Nations climate talks have battled for years over whether they should “phase out” fossil fuels like coal or just phase them “down.”,2023-12-06T10:02:40+0000,article,Climate,News,Can Carbon Capture Live Up to the Hype?,Global Warming;Greenhouse Gas Emissions;Carbon Capture and Sequestration;Carbon Dioxide;United Nations Framework Convention on Climate Change;Coal;Steel and Iron;Oil (Petroleum) and Gasoline
45,The dissolve fell out of fashion decades ago. Alexander Payne’s latest movie is a gorgeous example of why it’s worth keeping alive.,"“Somehow dissolves have entered the unfortunate club with voice-over and zooms — things in film you’re not supposed to use,” the filmmaker Alexander Payne has contended. “And I don’t know why.” He was reflecting on films like “The Last Detail,” a 1973 movie directed by Hal Ashby, whom Payne regards as “a master of doing very long and beautiful dissolves — very emotional dissolves.” Already, by 1973, the use of dissolves in film editing had begun to ebb. But this has not stopped Payne from pursuing a career-long study of the technique that extends into his affecting new film, “The Holdovers.”",2023-12-06T10:02:40+0000,article,Magazine,News,The Out-of-Fashion Film Trick That Makes ‘The Holdovers’ so Affecting,"Movies;The Holdovers (Movie);Payne, Alexander"
46,"They propose questions designed to test the candidates on guns and crime, foreign wars and health care.","Wednesday night’s Republican presidential debate, held in Tuscaloosa, Ala., will feature just four candidates — Nikki Haley, Ron DeSantis, Vivek Ramaswamy and Chris Christie — sparring over everything from abortion to Israel to former President Donald Trump. When we asked Times Opinion columnists and contributors what they would ask the candidates if they were moderating the debate, they came back to us with questions designed to test them on guns and crime, foreign wars and health care — exposing where the field stands on, say, military aid for Ukraine or a draconian state abortion ban. But above all, what they wanted to see was the moderators needling the candidates into taking a strong stance on the former president. Here are the responses:",2023-12-06T10:02:50+0000,article,Opinion,Op-Ed,Our Columnists Aren’t Moderating Tonight’s Debate. Here’s What They’d Ask if They Were.,"Presidential Election of 2024;United States Politics and Government;Debates (Political);Primaries and Caucuses;Republican Party;DeSantis, Ron;Christie, Christopher J;Haley, Nikki R;Ramaswamy, Vivek (1985- );Trump, Donald J"
