,abstract,lead_paragraph,pub_date,document_type,section_name,type_of_material,headline,keywords
0,"Kim Kardashian hosted the shunned socialite to her birthday party, then posted the photos for her 364 million followers.","Over the weekend, something happened to Ivanka Trump that hasn’t occurred since before her father was elected president: Celebrities were willing to be seen with her.",2023-10-25T00:06:29+0000,article,Style,News,Who Invited Ivanka?,"Kardashian, Kim;Trump, Ivanka;Parties (Social);Celebrities"
1,"The Department of Investigation inquiry focuses on a violent exchange that the adviser, Timothy Pearson, had with security guards at a migrant shelter.","One of Mayor Eric Adams’s closest advisers is being formally investigated over a violent incident at a Manhattan migrant center, people with knowledge of the matter said on Tuesday.",2023-10-25T00:23:59+0000,article,New York,News,Top Adviser to Mayor Adams Is Being Investigated Over Altercation,"Pearson, Timothy;Adams, Eric L;Department of Investigation (NYC);Ethics and Official Misconduct;Guards;Manhattan (NYC);New York City"
2,The playwright Renae Simone Jarrett makes her professional stage debut with a surreal reworking of a Greek myth about a river nymph.,"A crying baby pulled from a kitchen cabinet, a woman abruptly exiting a house via a window and a banged-up finger that turns into bark: The new play “Daphne” is chock-full of magical surprises and mystical transformations, but its surreal elements leave the audience with too many unanswered questions.",2023-10-25T00:24:21+0000,article,Theater,Review,"Review: In ‘Daphne,’ Remaking a Myth, With Mixed Results","Theater (Off Broadway);Theater;Lincoln Center Theater;Batchelor, Jasmine;Lorrain, Naomi;McQuail, Keilly;Daphne (Play);Jarrett, Renae Simone;Hughes, Sarah (Theater Director);LCT3"
3,American intelligence agencies released no new declassified imagery or other new evidence to make their case. Officials said their strengthened assessment was based on video evidence.,"American intelligence officials said Tuesday they now had “high confidence” that the blast at Al-Ahli Arab Hospital in Gaza last week was the result of a Palestinian rocket that broke up mid-flight, and that no Israeli weapon was involved in the explosion.",2023-10-25T00:38:17+0000,article,U.S.,News,U.S. Cites ‘High Confidence’ That Palestinian Rocket Caused Hospital Blast,Israel-Gaza War (2023- );Israel;Hospitals;Al Ahli Arab Hospital (Gaza Strip);Civilian Casualties;Gaza Strip;Hamas;Palestinian Islamic Jihad;Palestinians
4,"Quotation of the Day for Wednesday, October 25, 2023.","“If you’re going to sell a store-branded apple cinnamon ice cream, it had better be the best apple cinnamon ice cream you’ve ever had.”",2023-10-25T01:10:29+0000,article,Corrections,Quote,Quotation of the Day: Those Doritos Too Expensive? Stores Offer Their Own Version.,
5,"Corrections that appeared in print on Wednesday, Oct. 25, 2023.","An article on Tuesday about Gov. Gavin Newsom’s efforts to export California’s climate policies misstated the share of jobs linked to oil drilling in California. It is 0.2 percent, not 2 percent.",2023-10-25T01:11:00+0000,article,Corrections,Correction,"Corrections: Oct. 25, 2023",
6,"While indelibly tied to the role that made him famous in 1971, he remained active for more than four decades afterward.","Richard Roundtree, the actor who redefined African American masculinity in the movies when he played the title role in “Shaft,” one of the first Black action heroes, died on Tuesday at his home in Los Angeles. He was 81.",2023-10-25T01:51:01+0000,article,Movies,Obituary (Obit),"Richard Roundtree, Star of ‘Shaft,’ Is Dead at 81","Roundtree, Richard;Deaths (Obituaries);Shaft (Movie);Actors and Actresses;Movies;Television;Black People;Blacks"
7,Aimee Lucido ensnares our attention.,Jump to: Today’s Theme | Tricky Clues,2023-10-25T02:00:08+0000,article,Crosswords & Games,News,It’s a Must,Crossword Puzzles
8,Health officials have revised their recommendations on which children should receive the new drug.,Pediatricians and parents are having difficulty accessing a new immunization used to prevent severe respiratory syncytial virus infections in infants.,2023-10-25T02:15:02+0000,article,Well,News,An R.S.V. Shot for Infants Is in Short Supply. Here’s What to Know.,Drugs (Pharmaceuticals);Vaccination and Immunization;Babies and Infants;Respiratory Syncytial Virus (RSV);Shortages;Sanofi SA;Centers for Disease Control and Prevention;AstraZeneca PLC;AMERICAN ACADEMY OF PEDIATRICS
9,"A widely cited missile video does not shed light on what happened, a Times analysis concludes.","The video shows a projectile streaking through the darkened skies over Gaza and exploding in the air. Seconds later, another explosion is seen on the ground.",2023-10-25T03:06:07+0000,article,World,News,A Close Look at Some Key Evidence in the Gaza Hospital Blast,Israel-Gaza War (2023- );Israel;Al Ahli Arab Hospital (Gaza Strip);Civilian Casualties;Palestinians;Hospitals;Defense and Military Forces;Missiles and Missile Defense Systems;Gaza Strip;Hamas;Palestinian Islamic Jihad;Terrorism;your-feed-visual-investigations;vis-video
10,"Some women participating in a conference on sensitive church issues said they feel heartened by the discussions taking place, though change may remain slow.","When Helena Jeppesen-Spuhler, an advocate for the ordination of women, joined a major Vatican meeting this month, she was skeptical that an institution dominated by men for 2,000 years was ready to listen to women like her.",2023-10-25T04:01:09+0000,article,World,News,Women Will Vote at a Vatican Meeting for the First Time,"Priests;Cardinals (Roman Catholic Prelates);Discrimination;Nuns;Women's Rights;Women and Girls;Roman Catholic Church;Francis;Becquart, Nathalie"
11,The U.N. calls for a cease-fire in Israel and Gaza.,"The United Nations secretary general, António Guterres, called yesterday for a humanitarian cease-fire in Israel and Gaza in an address to the U.N. Security Council. He said that the attacks by Hamas that had left 1,400 people dead in Israel on Oct. 7 were “appalling” but that they did not justify the “collective punishment” of civilians in the Gaza Strip, where the Israeli military significantly stepped up its bombardment.",2023-10-25T04:05:29+0000,article,Briefing,News,Wednesday Briefing,
12,A sense of fatalism surrounds Britain’s prime minister.,"When Rishi Sunak became prime minister of Britain a year ago, there was little sense of celebration. The markets were in free fall after the disastrous 49-day tenure of his predecessor, Liz Truss, and the government was in disarray. Mr. Sunak, who had been rejected by Conservative Party members earlier in the year, was inserted by lawmakers in the desperate hope he could calm the crisis. Given that the party had just ousted two leaders in quick succession, it was unclear how long he would even stay in the post.",2023-10-25T05:00:09+0000,article,Opinion,Op-Ed,Rishi Sunak Is Trying His Best. He’s Probably Still Doomed.,"Great Britain;Conservative Party (Great Britain);Sunak, Rishi (1980- );Elections;Starmer, Keir;Labour Party (Great Britain)"
13,"“This morning, I didn’t even know who Tom Emmer was,” Kimmel said about a short-lived candidate for House speaker. “Now, I still don’t. I have no idea.”","Welcome to Best of Late Night, a rundown of the previous night’s highlights that lets you sleep — and lets us get paid to watch comedy. Here are the 50 best movies on Netflix right now.",2023-10-25T05:58:30+0000,article,Arts,News,Jimmy Kimmel: ‘Altoids Last Longer Than These Republican Nominees’,"Television;Fallon, Jimmy;Kimmel, Jimmy;Late Night with Seth Meyers (TV Program);Late Show with Stephen Colbert (TV Program);The Tonight Show (TV Program);Jimmy Kimmel Live (TV Program);Colbert, Stephen;Meyers, Seth;The Daily Show with Trevor Noah (TV Program)"
14,This word has appeared in 48 articles on NYTimes.com in the past year. Can you use it in a sentence?,"The word mélange has appeared in 48 articles on NYTimes.com in the past year, including on March 21 in “Matthew Macfadyen Has Mixed Feelings About the End of ‘Succession’” by Sarah Lyall:",2023-10-25T06:00:02+0000,article,The Learning Network,News,Word of the Day: mélange,
15,In case you need some puzzle help.,"Welcome to The Wordle Review. Be warned: This page contains spoilers for today’s puzzle. Solve Wordle first, or scroll at your own risk.",2023-10-25T07:00:02+0000,article,Crosswords & Games,News,Today’s Wordle Review,Wordle (Puzzle)
16,Feeling stuck on today’s puzzle? We can help.,"WEDNESDAY — Hi busy bees! Welcome to today’s Spelling Bee forum. There are a number of terms that appear in both this article and other online discussions of the Spelling Bee; a glossary of those terms compiled by Monicat, a Times reader, can be found below.",2023-10-25T07:00:04+0000,article,Crosswords & Games,News,Spelling Bee Forum,Spelling Bee (Game)
17,"Wyna Liu, Connections editor, answered reader questions about the game in the comments section of this article.","Editor’s note: Wyna Liu,  Connections editor, answered reader questions about the game in the comments section of this article. Read the conversation here.",2023-10-25T07:00:08+0000,article,Crosswords & Games,News,The Connections Companion,Crossword Puzzles;Connections (Game)
18,A new plan unveiled this month aims to make way for new housing and ease the pressures that drive up rents and home prices. Whether it will work is less clear.,"Last month, Mayor Eric Adams unveiled a big plan to tackle New York City’s housing shortage and make the city more affordable.",2023-10-25T07:00:12+0000,article,New York,News,New York City Has a Bold Plan to Fix Its Housing Crisis. Will It Work?,"Zoning;Real Estate and Housing (Residential);Affordable Housing;State Legislatures;City Council (NYC);Adams, Eric L;New York City"
19,The Times’s Food team has eaten its way through cities across the country so you don’t have to … but we highly recommend you do.,"In 2021, when patrons were wary but excited to return to restaurants after long Covid-19 shutdowns, the Food section at The New York Times published its first national restaurant list. After months of visiting hallowed establishments and plucky upstarts across the country, reporters and editors chose the 50 restaurants in the United States they were “most excited about.”",2023-10-25T07:00:17+0000,article,Times Insider,News,Your Guide Through America’s Dining Scene,Restaurants;Food;Los Angeles (Calif);New Orleans (La);Philadelphia (Pa);Seattle (Wash);San Francisco (Calif);United States
20,Would you want to live in a house on the water?,"As sea levels rise and storms worsen, threatening the planet’s coastlines, some architects and developers are looking to “push cities into the water” by creating floating homes and other structures.",2023-10-25T07:00:18+0000,article,The Learning Network,News,Floating Home,
21,"With clothes inspired by Martha Stewart, heritage tools and colorful clogs, the couple behind Gardenheir cater to actual and want-to-be gardeners alike.","Alan Calpe and Christopher Crawford set out to make a shoe for gardeners. But the bulbous clogs they designed for their brand, Gardenheir, quickly found a wider audience after being introduced in 2021.",2023-10-25T07:00:18+0000,article,Style,News,Gifts for Gardeners? They’ve Got Them in Spades.,Gardenheir (Fashion Label);Fashion and Apparel;Gardens and Gardening;Shopping and Retail;Windham (NY)
22,Social media demands that you’re with us or against us.,Social media demands that you’re with us or against us.,2023-10-25T08:50:06+0000,multimedia,Opinion,Video,Pick a Side. Pick a Side. Pick a Side. Now.,Palestinians;Anti-Semitism;Social Media;Jews and Judaism;Bullies;your-feed-opinionvideo
