,abstract,lead_paragraph,pub_date,document_type,section_name,type_of_material,headline,keywords
0,"When O’Shae Sibley was killed, initial reports said that his attacker was Muslim, and officials feared that relations between gay people and Muslims in New York could be affected.","In the days after O’Shae Sibley, a Black gay man, was killed during an altercation outside a gas station in the Midwood neighborhood of Brooklyn, the picture that emerged suggested an explosive combination of homophobia, religious intolerance and racism.",2023-08-09T00:25:56+0000,article,New York,News,Twist in Dancer’s Killing as Key Detail About Suspect Is Corrected,"Murders, Attempted Murders and Homicides;Hate Crimes;Homosexuality and Bisexuality;Dancing;Muslim Americans;Discrimination;Sibley, O'Shae (d 2023);Brooklyn (NYC)"
1,"A rule regulating the firearm kits was a centerpiece of President Biden’s gun control initiative. The Supreme Court has temporarily revived it, but it has been troubled by significant challenges.","The Supreme Court has revived, at least for now, the Biden administration’s regulation of “ghost guns,” drawing a spotlight to the kits that can be assembled into homemade firearms and the new front in the fight over gun control that they have opened up.",2023-08-09T00:47:13+0000,article,U.S.,News,‘Ghost Guns’: What They Are and Why There’s a Fight Over Them,"Regulation and Deregulation of Industry;Gun Control;United States Politics and Government;Executive Orders and Memorandums;Crime and Criminals;Murders, Attempted Murders and Homicides;BUREAU OF ALCOHOL, TOBACCO, FIREARMS AND EXPLOSIVES;Justice Department;Supreme Court (US);Biden, Joseph R Jr"
2,The contest was seen as a test of efforts by Republicans nationwide to curb voters’ use of ballot initiatives.,"Ohio voters rejected a bid on Tuesday to make it harder to amend the State Constitution, according to The Associated Press, a significant victory for abortion-rights supporters trying to stop the Republican-controlled State Legislature from severely restricting the procedure.",2023-08-09T01:02:50+0000,article,U.S.,News,Ohio Voters Reject Constitutional Change Intended to Thwart Abortion Amendment,Abortion;Law and Legislation;Referendums;Constitutions;State Legislatures;Ohio;Republican Party;Democratic Party
3,"The House Jan. 6 committee’s investigation did not uncover the memo, whose existence first came to light in last week’s indictment.",A lawyer allied with President Donald J. Trump first laid out a plot to use false slates of electors to subvert the 2020 election in a previously unknown internal campaign memo that prosecutors are portraying as a crucial link in how the Trump team’s efforts evolved into a criminal conspiracy.,2023-08-09T01:16:55+0000,article,U.S.,News,Previously Secret Memo Laid Out Strategy for Trump to Overturn Biden’s Win,"Federal Criminal Case Against Trump (2020 Election Case);Electoral Count Act (1887);Legal Profession;Chesebro, Kenneth;Trump, Donald J;Tribe, Laurence H"
4,"The former president, who has made his 2024 campaign principally about his own personal grievances, is attempting to convince supporters to see themselves in him.","As lawyers for Donald J. Trump float various legal arguments to defend him in court against an onslaught of criminal charges, the former president has settled on a political defense: “I’m being indicted for you.”",2023-08-09T01:18:09+0000,article,U.S.,News,Trump Tells Supporters His Criminal Indictments Are About ‘You’,"Trump, Donald J;Federal Criminal Case Against Trump (2020 Election Case);Federal Criminal Case Against Trump (Documents Case);New York State Criminal Case Against Trump (71543-23);Presidential Election of 2024;Presidential Election of 2020;DeSantis, Ron;Hurd, Will"
5,"The measure to clamp down on investments in certain industries deemed to pose security risks, set to be issued Wednesday, appears likely to open a new front in the U.S.-China economic conflict.","The Biden administration plans on Wednesday to issue new restrictions on American investments in certain advanced industries in China, according to people familiar with the deliberations, a move that supporters have described as necessary to protect national security but that will undoubtedly rankle Beijing.",2023-08-09T01:38:06+0000,article,Business Day,News,"Biden to Restrict Investments in China, Citing National Security Threats","United States International Relations;Foreign Investments;Computer Chips;Artificial Intelligence;Defense and Military Forces;International Trade and World Market;Private Equity;Venture Capital;United States Politics and Government;Biden, Joseph R Jr;China"
6,Caryn Robbins and Matthew Stock make their collaboration debut.,Jump to: Today’s Theme | Tricky Clues,2023-08-09T02:00:08+0000,article,Crosswords & Games,News,Distinctive Flair,"Crossword Puzzles;Stock, Matthew (Crossword Constructor);Robbins, Caryn (Crossword Constructor)"
7,"Corrections that appeared in print on Wednesday, Aug. 9, 2023.","An article on Saturday about the revived popu­larity of cruises misstated a measurement of the Icon of the Seas. Its gross tonnage will be about 250,000; it will not displace about 250,000 tons.",2023-08-09T02:16:56+0000,article,Corrections,Correction,"Corrections: Aug. 9, 2023",
8,"Quotation of the Day for Wednesday, August 9, 2023.","“It’s like watching Michael Jordan, Wayne Gretzky and Tiger Woods play baseball, all in one.”",2023-08-09T02:17:37+0000,article,Corrections,Quote,Quotation of the Day: Reinvesting in the Business of ‘a Special Player’,
9,"Rosa Jimenez spent 18 years of a 99-year sentence behind bars after a toddler she was babysitting choked to death on paper towels. This week, a judge threw out murder charges after prosecutors called into question testimony against her.","Rosa Jimenez, a Texas babysitter who had been sentenced to 99 years in prison after being convicted of murder in the 2003 death of a toddler, was exonerated on Monday after years of appeals in which she maintained her innocence and testimony against her was called into question.",2023-08-09T02:58:06+0000,article,U.S.,News,Texas Woman Convicted in Toddler’s 2003 Death Is Exonerated,"False Arrests, Convictions and Imprisonments;Murders, Attempted Murders and Homicides;Decisions and Verdicts;Child Care;Innocence Project;Travis County (Tex)"
10,A troubled Black Sea.,"Bordered by Ukraine, Russia and three NATO countries, but sometimes overlooked in the war, the Black Sea has become an increasingly dangerous cauldron of military and geopolitical tensions since Moscow’s decision last month to end a deal ensuring the safe passage of Ukrainian grain.",2023-08-09T04:01:39+0000,article,Briefing,briefing,Wednesday Briefing,
11,The once-glamorous supersonic jet needs a paint job after spending the last 15 years at the Intrepid museum.,Good morning. It’s Wednesday. Today we’ll find out about a short ride by a once-fast machine. We’ll also get details on a shark bite incident off Rockaway Beach.,2023-08-09T04:07:05+0000,article,New York,briefing,The Concorde Is Taking a Slow Boat to Brooklyn,"New York City;internal-storyline-no;AIRLINES AND AIRPLANES;Beaches;Sharks;British Airways PLC;Intrepid Sea-Air-Space Museum;Brooklyn Navy Yard (Brooklyn, NY);Rockaway Beach (Queens, NY)"
12,This word has appeared in 24 articles on NYTimes.com in the past year. Can you use it in a sentence?,"The word soiree has appeared in 24 articles on NYTimes.com in the past year, including on July 24 in “How Do You Party — Barbie Style?” by Alyson Krueger:",2023-08-09T06:00:03+0000,article,The Learning Network,News,Word of the Day: soiree,
13,Feeling stuck on today’s puzzle? We can help.,"WEDNESDAY — Hi busy bees! Welcome to today’s Spelling Bee forum. There are a number of terms that appear in both this article and other online discussions of the Spelling Bee; a glossary of those terms compiled by Monicat, a Times reader, can be found below. For more Spelling Bee conversation, check out Deb Amlen’s weekly humor column, “Diary of a Spelling Bee Fanatic.”",2023-08-09T07:00:15+0000,article,Crosswords & Games,News,Spelling Bee Forum,Spelling Bee (Game)
14,"The striking actors’ union is granting waivers to some projects not affiliated with the major studios, but questions persist about who qualifies and why.",When you’re making an independent film every second counts. Ash Avildsen had six days of filming left on his low-budget biopic “Queen of the Ring” — including a climactic scene involving a majority of his cast — when the actors’ union went on strike on July 14.,2023-08-09T07:00:16+0000,article,Business Day,News,Confusion in Hollywood as Some Productions Are Allowed to Continue,ALLIANCE OF MOTION PICTURE AND TELEVISION PRODUCERS;SAG-AFTRA;Strikes;Actors and Actresses;Movies;Television
15,Kai Cenat is a perfect example of the new type of celebrity. How did he summon a crowd of thousands to Manhattan last week?,Kai Cenat was live online last week when he began planning himself a homecoming.,2023-08-09T07:00:16+0000,article,New York,News,Union Square Melee Shows an Influencer’s Power Unleashed in Real Life,"Social Media;Video Recordings, Downloads and Streaming;Demonstrations, Protests and Riots;Celebrities;Content Type: Personal Profile;Cenat, Kai;Union Square (Manhattan, NY);Twitch Interactive Inc"
16,"While attention is focused on western museums and governments giving back looted items, heritage workers in the global south are laying the groundwork for new claims.","The discussion about returning wrongfully acquired heritage to countries in the global south has, until now, largely focused on the steps taken by Western museums and governments. But away from the spotlight, in countries like Cameroon and Indonesia, heritage workers, government officials and activists are laying the groundwork to reclaim long lost treasures, a process most expect will take decades.",2023-08-09T07:00:17+0000,article,Arts,News,How 4 Countries Are Preparing to Bring Stolen Treasures Home,"Arts and Antiquities Looting;Museums;Colonization;Archaeology and Anthropology;International Relations;Indonesia;Congo, Democratic Republic of (Congo-Kinshasa);Cameroon;Nepal;Netherlands;Belgium;Germany;Prussian Cultural Heritage Foundation;Nepal Heritage Recovery Campaign"
17,"The three guests, and a fourth who fell ill, had symptoms consistent with mushroom poisoning, the police say. The woman who served the meal has been questioned by the police.","In the quiet Australian town of Leongatha, a woman hosted her in-laws and another couple for lunch at her home, nestled amid the gum trees.",2023-08-09T07:34:56+0000,article,World,News,"3 Deaths, and a Host of Questions, After a Family Lunch in Australia",Australia;Victoria (Australia);Poisoning and Poisons
18,At least 36 people were killed in fires that tore through Maui and  leveled entire neighborhoods.,"Follow live updates on the deadly wildfires in Maui, Hawaii.",2023-08-09T08:02:08+0000,article,U.S.,News,Maui Town Is Devastated by Deadliest Wildfire to Strike Hawaii,vis-video;Wildfires;Wind;Global Warming;Hurricanes and Tropical Storms;Deaths (Fatalities);Maui (Hawaii);Lahaina (Hawaii);Hawaii
19,"Britain’s vegetable producers are hoping this is a moment for the humble frozen pea, a cost-effective staple at a time of rising food prices.","As he guided his giant harvester through a field in eastern England, James Williams still had another nine hours to go before finishing his 12-hour shift. Even then, other workers would continue through the night gathering a once ubiquitous vegetable that growers believe could be about to have a new moment in British life.",2023-08-09T08:48:50+0000,article,World,News,"Can Frozen Peas, Long Taken for Granted, Find New Appeal in the U.K.?",Vegetables;Cooking and Cookbooks;Diet and Nutrition;Restaurants;Coronavirus (2019-nCoV);Food;Supermarkets and Grocery Stores;Agriculture and Farming;England
20,"As their male counterparts turn depressive and paranoid, it’s the women who are having all the fun.","As their male counterparts turn depressive and paranoid, it’s the women who are having all the fun.",2023-08-09T09:00:02+0000,multimedia,Magazine,Interactive Feature,The Future of Rap Is Female,Rap and Hip-Hop;Women and Girls;Sex;Flo Milli (Rapper);MC Lyte (1970- )
21,The range of benefits and prices for different policies can be complicated. Here’s what you need to know before you buy.,"In the wake of Covid, travel insurance sales have spiked with the rebound in travel as people seek to protect their investments against flight delays and cancellations, extreme weather events and the persistence of the virus. But travel insurance is complicated with a range of benefits, inclusions and prices. Here’s what you need to know before you buy.",2023-08-09T09:00:19+0000,article,Travel,News,Travel Insurance: What It Covers and When to Buy It,Travel and Vacations;Insurance;Content Type: Service
22,"The Dobbs ruling has turned a coalition of liberal, swing and moderate Republican voters into a political force. Even in August in Ohio.","Gov. Mike DeWine of Ohio, a Republican, argued that Tuesday’s vote over how to amend the State Constitution was about protecting the state from a flood of special interest money. Secretary of State Frank LaRose, another Republican, urged voters to protect the “very foundational rules” of their constitution.",2023-08-09T09:00:20+0000,article,U.S.,News,Ohio Vote Shows Abortion’s Potency to Reshape Elections,Abortion;Ohio;Referendums;United States Politics and Government;Polls and Public Opinion
23,The mobile wallet service is a cautionary tale of how apps born at least a decade ago may be exposing more information than you would like.,"There’s an app for snooping on your friends, family and colleagues to find out about their fancy dinners, the people they are dating and the parties they are attending that you weren’t invited to.",2023-08-09T09:00:23+0000,article,Technology,News,This Is a Reminder That You’re Probably Oversharing on Venmo,Mobile Commerce and Payments;Mobile Applications;Privacy;Content Type: Service;Computers and the Internet;Venmo
