,abstract,lead_paragraph,pub_date,document_type,section_name,type_of_material,headline,keywords
0,He won championship after championship but never turned pro. He later led the Royal and Ancient Golf Club of St. Andrews when it was a governing body in the sport.,"Michael Bonallack, who established himself as the greatest British amateur golfer of the postwar era, dominating championship play, and who later led the Royal and Ancient Golf Club, which ran the British Open and was the sport’s governing body outside the United States and Mexico, died on Sept. 26 in St. Andrews, Scotland, the home of the club. He was 88.",2023-10-08T00:20:09+0000,article,Sports,Obituary (Obit),"Michael Bonallack, Britain’s Greatest Postwar Amateur Golfer, Dies at 88","Bonallack, Michael;Deaths (Obituaries);Golf;British Open (Golf);Royal and Ancient Golf Club;Walker Cup (Golf);AMATEUR ATHLETICS;St Andrews (Scotland)"
1,"The shock waves of the Hamas attack on Israel will reach Iran, Saudi Arabia and Ukraine.","When I need the most accurate analysis about Israel, the first call I always make is to my longtime friend and reporting partner there, Nahum Barnea, a veteran Yediot newspaper columnist. When I called him on Saturday afternoon for his read on the Hamas attack on Israel, I was stunned by his first response: “This is the worst day that I can remember in military terms in the history of Israel, including the blunder of the Yom Kippur War, which was terrible.”",2023-10-08T00:25:08+0000,article,Opinion,Op-Ed,Israel’s Worst Day at War,Israel-Gaza War (2023- );Israel;Defense and Military Forces;Palestinians;Gaza Strip;Hamas
2,"A chocolate maker faces more than $44,400 in penalties for violations connected to an explosion that killed seven people at a Pennsylvania factory in March, regulators said.","A chocolate manufacturer, R.M. Palmer Company, failed to evacuate a Pennsylvania factory after some employees reported smelling gas before an explosion leveled part of the plant in March, killing seven workers, a federal official said this week.",2023-10-08T00:35:01+0000,article,U.S.,News,"Chocolate Factory Failed to Evacuate Workers Before Deadly Blast, OSHA Says",RM Palmer Co;Chocolate;Factories and Manufacturing;Explosions (Accidental);Fines (Penalties);Accidents and Safety;Evacuations and Evacuees;Labor and Jobs;Workplace Hazards and Violations;Natural Gas;West Reading (Pa);Occupational Safety and Health Administration;Deaths (Fatalities)
3,"Corrections that appeared in print on Sunday, Oct. 8, 2023.","An article last Sunday about Fran­cesca Gino, a Harvard Business School professor accused of falsify­ing data, lacked context surround­ing another professor’s work and her departure from Harvard Busi­ness School, an omission that could have left readers with the impres­sion that her work was facing accu­sations similar to those brought against Dr. Gino. Amy Cuddy did not face accusations of fraud or miscon­duct at the school, and she left her tenure­-track position in 2017 as a faculty member in good standing.",2023-10-08T04:00:23+0000,article,Corrections,News,"Editors’ Note: Oct. 8, 2023",
4,"The first air raid sirens went off at sunrise as Hamas launched an attack by land, sea and air. Israel declared a state of war and has destroyed buildings in Gaza.",The militant attacks across Israel on Saturday made for one of the most violent and deadly days of fighting in the region in decades.,2023-10-08T05:39:07+0000,article,World,News,Here’s a timeline of Saturday’s attacks and Israel’s retaliation.,"Israel-Gaza War (2023- );Hamas;Palestine Liberation Organization;Israel;Netanyahu, Benjamin;Biden, Joseph R Jr;Gaza Strip"
5,Feeling stuck on today’s puzzle? We can help.,"SUNDAY — Hi busy bees! Welcome to today’s Spelling Bee forum. There are a number of terms that appear in both this article and other online discussions of the Spelling Bee; a glossary of those terms compiled by Monicat, a Times reader, can be found below.",2023-10-08T07:00:09+0000,article,Crosswords & Games,News,Spelling Bee Forum,Spelling Bee (Game)
6,"The counterman’s treat, tying ties in Sunnyside and more reader tales of New York City in this week’s Metropolitan Diary.",Dear Diary:,2023-10-08T07:00:19+0000,article,New York,News,‘We Were at the Counter of a Coffee Shop on Lexington Avenue’,New York City
7,Our columnist reviews the day’s puzzle. Warning: Contains spoilers!,"Welcome to The Wordle Review. Be warned: This article contains spoilers for today’s puzzle. Solve Wordle first, or scroll at your own risk.",2023-10-08T07:00:20+0000,article,Crosswords & Games,News,Today’s Wordle Review,Crossword Puzzles;Wordle (Puzzle)
8,New York City’s sprawling public health care system contains one of the largest public art collections in the country.,The sign on the wall suggests: “Look above you.”,2023-10-08T07:00:35+0000,article,New York,News,"A Dazzling Art Collection, Hiding in Plain Sight","New York City Health and Hospitals Corp;Art;Hospitals;New York City;ADAMS, ANSEL;Bearden, Romare;Frankenthaler, Helen;Haring, Keith;Koch, Edward I;VAN DER ZEE, JAMES"
9,"Cumbia, a traditional Latin American musical genre, often features the accordion, marimba and the guacharaca. A new generation has added hip-hop, trance and lots of bass.","It was 1 a.m., and Thursday night had become Friday morning when Anthony Dominguez, known around the New York City D.J. scene as hellotones, took the stage at the Market Hotel, a club in a 19th-century building whose windows look directly on the elevated J and M trains passing through Bushwick, Brooklyn.",2023-10-08T07:00:36+0000,article,New York,News,"In New York City’s Coolest Clubs, Remixing Cumbia for the Hipster Set","Latin Music;Disc Jockeys;Dancing;Rap and Hip-Hop;Hispanic-Americans;Bars and Nightclubs;La Boom (Queens, NY, Nightclub);Market Hotel (Brooklyn, NY, Music Venue);Lot Radio (Brooklyn, NY, Bar);Bushwick (Brooklyn, NY);Gowanus (Brooklyn, NY);Puebla (Mexico);Williamsburg (Brooklyn, NY);New York City"
10,"Emma Goldberg, a journalist on the Business desk of The New York Times, reflects on her evolving beat as tens of thousands of employees return to the office.","When my mom met my dad, she had three requirements for their relationship: She would never get married, have children or leave New York. She held firm to two of those terms. But it’s her “no children” rule that I like to revisit — something I distinctly admire in the person who taught me most about how to live.",2023-10-08T07:00:37+0000,article,Times Insider,News,"On the Future of Work, a Reporter Looks Back",Workplace Environment;Work-Life Balance
11,"If a term isn’t helpful, a new one will replace it. That’s not the case with “union.”","The word “union” comes from the Latin “unus,” meaning “one,” and it refers to “the action of joining or uniting more than one thing together,” according to the Oxford English Dictionary. It is “resilient and unchanging because of its constant utility,” said Grant Barrett, the head of lexicography for dictionary.com. Mr. Barrett said that if a term is not useful, it will fade from use or another term will take its place. That has not happened with “union,” he said, because of its enduring concept. “Lexical items tend to last as long as that concept lasts.”",2023-10-08T07:00:45+0000,article,Times Insider,News,An Enduring Concept of Oneness,"Same-Sex Marriage, Civil Unions and Domestic Partnerships;Civil War (US) (1861-65);Dictionaries;Strikes;Organized Labor"
12,"The W.N.B.A. team, now in the finals, is a bright spot during a rough year for local sports.","Barclays Center was buzzing. A mix of die-hard Liberty fans and recent converts donned sea foam green shirts and jerseys, milling around the concourse with anxious excitement. The Liberty, a newly minted W.N.B.A. powerhouse, were about to face the Connecticut Sun in a must-win playoff matchup.",2023-10-08T07:00:49+0000,article,New York,News,The Liberty Are Giving New Yorkers Something to Cheer For,"Basketball;Fans (Persons);Box Office Sales;New York Liberty;Women's National Basketball Assn;Barclays Center (Brooklyn, NY);Brooklyn (NYC);New York City"
13,"Less than a year after losing her son in a murder that captivated the true crime community, Stacy Chapin spent three days navigating CrimeCon.","Stacy Chapin walked into a conference ballroom at the annual CrimeCon gathering in Orlando, Fla., and let out a gasp. Nearly 3,000 people were packed inside, all to hear a college professor from Alabama conduct a “forensic analysis” of how Ms. Chapin’s son and three of his college friends had been brutally murdered in Idaho last year.",2023-10-08T07:00:52+0000,article,U.S.,News,The Nation’s Obsession With True Crime Meets a Mother’s Grief,"internal-sub-only;Murders, Attempted Murders and Homicides;Conventions, Fairs and Trade Shows;University of Idaho;Chapin, Ethan (d 2022);Kohberger, Bryan C;Content Type: Personal Profile;Grief (Emotion);Forensic Science;internal-great-read;audio-neutral-informative"
14,Just ask Britain’s opposition Labour party.,"Only a month ago, some Labour Party officials were fretting about the risks of fighting a parliamentary election in Scotland days before the party’s annual conference.",2023-10-08T07:00:57+0000,article,World,News,Best Time to Hold a Political Conference? Right After Your Party Wins Big.,"Labour Party (Great Britain);Elections;Legislatures and Parliaments;Scottish National Party;Conservative Party (Great Britain);Starmer, Keir;Politics and Government;Scotland;Great Britain;Sunak, Rishi (1980- )"
15,"A resident of a town taken by Hamas militants describes hearing attackers outside his window, running and shooting, as they tried to find people to take hostage.","When the rockets from Gaza started flying over his village in southern Israel at dawn on Saturday, Amir Tibon was not overly alarmed.",2023-10-08T07:27:53+0000,article,World,News,‘There were terrorists inside’: An Israeli recounts how militants invaded his village.,Israel-Gaza War (2023- );Terrorism;Kibbutz Movement;Hamas;Israel
16,"Quotation of the Day for Sunday, October 8, 2023.",“That entertainment piece — there’s a real face behind that. There are real people behind these stories. Don’t ever forget that.”,2023-10-08T07:37:25+0000,article,Corrections,News,Quotation of the Day: Mother of Murder Victim Gives Dose of Reality to True Crime Devotees,
17,"The Islamist militant group that controls Gaza has taken its attacks on Israel to a new level, building on decades of hostilities.","Hamas, an armed Palestinian group, launched one of the largest assaults on Israel in decades on Oct. 7, killing more than 1,400 people, most of them civilians, taking more than 220 hostages and leading Israel to declare war. The largest of the armed Islamist groups in the Gaza Strip, Hamas governs that Palestinian territory, home to two million people.",2023-10-08T08:02:04+0000,article,World,News,A Quick Look at Hamas,"Israel-Gaza War (2023- );Terrorism;Palestinians;ABBAS, MAHMOUD;Gaza Strip;Israel"
18,"Published in Japan in 1988, this novel follows a 19-year-old daughter in a happy family who starts to wonder if they are not really hers.","Happy families are all alike: They’re good at keeping secrets. Yayoi, the 19-year-old protagonist of Banana Yoshimoto’s “The Premonition,” lives among a very happy family. Dad is a doctor, Mom is a nurse, and together they have raised two children: Yayoi and her brother, Tetsuo, who is only a year younger.",2023-10-08T09:00:17+0000,article,Books,Review,"In Banana Yoshimoto’s ‘The Premonition,’ Visions of a Lost Family","Books and Literature;The Premonition (Book);Yoneda, Asa;Yoshimoto, Banana"
19,A new collection of her novels and stories is a showcase for a science fiction pioneer.,"Joanna Russ (1937-2011) was one of the great writers of the 20th century, but she is also one of those authors you either know intimately or have never heard of. She wrote prickly, violent stories about lesbian heroes who slay patriarchs, and adventure tales about bold women who swashbuckle across the multiverse. These tropes win fans and Oscars today, but Russ was publishing in the 1960s and ’70s, when women simply weren’t supposed to write like that. At least, not if they wanted to be taken seriously. She was an outsider in the literary world for writing about the future, but her space marauders were too queer for the science fiction crowd. And so she never really found a comfortable place in literary history.",2023-10-08T09:00:35+0000,article,Books,Review,"Joanna Russ Showed Us the Future: Female, Queer but Far From Perfect","Russ, Joanna;Content Type: Personal Profile;Books and Literature;Joanna Russ: Novels & Stories (Book)"
20,"Look closely at this image, stripped of its caption, and join the moderated conversation about what you and other students see.",Note: Comments are open for student responses. A live moderated discussion of this photo will take place on Oct. 16.,2023-10-08T09:00:44+0000,article,The Learning Network,News,"What’s Going On in This Picture? | Oct. 16, 2023",
21,"A decade on, the Oscar-winning portrait of American slavery feels more potent than ever. The filmmakers explain its personal origins and ultimate triumph.","“So, what do you want to do next?”",2023-10-08T09:01:10+0000,article,Movies,News,Steve McQueen’s Call to Arms: The Making of ‘12 Years a Slave’,"Movies;Actors and Actresses;Academy Awards (Oscars);Ejiofor, Chiwetel;McQueen, Steve;Nyong'o, Lupita;12 Years a Slave (Movie)"
