,abstract,lead_paragraph,pub_date,document_type,section_name,type_of_material,headline,keywords
0,"In a wide-ranging interview at the University of Minnesota that was disrupted temporarily by demonstrators, the justice said that ethics rules would help with greater public transparency.","Justice Amy Coney Barrett said on Monday that she favored an ethics code for the Supreme Court, joining the growing chorus of justices who have publicly backed adopting such rules.",2023-10-17T01:00:12+0000,article,U.S.,News,Justice Barrett Calls for Supreme Court to Adopt an Ethics Code,"Ethics and Official Misconduct;Speeches and Statements;AMERICAN BAR ASSN;Supreme Court (US);University of Minnesota;Barrett, Amy Coney"
1,Iran’s foreign minister spoke after a whirlwind tour of allies in the region. Israel’s northern border with Lebanon is being closely monitored as the first potential flashpoint where the war could spread.,Iran’s foreign minister warned on Monday that a regional network of militias known in parts of the Middle East as the “axis of resistance” would open “multiple fronts” against Israel if its attacks continued to kill civilians in Gaza.,2023-10-17T01:55:59+0000,article,World,News,Iran warns of ‘multiple fronts’ if Israel’s Gaza attacks continue.,"Israel-Gaza War (2023- );Palestinians;Hamas;Hezbollah;Amir Abdollahian, Hossein;Gaza Strip;Iran"
2,Dominic Grillo does due diligence with his New York Times debut.,Jump to: Today’s Theme | Tricky Clues,2023-10-17T02:00:07+0000,article,Crosswords & Games,News,Disorderly Pile,Crossword Puzzles
3,"The authorities, who consider the men dangerous, believe they went out a window and slipped through a fence.","Four men, including one accused of killing a woman who was found strangled, escaped from a jail in central Georgia early on Monday, prompting law enforcement officials to warn the public and begin a search that involved several agencies.",2023-10-17T02:09:24+0000,article,U.S.,News,"Four Men, Including One Held on a Murder Charge, Escape From a Georgia Jail","Prison Escapes;Fugitives;Fournier, Joey;Anderson, Marc Kerry;Barnwell, Johnifer Dernard;Stokes, Chavis Demaryo;Bibb County (Ga);Bibb County Detention Center (Ga)"
4,Xi Jinping enhanced China’s sway in the world by lending money for infrastructure. Now he’s collecting debts and rethinking his signature aid initiative.,"China’s top leader, Xi Jinping, founded the Belt and Road Initiative a decade ago to use the country’s economic might to enlarge its geopolitical heft and counter the influence of the United States and other industrialized democracies.",2023-10-17T02:32:42+0000,article,Business Day,News,China Invested $1 Trillion to Gain Global Influence. Can That Go On?,Infrastructure (Public Works);Foreign Investments;International Relations;Developing Countries;Economic Conditions and Trends;Xi Jinping;China
5,Gov. Kathy Hochul has positioned herself as an unflinching supporter of Israel and has forcefully condemned the Hamas terrorist attacks.,"Gov. Kathy Hochul of New York, which is home to the largest Jewish population outside of Israel, announced on Monday night that she would travel to Israel on a “solidarity mission” on Tuesday.",2023-10-17T02:52:41+0000,article,World,News,New York’s governor heads to Israel on Tuesday.,"Israel-Gaza War (2023- );Hochul, Kathleen C;Democratic Party;Israel;New York State"
6,The Russian leader is likely to push for more economic support when he meets with his Chinese counterpart in Beijing.,"When President Vladimir V. Putin of Russia meets with China’s top leader, Xi Jinping, during a visit to Beijing this week, both men will likely seek to demonstrate the strength of their “no limits” partnership in challenging the Western-dominated global order.",2023-10-17T03:09:29+0000,article,World,News,"Putin Visits China to Bolster Ties With ‘My Friend,’ Xi","International Relations;United States International Relations;Russian Invasion of Ukraine (2022);Israel-Gaza War (2023- );Belt and Road Initiative (China);Putin, Vladimir V;Xi Jinping;China;Russia;Ukraine;Israel"
7,Caecilians are the first amphibians known to pass on their microbiomes to their offspring.,"When born, baby caecilians — legless amphibians that look like a mash-up of a snake and a worm — use their tiny hook-shaped teeth to scrape off their mother’s skin and feast. The flakes are dead but extra fatty and nutrient-rich, and within three months the infant squirmers have grown into independent teenagers.",2023-10-17T04:01:26+0000,article,Science,News,These Amphibians Have a Taste for Their Mom’s Skin,Microbiology;AMPHIBIANS;Cameroon;University of Florida;your-feed-science
8,"In his 15 years as Israel’s prime minister, Benjamin Netanyahu has been seen as risk-averse, avoiding open-ended military engagements and peace initiatives.","“We are at war,” Prime Minister Benjamin Netanyahu declared after Hamas fighters carried out harrowing attacks on Israeli civilians.",2023-10-17T04:01:36+0000,article,World,News,Netanyahu Opted for Limited Strikes in the Past. This Is His First All-Out War.,"Israel-Gaza War (2023- );Defense and Military Forces;Palestinians;Politics and Government;International Relations;Netanyahu, Benjamin;Israel;Gaza Strip;Hamas"
9,"The rainforest holds a fifth of the world’s fresh water, but deforestation, dwindling rain and unrelenting heat are sucking it dry.",The planet’s biggest freshwater tank is in trouble.,2023-10-17T04:01:36+0000,article,Climate,News,A Severe Drought Pushes an Imperiled Amazon to the Brink,"AMAZON JUNGLE;Drought;Global Warming;Water;El Nino Southern Oscillation;Gatti, Luciana Vanni;Brazil;Forests and Forestry;audio-neutral-informative"
