,abstract,lead_paragraph,pub_date,document_type,section_name,type_of_material,headline,keywords
0,"Representative Brian Higgins, Democrat of New York, said he would step down in February.","Representative Brian Higgins, Democrat of New York, said on Sunday that he would leave Congress in February.",2023-11-13T02:04:31+0000,article,U.S.,News,"New York Democrat Announces Early Departure From House, Citing G.O.P. Dysfunction","United States Politics and Government;Shea's Performing Arts Center;Republican Party;House of Representatives;Hochul, Kathleen C;Higgins, Brian;Elections"
1,"He entered the Republican presidential race as a rising star with substantial financial resources, but struggled to break out of the pack of Trump challengers.","Senator Tim Scott of South Carolina, who tried carving out a space in the Republican presidential field with a hopeful message built on his life story — the son of a single mother, he rose from poverty to become the only Black Republican in the Senate — announced on Sunday that he was suspending his campaign.",2023-11-13T02:39:18+0000,article,U.S.,News,"Tim Scott Suspends ’24 Campaign, as His Sunny Message Failed to Resonate","Scott, Timothy Eugene;Trump, Donald J;Republican Party;Presidential Election of 2024;United States Politics and Government"
2,"The demonstrations, called by the leaders of both chambers of the French Parliament, came amid a rise in tensions over the Israel-Gaza War and a surge in antisemitic incidents.","The demonstrations, called by the leaders of both chambers of the French Parliament, came amid a rise in tensions over the Israel-Gaza War and a surge in antisemitic incidents.",2023-11-13T02:50:58+0000,multimedia,World,Video,"More Than 100,000 March in France Against Antisemitism","Anti-Semitism;Israel-Gaza War (2023- );France;Le Pen, Marine;Demonstrations, Protests and Riots;Israel;Hamas"
3,"Quotation of the Day for Monday, November 13, 2023.",“I had a family that went hunting with me instead of going to Disney World.”,2023-11-13T03:15:19+0000,article,Corrections,Quote,Quotation of the Day: She’s Less Than Charming to Everglades Pythons,
4,An 1866 painting by Auguste Toulmouche is being repurposed online as a conduit for women’s anger.,How long could you maintain your most withering glare? A minute? An hour?,2023-11-13T04:29:20+0000,article,Style,News,Why Does This Bride Look So Mad?,"Women and Girls;Art;Social Media;TikTok (ByteDance);Toulmouche, Auguste (1829-90)"
5,The latest from the war in Gaza.,"Patients including babies at Al-Shifa Hospital in Gaza are dying because of a lack of power, medical staff said amid conflicting accounts from Israel and health authorities in Gaza over why a badly needed fuel delivery for the besieged and crumbling facility had been held up.",2023-11-13T05:00:05+0000,article,Briefing,briefing,Monday Briefing,
6,"The National Unity Government of Myanmar, formed as an alternative to the junta that orchestrated a 2021 coup, has to battle global apathy and ignorance as it struggles for recognition.","Three blocks from the White House, at the end of a fluorescent-lit hallway on the sixth floor of a co-working space for “business nomads, freelancers and energetic entrepreneurs,” sits the American headquarters of the National Unity Government of Myanmar.",2023-11-13T05:01:15+0000,article,World,News,"Fighting to Govern Myanmar, From a Teeny Office in Washington",Politics and Government;Rohingya (Ethnic Group);International Relations;National Unity Government (Myanmar);Myanmar;United States;Foreign Aid
7,AMC airs its original program in three parts. And Gayle King interviews Jay-Z on CBS.,"With network, cable and streaming, the modern television landscape is a vast one. Here are some of the shows, specials and movies coming to TV this week, Nov. 13-19. Details and times are subject to change.",2023-11-13T06:00:13+0000,article,Arts,News,What’s on TV This Week: ‘BlackBerry’ and ‘Jay-Z and Gayle King: Brooklyn’s Own’,Television;Movies
8,This word has appeared in 30 articles on NYTimes.com in the past year. Can you use it in a sentence?,"The word exhortation has appeared in 30 articles on NYTimes.com in the past year, including on June 20 in “One More Chorus of ‘Humm Baby’ for a Baseball Lifer” by Scott Miller:",2023-11-13T07:00:02+0000,article,The Learning Network,News,Word of the Day: exhortation,
9,Speeches by the Chinese leader show how he was bracing for an intensifying rivalry with the United States from early in his rule.,"When President Xi Jinping of China made his first state visit to the United States in 2015, he wrapped his demands for respect in reassurances.",2023-11-13T07:57:10+0000,article,World,News,"Behind Public Assurances, Xi Jinping Has Spread Grim Views on U.S.","International Relations;Politics and Government;Defense and Military Forces;United States International Relations;China;Li Rui;Xi Jinping;Biden, Joseph R Jr;Obama, Barack;South China Sea"
10,In case you need some puzzle help.,"Welcome to The Wordle Review. Be warned: This page contains spoilers for today’s puzzle. Solve Wordle first, or scroll at your own risk.",2023-11-13T08:00:02+0000,article,Crosswords & Games,News,Today’s Wordle Review,Wordle (Puzzle)
11,In case you need some puzzle help.,"Good morning, dear connectors. Welcome to today’s Connections forum, where you can give and receive puzzle — and emotional — support.",2023-11-13T08:00:03+0000,article,Crosswords & Games,News,The Connections Companion,Crossword Puzzles;Connections (Game)
12,Feeling stuck on today’s puzzle? We can help.,"Hi busy bees! Welcome to today’s Spelling Bee forum. There are a number of terms that appear in both this article and other online discussions of the Spelling Bee; a glossary of those terms compiled by Monicat, a Times reader, can be found below.",2023-11-13T08:00:10+0000,article,Crosswords & Games,News,Spelling Bee Forum,Spelling Bee (Game)
13,"In his second appearance in court, Donald J. Trump’s eldest son testified that the company’s assets were extremely valuable. A judge has found their values were inflated.","Donald J. Trump’s signature properties are at the heart of a sweeping civil fraud case accusing him of manipulating their values and his net worth. To hear the former president’s eldest son tell it, those properties prove something far rosier: the brilliance of the Trump family business.",2023-11-13T08:00:12+0000,article,New York,News,Donald Trump Jr. Says Family Properties Show His Father’s Brilliance,"New York State Civil Case Against Trump (452564/2022);Frauds and Swindling;Appraisals and Valuation (Property);Engoron, Arthur F;James, Letitia;Trump, Donald J;Trump, Donald J Jr;Trump, Eric F (1984- );Trump, Ivanka;New York State"
14,"Federal authorities are examining whether the mayor’s 2021 campaign accepted illegal donations, including from the Turkish government.","After federal authorities raided the home of Mayor Eric Adams’s chief fund-raiser on Nov. 2, a broad criminal inquiry into the fund-raising practices of Mr. Adams’s 2021 campaign spilled into public view.",2023-11-13T08:00:12+0000,article,New York,News,What We Know About the Criminal Investigation Into Eric Adams’s Campaign,"Elections, Mayors;Politics and Government;Campaign Finance;Federal Bureau of Investigation;Brooklyn (NYC);New York City;Adams, Eric L;Erdogan, Recep Tayyip;Suggs, Brianna;Ethics and Official Misconduct"
15,"Once a hope for the future of Israel and Palestinians, “the two-state solution” can now feel like a hollow phrase.","Once a hope for the future of Israel and Palestinians, “the two-state solution” can now feel like a hollow phrase.",2023-11-13T09:50:06+0000,multimedia,Opinion,Video,The Two-State Platitude,Palestinians;Israel-Gaza War (2023- );Politics and Government;your-feed-opinionvideo;Gaza Strip;Israel
