,abstract,lead_paragraph,pub_date,document_type,section_name,type_of_material,headline,keywords
0,"The Pentagon said the decision was because of military readiness, but it comes as the Republican senator from Alabama has held up military promotions to protest an abortion access policy.","The Pentagon announced on Monday that President Biden had canceled an order by former President Donald J. Trump to move the United States Space Command headquarters to Alabama, prompting an outcry from Republicans who accused him of acting out of political spite amid a fierce partisan standoff over the Pentagon’s abortion access policies.",2023-08-01T00:27:55+0000,article,U.S.,News,Biden Cancels Space Command Move to Alabama Amid Tuberville Feud,"United States Politics and Government;United States Defense and Military Forces;Abortion;United States Space Force;Biden, Joseph R Jr;Tuberville, Tommy;Alabama;Colorado Springs (Colo)"
1,He played dozens of memorable roles on big and small screens throughout his career. We’ve rounded up what to watch and where to watch it.,"Paul Reubens, who died on Sunday at age 70, will always be remembered for his beloved alter ego, the perpetually childlike Pee-wee Herman — a character so popular that it was able to carry a stage show, movies and a TV series. But Reubens also made memorable impressions playing a variety of supporting characters of the big and small screens — like Penguin’s father in “Batman Returns” and the turtleneck-wearing fixer Mr. Vargas in “The Blacklist,” just to name a few out of dozens.",2023-08-01T01:15:10+0000,article,Arts,News,Paul Reubens Was More Than Pee-wee. Here are 8 Great Performances.,"Television;Movies;Reubens, Paul;Pee-wee's Playhouse (TV Program);Pee-wee's Big Adventure (Movie);Mosaic (TV Program);30 Rock (TV Program);Buffy the Vampire Slayer (TV Program);Portlandia (TV Program);The Nightmare Before Christmas (Movie);Flight of the Navigator (Movie);Actors and Actresses"
2,Kathryn Ladner branches out.,Jump to: Today’s Theme | Tricky Clues | Solving Tip,2023-08-01T02:00:07+0000,article,Crosswords & Games,News,"Crunch Muscles, for Short",Crossword Puzzles
3,The scramble to cover legal bills for former President Donald J. Trump and his associates has prompted what appears to be the largest refund in federal campaign finance history.,"Former President Donald J. Trump’s political action committee, which began last year with $105 million, now has less than $4 million left in its account after paying tens of millions of dollars in legal fees for Mr. Trump and his associates.",2023-08-01T03:00:04+0000,article,U.S.,News,"After Paying Lawyers, Trump’s PAC Is Nearly Broke","Campaign Finance;Presidential Election of 2024;Federal Criminal Case Against Trump (Documents Case);Political Action Committees;United States Politics and Government;Trump, Donald J;Save America PAC;Make America Great Again Inc;Republican Party"
4,The details of Ukraine’s drone strikes.,"A Times investigation found evidence that at least three different Ukrainian-made drone models had been used in attacks inside Russia, including Moscow, indicating a Ukrainian role in strikes that Kyiv has denied carrying out or declined to claim responsibility for. Ukraine is racing to scale up its drone fleet, and to attack more frequently in Russia.",2023-08-01T03:39:08+0000,article,Briefing,briefing,Tuesday Briefing,
5,Anthropologists are finding that women in modern foraging societies have played a major role in catching game.,"It’s often viewed as a given: Men hunted, women gathered. After all, the anthropological reasoning went, men were naturally more aggressive, whereas the slower pace of gathering was ideal for women, who were mainly focused on caretaking.",2023-08-01T04:01:13+0000,article,Science,News,"Move Over, Men: Women Were Hunters, Too",your-feed-science;Archaeology and Anthropology;Women and Girls;Hunting and Trapping;PLoS One (Journal);Peru;internal-open-access-from-nl
6,"A new law underscores how Vladimir V. Putin is increasingly using the war in Ukraine as justification for greater restrictions on L.G.B.T.Q. life, portraying it as a consequence of deviant Western values.","Jan Dvorkin had raised and nurtured his adopted son in Moscow for seven years until, one day in May, the Russian authorities notified him they were revoking custody. A woman Mr. Dvorkin knew had filed an official complaint, saying that because he was transgender and gay, he was an unfit parent.",2023-08-01T04:01:14+0000,article,World,News,Putin’s Crackdown Leaves Transgender Russians Bracing for Worse,"Russia;Putin, Vladimir V;Homosexuality and Bisexuality;Transgender;Discrimination;Law and Legislation;Russian Invasion of Ukraine (2022);Politics and Government;Propaganda;Ukraine"
7,"Quotation of the Day for Tuesday, August 1, 2023.",“That’s the interest of science. You end somewhere you didn’t presume.”,2023-08-01T04:10:40+0000,article,Corrections,Quote,"Quotation of the Day: Scientists Revive Two Roundworms That Were Encased in Siberian Permafrost for 46,000 Years",
8,"Corrections that appeared in print on Tuesday, Aug. 1, 2023.","A picture caption with an article on Friday about the 70th anniversary of the armistice that halted the Korean War misstated the length of that conflict. It lasted about three years and one month, not less than three years.",2023-08-01T04:18:36+0000,article,Corrections,News,"Corrections: Aug. 1, 2023",
9,"Responses from a survey of 1,329 registered voters nationwide, including an oversample of 818 registered Republican voters, conducted July 23-27, 2023","Responses from a survey of 1,329 registered voters nationwide, including an oversample of 818 registered Republican voters, conducted July 23-27, 2023",2023-08-01T04:19:08+0000,multimedia,U.S.,Interactive Feature,Topline Results: July 2023 Times/Siena Poll of Registered Voters,internal-open-access;New York Times/Siena College Poll
10,"President Biden and former President Donald J. Trump are tied in a 2024 rematch among all registered voters, according to a poll conducted by The New York Times and Siena College from July 23 to 27, 2023.","President Biden and former President Donald J. Trump are tied in a 2024 rematch among all registered voters, according to a poll conducted by The New York Times and Siena College from July 23 to 27, 2023.",2023-08-01T04:19:09+0000,multimedia,U.S.,Interactive Feature,Cross-Tabs: July 2023 Times/Siena Poll of the 2024 Race and National Issues,New York Times/Siena College Poll;internal-open-access
11,Residents near the company’s location in downtown San Francisco complained of “intense” flashing lights and feared for their safety.,"Workers on Monday dismantled a giant “X” sign that was only briefly displayed on the roof of Twitter’s headquarters in San Francisco after residents complained and the city issued a violation notice for lacking proper permits, according to local officials.",2023-08-01T04:24:49+0000,article,U.S.,News,"After Investigation and Complaints, Twitter Removes ‘X’ on Headquarters","Twitter;Signs and Signage;Logos;Social Media;Roofs;Real Estate (Commercial);Accidents and Safety;Musk, Elon;San Francisco (Calif)"
12,"DocGo, which was awarded a $432 million contract by New York City, moved migrants upstate. Some complained about how they were treated.",Good morning. It’s Tuesday. Today we’ll look at how a company that conducted Covid tests during the pandemic came to move hundreds of asylum seekers out of New York City — and what has happened since the migrants arrived in upstate communities.,2023-08-01T05:51:00+0000,article,New York,briefing,The Covid Test Company That Got Into the Migrant Business,"New York City;Asylum, Right of;Coronavirus (2019-nCoV);Government Contracts and Procurement;DocGo Inc;Adams, Eric L;Albany (NY)"
13,"Typhoon Khanun was hovering near Okinawa Prefecture days after an earlier tropical cyclone, Doksuri, brought death and destruction to China and the Philippines.","As wind and rain from a powerful tropical cyclone continued to lash southern Japan on Thursday, the authorities said the storm had left at least two people dead, injured at least 60 others and knocked out power to around 150,000 homes.",2023-08-01T06:06:09+0000,article,World,News,Tropical Cyclone Kills 2 in Southern Japan,"Typhoons;Hurricanes and Tropical Storms;Military Bases and Installations;Rain;Cyclones;Floods;Beijing (China);Kadena Air Base (Okinawa, Japan);Okinawa and Other Ryukyu Islands (Japan);Philippines"
14,"The civilian leader, who was ousted in a coup in 2021, had six years cut from a 33-year prison sentence and five of her 19 convictions overturned, state television said.","The military government in Myanmar has reduced the prison sentence for Daw Aung San Suu Kyi, the Southeast Asian nation’s ousted civilian leader, by six years, a military spokesman said on Tuesday.",2023-08-01T06:25:26+0000,article,World,News,Aung San Suu Kyi’s Prison Sentence Reduced in Myanmar,Myanmar;Aung San Suu Kyi;Political Prisoners;Politics and Government;Civilian Casualties;Coups D'Etat and Attempted Coups D'Etat;Decisions and Verdicts
15,Our columnist reviews the day’s puzzle. Warning: Contains spoilers!,"Welcome to The Wordle Review. Be warned: This article contains spoilers for today’s puzzle. Solve Wordle first, or scroll at your own risk.",2023-08-01T07:00:02+0000,article,Crosswords & Games,News,Today’s Wordle Review,Crossword Puzzles;Wordle (Puzzle)
16,A Times/Siena poll suggests a slight Biden edge among voters who don’t like either candidate.,"After Democrats fared well against MAGA candidates in the midterms last year, it might have been reasonable to think that President Biden would have a clear advantage in a rematch against Donald J. Trump.",2023-08-01T07:00:04+0000,article,The Upshot,News,"Can the Race Really Be That Close? Yes, Biden and Trump Are Tied.","Polls and Public Opinion;Presidential Election of 2024;Biden, Joseph R Jr;Trump, Donald J;internal-sub-only-nl;United States Politics and Government;Presidential Election of 2020"
17,Suffolk County’s district attorney personally appeared at a brief session for the man accused of murder in three cases and named as the prime suspect in a fourth.,"The voices of those seated in a Long Island courtroom fell to a whisper on Tuesday as Rex Heuermann shuffled in, his hair rumpled, his wrists handcuffed and his mouth drawn tight.",2023-08-01T07:00:07+0000,article,New York,News,Suspect in Gilgo Beach Killings Hears Catalog of Evidence Against Him,"Serial Murders;Heuermann, Rex (1963- );Gilgo Beach (NY);Massapequa Park (NY);Suffolk County (NY)"
18,Feeling stuck on today’s puzzle? We can help.,"TUESDAY — Hi busy bees! Welcome to today’s Spelling Bee forum. There are a number of terms that appear in both this article and other online discussions of the Spelling Bee; a glossary of those terms compiled by Monicat, a Times reader, can be found below. For more Spelling Bee conversation, check out Deb Amlen’s weekly humor column, “Diary of a Spelling Bee Fanatic.”",2023-08-01T07:00:08+0000,article,Crosswords & Games,News,Spelling Bee Forum,Spelling Bee (Game)
19,"Unlike her husband, Nadine Menendez has lived a mainly private life. Investigators appear focused on the possibility that she or the senator received undisclosed gifts.","In early 2019, Senator Bob Menendez of New Jersey and his new girlfriend, Nadine Arslanian, were riding high.",2023-08-01T07:00:14+0000,article,New York,News,A Senator’s New Wife and Her Old Friends Draw Prosecutors’ Attention,"Menendez, Robert;Menendez, Nadine;Gifts to Public Officials;Ethics and Official Misconduct;Hana, Wael;IS EG Halal;Halal Foods and Products;Senate;New Jersey;Federal Bureau of Investigation;United States Politics and Government"
20,"The share of Republicans saying the former president has committed “serious federal crimes” has grown modestly, according to a new poll from The New York Times and Siena College.",Donald J. Trump famously marveled during his first presidential campaign that he could shoot someone on Fifth Avenue and he would not lose any support.,2023-08-01T07:00:19+0000,article,U.S.,News,More Republicans Say Trump Committed Crimes. But They Still Support Him.,"Polls and Public Opinion;United States Politics and Government;New York Times/Siena College Poll;Republican Party;Trump, Donald J;Classified Information and State Secrets;Presidential Election of 2024;Federal Criminal Case Against Trump (Documents Case);Federal Criminal Case Against Trump (2020 Election Case);New York State Criminal Case Against Trump (71543-23)"
21,A New York Times/Siena College poll found that President Biden is on stronger footing than he was a year ago — but he is neck-and-neck in a possible rematch against Donald Trump.,"President Biden is heading into the 2024 presidential contest on firmer footing than a year ago, with his approval rating inching upward and once-doubtful Democrats falling into line behind his re-election bid, according to a New York Times/Siena College poll.",2023-08-01T07:00:21+0000,article,U.S.,News,"Biden Shores Up Democratic Support, but Faces Tight Race Against Trump","Biden, Joseph R Jr;Trump, Donald J;Democratic Party;Republican Party;Presidential Election of 2024;New York Times/Siena College Poll;Polls and Public Opinion;United States Politics and Government;Primaries and Caucuses"
22,"Four of the 13 books that will compete for the prestigious literary award are debuts, in a longlist that the judges said was “defined by its freshness.”","A graceful novel about a squash prodigy battling grief on court, a dystopia that reimagines Ireland as a totalitarian state and a coming-of-age tale about a neurodiverse teenager are among 13 titles longlisted for this year’s Booker Prize.",2023-08-01T08:00:12+0000,article,Books,News,New Voices Dominate Booker Prize Nominations,"Man Booker Prize;Books and Literature;Barry, Sebastian;Escoffery, Jonathan;Harding, Paul;Maroo, Chetna;Murray, Paul (1975- );If I Survive You (Book);The Bee Sting: A Novel (Book)"
23,The Japanese subsidiary of Warner Bros. criticized what it called insensitive promotion of “Barbie” by the company’s headquarters.,"To Americans eager for signs of life in an ailing cinema culture, the simultaneous box office success of the “Barbie” movie and the biopic “Oppenheimer” has been cause for celebration, with filmgoers embracing the jarring juxtaposition of the two very different blockbusters.",2023-08-01T08:33:20+0000,article,World,News,‘Barbenheimer’ Isn’t Funny in Nuclear-Scarred Japan,Movies;Barbie (Movie);Oppenheimer (Movie);Japan;Box Office Sales;Social Media;Warner Brothers;Nuclear Weapons
24,These men have spent their entire adult lives in prison. How much punishment is enough?,These men have spent their entire adult lives in prison. How much punishment is enough?,2023-08-01T08:50:07+0000,multimedia,Opinion,Video,They Know What They Did. They’d Like You to Know Who They’ve Become.,Content Type: Service;Criminal Justice;Crime and Criminals;Sentences (Criminal);your-feed-opinionvideo
