,abstract,lead_paragraph,pub_date,document_type,section_name,type_of_material,headline,keywords
12,"When two acquaintances in Atlanta sat down to find common ground on the Israel-Hamas war, they found themselves in a painful conversation about race, power and whose suffering is recognized.","Samara Minkin was already feeling rattled when she saw a Facebook post from one of her children’s former teachers seven days after Hamas killed or kidnapped more than 1,600 people in Israel.",2023-11-05T08:00:57+0000,article,U.S.,News,"Across the Echo Chamber, a Quiet Conversation About War and Race",internal-sub-only;Israel-Gaza War (2023- );Race and Ethnicity;Jews and Judaism;Anti-Semitism;Palestinians;Black People;Blacks;Discrimination;internal-great-read;Atlanta (Ga);Israel;Gaza Strip
13,"Many U.S. troops who fired vast numbers of artillery rounds against the Islamic State developed mysterious, life-shattering mental and physical problems. But the military struggled to understand what was wrong.","When Javier Ortiz came home from a secret mission in Syria, the ghost of a dead girl appeared to him in his kitchen. She was pale and covered in chalky dust, as if hit by an explosion, and her eyes stared at him with a glare as dark and heavy as oil.",2023-11-05T08:00:57+0000,article,U.S.,News,"A Secret War, Strange New Wounds and Silence From the Pentagon",vis-design;United States Defense and Military Forces;War and Armed Conflicts;Veterans;Firearms;Brain;Post-Traumatic Stress Disorder;Mental Health and Disorders;Workplace Hazards and Violations;United States Marine Corps;United States Army;Syria;Iraq;Islamic State in Iraq and Syria (ISIS)
14,The relentless U.S. artillery bombardment that broke the Islamic State in Syria and Iraq also took a shattering toll on the troops who fired the cannons. Here is what to know.,"When American military planners launched a ground offensive against the Islamic State in Iraq and Syria in 2016, they knew that the American public was weary of long wars in the Middle East, and that the operation would have to make do with very few Americans troops on the ground. So they relied on a strategy that had not been used much in decades: intensive bombardment by heavy artillery.",2023-11-05T08:01:08+0000,article,U.S.,News,Five Takeaways From a Times Investigation of Artillery Blast Exposure,United States Defense and Military Forces;Firearms;War and Armed Conflicts;Veterans;Mental Health and Disorders;Brain;Post-Traumatic Stress Disorder;Iraq;Syria;Islamic State in Iraq and Syria (ISIS)
15,"Cherelle Parker, a former City Council member, is poised to become the first woman to lead America’s sixth-biggest city. Her to-do list is daunting.","As one urban gardener after another beseeched Cherelle Parker to prevent the green spaces that they had spent years nurturing from being gobbled up by developers, she furiously took notes in her trademark spiral notebook and barely said a word.",2023-11-05T08:01:15+0000,article,U.S.,News,‘I’m Not Superwoman’: Philadelphia’s Likely Mayor Urges Teamwork,"Elections, Mayors;Local Government;Elections, City Councils;Mayors;Parker, Cherelle;Kenney, James F (1958- );Oh, David (1960- );Philadelphia (Pa);Pennsylvania"
16,“Core” defines the center of something. But it also wears an aesthetic meaning.,"The summer of 2023 was painted pink. The “Barbie” movie broke records at the box office and inspired “Barbiecore,” an aesthetic “made up primarily of hot pink, and similarly bold rosy hues like fuchsia and magenta,” according to a New York Times article about the rise of Barbie-inspired home décor. “Everything I buy is always a little bit Barbie-esque,” said a homeowner who had outfitted her backyard with a hot-pink aboveground pool and shimmery floats.",2023-11-05T08:01:15+0000,article,Times Insider,News,A Word That’s True to Its Core,Barbie (Doll);Movies
17,"Daphne Caruana Galizia devoted her life to exposing Malta’s pervasive corruption, writes her son, the journalist Paul Caruana Galizia, in “A Death in Malta.”","Daphne Caruana Galizia was both famous and infamous in Malta, an in-your-face journalist who wrote that “the greatest enemy of freedom of expression” is fear, for it leads to “the dangerous situation where individuals are gagged.” Being gagged was the last thing Caruana Galizia could tolerate. Ultimately, fearlessness got her killed.",2023-11-05T10:00:19+0000,article,Books,Review,"His Mother Spoke Truth to Power, Until She Was Killed for It","Books and Literature;Murders, Attempted Murders and Homicides;News and News Media;Freedom of the Press;Corruption (Institutional);Politics and Government;Content Type: Personal Profile;A Death in Malta: An Assassination and a Family's Quest for Justice (Book);Caruana Galizia, Paul;Caruana Galizia, Daphne;Malta;Muscat, Joseph (1974- )"
18,Matthew Longo’s new book details how ordinary citizens helped speed the downfall of the Soviet empire.,"“Gorbachev will pay for his sins! I can’t stand the sight of his pig’s mug!” On a winter day early in 2001, Grigori Romanov, once the party boss of Leningrad and an odds-on favorite to take over the Kremlin, stood on a Moscow sidewalk ranting to me, a Moscow correspondent for Time magazine, about Mikhail Gorbachev.",2023-11-05T10:00:19+0000,article,Books,Review,The ‘Picnic’ That Brought Down the Iron Curtain,"Books and Literature;Berlin Wall;International Relations;Politics and Government;The Picnic: A Dream of Freedom and the Collapse of the Iron Curtain (Book);Longo, Matthew;Gorbachev, Mikhail S;USSR (Former Soviet Union);Eastern Europe;Austria;Hungary;Germany;East Germany"
19,"For a show that has aged its characters over many decades, the biggest challenge is not sending people to Mars but making them look believable once they arrive.","When Ed Baldwin lands on the moon in October 1971, he is in early middle age. His light brown hair swoops across his forehead. His clean-shaven face is ruddy and, excepting a divot between his eyebrows, unwrinkled. But space can really age a man. By 2003, on Mars, his hair has grayed and receded, and the wrinkles have multiplied and deepened. His skin is sallow, marked with age spots. His cheeks have sunk in.",2023-11-05T10:00:26+0000,article,Arts,News,"‘For All Mankind’ Launches a Mission to Mars, With New Wrinkles","Television;For All Mankind (TV Program);Apple TV Plus;Nedivi, Ben;Wolpert, Matt (Screenwriter);Cosmetics and Toiletries;Costumes"
20,"Surprised individuals and small-business owners can’t pay rent or make payroll, and no one ever explains what they did wrong.","The reasons vary, but the scene that plays out is almost always the same.",2023-11-05T10:00:45+0000,article,Business Day,News,Why Banks Are Suddenly Closing Down Customer Accounts,Banking and Financial Institutions;Regulation and Deregulation of Industry;Small Business;Personal Finances;Customer Relations;Checks and Checking Accounts;Credit Cards;Frauds and Swindling;Ex-Convicts;JPMorgan Chase & Company;Citigroup Inc;Bank of Montreal;United States;src-reader-callout
21,"The new speaker of the House is a Southern Baptist who embodies evangelical beliefs and priorities, with a long history of work against abortion and gay rights.","Two days after the Supreme Court overturned Roe v. Wade last year, a little-known congressman named Mike Johnson took the stage at Christian Center Shreveport to celebrate.",2023-11-05T10:00:49+0000,article,U.S.,News,‘Like Winning the Lottery’: Mike Johnson’s Ascent Excites Conservative Christians,"Johnson, Mike (1972- );Southern Baptist Convention;Evangelical Movement;Republican Party;House of Representatives;Louisiana;McCarthy, Kevin (1965- );Trump, Donald J"
22,"In his new dark comedy, the star plays a man who begins popping up in people’s dreams. It’s a metaphor for viral fame that he found cathartic.","Nicolas Cage is not afraid to go big. This is, after all, a man who channeled the grandiose gestural acting of German expressionist films while starring in “Moonstruck” and was nearly fired from “Peggy Sue Got Married” for using a voice he had modeled on the Claymation sidekick Pokey from “Gumby.” Even the decision to change his name — born Nicolas Coppola, he traded his filmmaking family’s famous moniker for the comic-book superhero Luke Cage’s — allowed him to invent a personal mythology in line with his outsize ambitions.",2023-11-05T10:00:50+0000,article,Movies,News,"With ‘Dream Scenario,’ Nicolas Cage Reclaims the Memes","Movies;Content Type: Personal Profile;Actors and Actresses;Cage, Nicolas;Dream Scenario (Movie)"
23,"After years of pressure from victims’ families, the installation of $217 million in steel netting is almost complete.","It was May 27, 1937, the opening day for a stunning new suspension bridge across a gap in the California coastline known as the Golden Gate. Before cars were allowed on the crossing, an estimated 200,000 people celebrated between the bridge’s four-foot-high rails, more than 200 feet above the water.",2023-11-05T10:01:04+0000,article,U.S.,News,What the Golden Gate Is (Finally) Doing About Suicides,Bridges and Tunnels;Suicides and Suicide Attempts;Depression (Mental);Golden Gate Bridge;Accidents and Safety;San Francisco Bay Area (Calif);internal-great-read;internal-sub-only
24,"As humanity rushes back to space, we seem to be repeating some of the mistakes we’ve made on Earth.",,2023-11-05T10:01:11+0000,article,Magazine,News,Befouling the Final Frontier,Private Spaceflight;Starlink Satellite Constellation (SpaceX);Deloitte Touche Tohmatsu Ltd;National Aeronautics and Space Administration;Space and Astronomy;International Space Station
25,"The Fortnite creator accuses Google of stifling app competition, a challenge on top of a federal suit claiming the tech giant abuses its search dominance.","For two months, Google has squared off against the Justice Department in court in Washington over claims that the company is abusing its dominant position in online search and advertising to crush rivals, a high-stakes antitrust case that could reshape the world’s most popular search engine. Now, it’s facing another legal challenge closer to home.",2023-11-05T10:01:15+0000,article,Technology,News,Another Google Antitrust Battle Reaches Court in Epic Games Case,"Computers and the Internet;Antitrust Laws and Competition Issues;Mobile Applications;Computer and Video Games;Suits and Litigation (Civil);Mobile Commerce and Payments;Games;Epic Games;Google Inc;Apple Inc;Sweeney, Tim (1970- );Pichai, Sundar"
26,"Responses from a survey of 603 voters in Wisconsin conducted by The New York Times and Siena College from Oct. 22 to Nov. 2, 2023.","Responses from a survey of 603 voters in Wisconsin conducted by The New York Times and Siena College from Oct. 22 to Nov. 2, 2023.",2023-11-05T10:01:19+0000,multimedia,U.S.,Interactive Feature,Wisconsin Cross-Tabs: October 2023 Times/Siena Poll,
27,"A polling deficit against Trump across six key states is mainly about younger, nonwhite and less engaged voters. Kamala Harris performs slightly better.","Four years ago, Joe Biden was the electability candidate — the broadly appealing, moderate Democrat from Scranton who promised to win the white working-class voters who elected Donald J. Trump.",2023-11-05T10:01:21+0000,article,The Upshot,News,"Why Biden Is Behind, and How He Could Come Back","Presidential Election of 2024;Polls and Public Opinion;Biden, Joseph R Jr;Trump, Donald J;Harris, Kamala D;Black People;Blacks;Hispanic-Americans;Youth;Presidential Election of 2020;Race and Ethnicity;Minorities;New York Times/Siena College Poll"
28,"Responses from a survey of 600 voters in Pennsylvania conducted by The New York Times and Siena College from Oct. 22 to Nov. 3, 2023.","Responses from a survey of 600 voters in Pennsylvania conducted by The New York Times and Siena College from Oct. 22 to Nov. 3, 2023.",2023-11-05T10:01:21+0000,multimedia,U.S.,Interactive Feature,Pennsylvania Cross-Tabs: October 2023 Times/Siena Poll,
29,"The automaker’s mechanics in Sweden are striking for a collective agreement, and dockworkers say they will support the battle. Tesla is expected to join the talks on Monday.","More than a week after Tesla mechanics in Sweden began a strike to compel the U.S. automaker to accept a collective labor agreement, union officials said Tesla representatives would meet with the union on Monday.",2023-11-05T10:01:25+0000,article,Business Day,News,Job Action Against Tesla Puts Sweden’s Unions in Spotlight,Electric and Hybrid Vehicles;Organized Labor;Strikes;Wages and Salaries;Collective Bargaining;IF Metall;Tesla Motors Inc;Sweden
30,"Responses from a survey of 629 voters in Georgia conducted by The New York Times and Siena College from Oct. 22 to Nov. 2, 2023.","Responses from a survey of 629 voters in Georgia conducted by The New York Times and Siena College from Oct. 22 to Nov. 2, 2023.",2023-11-05T10:01:27+0000,multimedia,U.S.,Interactive Feature,Georgia Cross-Tabs: October 2023 Times/Siena Poll,
31,"Responses from a survey of 616 voters in Michigan conducted by The New York Times and Siena College from Oct. 22 to Nov. 2, 2023.","Responses from a survey of 616 voters in Michigan conducted by The New York Times and Siena College from Oct. 22 to Nov. 2, 2023.",2023-11-05T10:01:27+0000,multimedia,U.S.,Interactive Feature,Michigan Cross-Tabs: October 2023 Times/Siena Poll,
32,"Responses from a survey of 603 voters in Arizona conducted by The New York Times and Siena College from Oct. 22 to Nov. 2, 2023.","Responses from a survey of 603 voters in Arizona conducted by The New York Times and Siena College from Oct. 22 to Nov. 2, 2023.",2023-11-05T10:01:29+0000,multimedia,U.S.,Interactive Feature,Arizona Cross-Tabs: October 2023 Times/Siena Poll,
33,"Responses from a survey of the likely electorate in six battleground states conducted by The New York Times and Siena College from Oct. 22 to Nov. 3, 2023.","Responses from a survey of the likely electorate in six battleground states conducted by The New York Times and Siena College from Oct. 22 to Nov. 3, 2023.",2023-11-05T10:01:31+0000,multimedia,U.S.,Interactive Feature,Likely Electorate Cross-Tabs: October 2023 Times/Siena Poll of the 2024 Battlegrounds,
34,Donald Trump leads Joe Biden in five of six key battlegrounds polled by The New York Times and Siena College.,Donald Trump leads Joe Biden in five of six key battlegrounds polled by The New York Times and Siena College.,2023-11-05T10:01:33+0000,multimedia,U.S.,Interactive Feature,Cross-Tabs: October 2023 Times/Siena Poll of the 2024 Battlegrounds,internal-open-access;New York Times/Siena College Poll
35,"Voters in battleground states said they trusted Donald J. Trump over President Biden on the economy, foreign policy and immigration, as Mr. Biden’s multiracial base shows signs of fraying.","President Biden is trailing Donald J. Trump in five of the six most important battleground states one year before the 2024 election, suffering from enormous doubts about his age and deep dissatisfaction over his handling of the economy and a host of other issues, new polls by The New York Times and Siena College have found.",2023-11-05T10:01:36+0000,article,U.S.,News,"Trump Leads in 5 Critical States as Voters Blast Biden, Times/Siena Poll Finds","Presidential Election of 2024;Polls and Public Opinion;United States Economy;New York Times/Siena College Poll;Biden, Joseph R Jr;Trump, Donald J"
36,"Responses from a survey of 611 voters in Nevada conducted by The New York Times and Siena College from Oct. 22 to Nov. 1, 2023.","Responses from a survey of 611 voters in Nevada conducted by The New York Times and Siena College from Oct. 22 to Nov. 1, 2023.",2023-11-05T10:01:36+0000,multimedia,U.S.,Interactive Feature,Nevada Cross-Tabs: October 2023 Times/Siena Poll,
37,"Dozens of farm workers from Thailand were kidnapped or killed in the raids on Israel, and relatives want answers. “We have nothing to do with their war,” one said.","She does not know why they are fighting in the Holy Land halfway across the world, or even exactly who is fighting. All she wants is her son to come home.",2023-11-05T10:01:54+0000,article,World,News,"Among Hamas Hostages: More Than 20 Thais, Half a World From Home",Terrorism;Israel-Gaza War (2023- );Agriculture and Farming;Kidnapping and Hostages;Foreign Workers;Palestinians;Labor and Jobs;Civilian Casualties;Hamas;Hezbollah;Thailand;Israel;Gaza Strip
38,"For 13 years, the police failed to scrutinize the man now accused of the infamous murders. Why did it take so long?","The beginning of the story was strangely familiar, like the opening scene in a shopworn police procedural: A woman runs screaming down a street in Oak Beach, a secluded gated community on Long Island’s South Shore, only to vanish, it seems, into thin air. It was almost dawn on May 1, 2010. Hours earlier, Shannan Gilbert traveled from New Jersey to see a man who had hired her as an escort from a Craigslist ad. By the time the police arrived, she was gone. They talked to the neighbors, the john and her driver and came up with nothing. A few days later, they ordered a flyover of the area and, again, saw no sign of her. Then they essentially threw up their hands. She went into the ocean, they decided, either hysterical or on drugs.",2023-11-05T11:00:05+0000,article,Podcasts,News,The Sunday Read: ‘The Botched Hunt for the Gilgo Beach Killer’,"audio-neutral-informative;Murders, Attempted Murders and Homicides;Serial Murders;Police;Police Department (Suffolk County, NY);Gilgo Beach (NY);Long Island (NY);New Jersey;Oak Beach (NY);Suffolk County (NY)"
39,An analysis of a new set of New York Times / Siena College polls.,"When Joe Biden ran for president four years ago, he ran as the electability candidate — a broadly appealing, moderate Democrat from Scranton, Pa., who could defeat Donald Trump.",2023-11-05T12:48:22+0000,article,Briefing,briefing,Trump Now Leads Biden,"internal-storyline-no;Presidential Election of 2024;Biden, Joseph R Jr;Trump, Donald J;New York Times/Siena College Poll"
40,"Look closely at this image, stripped of its caption, and join the moderated conversation about what you and other students see.","1. After looking closely at the image above (or at the full-size image), think about these three questions:",2023-11-05T13:00:02+0000,article,The Learning Network,News,"What’s Going On in This Picture? | Nov. 6, 2023",
41,"The Israeli government has not publicly called for large numbers of Gazans to move to Egypt. But in private, diplomats say, it has pushed for just that — augmenting Palestinian fears of a permanent expulsion.","Israel has quietly tried to build international support in recent weeks for the transfer of several hundred thousand civilians from Gaza to Egypt for the duration of its war in the territory, according to six senior foreign diplomats.",2023-11-05T13:25:09+0000,article,World,News,Israel Quietly Pushed for Egypt to Admit Large Numbers of Gazans,"Israel-Gaza War (2023- );International Relations;Politics and Government;Palestinians;Hamas;Palestinian Authority;Netanyahu, Benjamin;Danon, Danny (1971- );Sisi, Abdel Fattah el-;Egypt;Gaza Strip;Israel;Sinai Peninsula (Egypt);Refugees and Displaced Persons;Civilian Casualties"
42,"The prime minister’s swift move appeared to reflect his concerns with his waning popularity among voters, and with international criticism of Israel’s attacks on Gaza.","Prime Minister Benjamin Netanyahu of Israel took the highly unusual step on Sunday of suspending a far-right minister from his government, after the minister said that dropping a nuclear bomb on Gaza and killing everyone there was “one way” of dealing with the threat from Hamas.",2023-11-05T13:25:25+0000,article,World,News,Netanyahu Suspends Israeli Minister Who Said Dropping a Nuclear Bomb on Gaza Was an Option,"Israel-Gaza War (2023- );Nuclear Weapons;Netanyahu, Benjamin;Israel;Gaza Strip"
43,Tuesday’s election on an abortion-related ballot initiative could have consequences beyond the state.,"By Nov. 7, my fellow Ohioans will cast votes on Issue 1, a ballot initiative that would secure access to reproductive health care, including abortion. It is the only statewide election specifically about reproductive rights in 2023. Whichever way the vote goes, both sides of the debate are likely to draw lessons about abortion-related strategy for next year, when several more ballot initiatives are expected.",2023-11-05T14:00:12+0000,article,Opinion,Op-Ed,Abortion Rights Have Been Winning. Ohio Leaders Are Trying to Change That.,Abortion;Referendums;Ohio
44,Almost everything John Lennon and Paul McCartney felt — and they felt a lot — was poured into their music.,"Sixty-one years after releasing their first single, “Love Me Do,” the Beatles have released their last. “Now and Then” mirrors, in the three beats of its title, its antecedent, which is on the other side. The single accompanies a new version of the group’s Red and Blue greatest hits albums.",2023-11-05T14:00:13+0000,article,Opinion,Op-Ed,"‘Now and Then, I Miss You’: The Love Story at the Heart of the Last Beatles Song","Beatles, The;Lennon, John;McCartney, Paul;Now and Then (Song);Friendship;Pop and Rock Music"
45,It’s time to talk about the extraterrestrial birds and the bees.,"Wherever you are on this planet, you’ve probably given some thought to leaving it. Space is looking more promising every day. There’s no political corruption on Mars, no war on the moon, no juvenile jokes on Uranus.",2023-11-05T14:00:14+0000,article,Opinion,Op-Ed,Space Billionaires Should Spend More Time Thinking About Sex,"Private Spaceflight;Space and Astronomy;Moon;Mars (Planet);Space Exploration Technologies Corp;Musk, Elon;Gravitation and Gravity;National Aeronautics and Space Administration;Sex;Reproduction (Biological)"
46,It seems the left has a hard time holding space for both Jewish and Palestinian civilians.,"On Oct. 24 my brother and I went to the United Nations to watch an emergency Security Council meeting in response to the war in Israel and Gaza. As the Israeli minister of foreign affairs listed the names and held up photos of some of the Israeli children who were taken hostage by Hamas, a white woman in her 30s stood up near us in the gallery to protest. She held up a handmade “Free Palestine” sign.",2023-11-05T14:00:14+0000,article,Opinion,Op-Ed,Six Members of My Family Are Hostages in Gaza. Does Anyone Care?,Hamas;Israel-Gaza War (2023- );Kidnapping and Hostages;Israel;Gaza Strip
47,The speaker needs to consult his Bible more carefully.,"There are two moments from Mike Johnson’s early days as speaker of the House that almost perfectly encapsulate the broken way that so many Republican evangelicals approach politics. The first occurred just after the House elected Johnson. ABC’s Rachel Scott started to ask Johnson about his efforts to overturn the 2020 election. But before she could finish, Johnson’s Republican colleagues started to shout her down. Johnson simply shook his head. “Next question,” he said, as if the query wasn’t worth his time. It was the kind of conduct that led the Florida Republican Matt Gaetz to dub the new speaker “MAGA Mike Johnson.”",2023-11-05T14:00:14+0000,article,Opinion,Op-Ed,‘MAGA Mike Johnson’ and Our Broken Christian Politics,"United States Politics and Government;Bible;Christians and Christianity;Evangelical Movement;Conservatism (US Politics);Republican Party;Johnson, Mike (1972- );House of Representatives;Rumors and Misinformation"
48,"Researchers said they had discovered a new line of mosasaur, a giant sea-dwelling creature that lived alongside the dinosaurs. Its name, Jormungandr walhallaensis, draws on Norse mythology.","In Norse mythology, a monstrous sea serpent wrapped itself around the world’s waters. Its name was Jormungandr.",2023-11-05T14:00:22+0000,article,Science,News,This Ancient Sea Creature Prowled the Waters Over North Dakota,Paleontology;Fish and Other Marine Life;Reptiles;Fossils;Endangered and Extinct Species;Dinosaurs;AMERICAN MUSEUM OF NATURAL HISTORY;Research
49,"Sheinelle Jones of the “Today” show, the actress Patina Miller and Matt James of “The Bachelor” were among the notable names participating.","The celebrities registered to run in this year’s marathon may not all be A-listers, but that doesn’t stop everyone else from comparing their times.",2023-11-05T14:18:45+0000,article,New York,News,These Are the Celebrities Who Ran in the New York Marathon,Running;New York City Marathon;Celebrities
50,The creators of the western drama based on the life of a Black deputy U.S. marshal were inspired by the challenge of filling in the lost history of the famous lawman.,"Perhaps the best advice ever given in a western came courtesy of a journalist in John Ford’s “The Man Who Shot Liberty Valance”: “When the legend becomes fact, print the legend.” The words ring particularly wise when verifiable facts are scarce, as is the case with the subject of the new series “Lawmen: Bass Reeves” (premiering Sunday on Paramount+).",2023-11-05T15:00:14+0000,article,Arts,News,"In ‘Lawmen: Bass Reeves,’ Fiction Fills In Where Tall Tales Leave Off","Black People;Blacks;Television;Paramount Plus;Oyelowo, David;Feehan, Chad;Reeves, Bass;Lawmen: Bass Reeves (TV Program)"
51,"Dozens were taken to nearby Al-Aqsa Martyrs Hospital, where a photographer for The New York Times saw the injured crowding the hallways and the lifeless being prepared for burial.","An explosion overnight in a densely populated part of the central Gaza Strip destroyed several buildings and appeared to have killed and wounded many people, photos and videos from the scene on Sunday showed.",2023-11-05T15:17:20+0000,article,World,News,Explosion Gazans Say Was Airstrike Leaves Many Casualties in Dense Neighborhood,Israel-Gaza War (2023- );Palestinians;Hamas;United Nations Relief and Works Agency;Gaza Strip;Maghazi Refugee Camp (Gaza Strip);Civilian Casualties;Israel;Refugees and Displaced Persons
52,"Troops were killed as they gathered in a southern village for a military commemoration, officials said.","President Volodymyr Zelensky of Ukraine said Sunday that criminal proceedings had been initiated over an episode in which Russian missiles struck a group of Ukrainian soldiers at an award ceremony in the south of the country, killing some and leaving others wounded.",2023-11-05T15:22:31+0000,article,World,News,"Russian Strike on Soldiers at Ceremony Was a Crime, Zelensky Says",Deaths (Fatalities);Defense and Military Forces;Russian Invasion of Ukraine (2022);Ukraine
53,"Nearly $900,000 will be awarded to the top finishers of the New York City Marathon, with the winners of the elite men’s and women’s divisions receiving $100,000 each.","Nearly $900,000 is guaranteed to be awarded to the top finishers in this year’s New York City Marathon, and additional prize money could be distributed if athletes break course records.",2023-11-05T15:29:59+0000,article,New York,News,How much prize money will the winners get?,"New York City Marathon;Obiri, Hellen;Tola, Tamirat;Debrunner, Catherine (1995- );Hug, Marcel (1986- );New York City;Marathon Running"
54,"The Himalayan country is far behind in enforcing construction codes despite sitting on the fault lines of two major tectonic plates, experts say.","Officials in Nepal were still assessing the extent of the damage on Sunday from the earthquake that struck the country’s west two nights earlier, leaving at least 150 people dead and thousands either homeless or afraid to sleep indoors.",2023-11-05T15:37:14+0000,article,World,News,Deadly Quake in Nepal Renews Fears of an Even Deadlier One,Earthquakes;Nepal;Deaths (Fatalities);Politics and Government;Developing Countries;Regulation and Deregulation of Industry;Building (Construction)
55,The move is a big win for the Florida governor — and a snub to Donald Trump — just months before the Iowa caucuses.,"Gov. Kim Reynolds of Iowa is expected to endorse Gov. Ron DeSantis of Florida in the Republican presidential primary on Monday, throwing her significant clout in the state behind him as he tries to make up ground against former President Donald J. Trump before the state’s caucuses in January.",2023-11-05T15:40:50+0000,article,U.S.,News,"Kim Reynolds, Iowa’s Influential Governor, Expected to Endorse DeSantis","Presidential Election of 2024;Iowa;Reynolds, Kimberly (1959- );Trump, Donald J;DeSantis, Ron;Endorsements;Republican Party"
56,Marcel Hug won his record sixth New York City Marathon while Catherine Debrunner won her debut and set a course record.,"Marcel Hug and Catherine Debrunner, both from Switzerland, won the men’s and women’s wheelchair races in the New York City Marathon on Sunday. Hug won a record sixth victory on New York’s course, while Debrunner set a course record in her debut in the race.",2023-11-05T15:45:41+0000,article,New York,News,Marcel Hug and Catherine Debrunner Win Marathon’s Wheelchair Races,"Hug, Marcel (1986- );Debrunner, Catherine (1995- );New York City Marathon;Records and Achievements;Disabilities;Wheelchairs;New York City;Switzerland"
57,,,2023-11-05T15:59:49+0000,article,New York,News,Images from today’s race so far.,
