,abstract,lead_paragraph,pub_date,document_type,section_name,type_of_material,headline,keywords
13,"In September, two men set out from Russia, hoping a boat could carry them to asylum on U.S. soil. Their quest for freedom did not go as planned.","A series of knocks rattled his apartment door one day last fall, and Maksim peered through the peephole to see two soldiers in uniform. They were military enlistment officers, he knew, expanding the vast conscription effort for the war in Ukraine to Russia’s remote Far East.",2023-01-29T08:00:14+0000,article,U.S.,News,"A Small Boat, a Vast Sea and a Desperate Escape From Russia","internal-sub-only;Russian Invasion of Ukraine (2022);Draft and Recruitment (Military);Russia;Asylum, Right of;Immigration and Emigration;ALASKA;Bering Sea;Boats and Boating"
14,The vehicle plunged down a ravine while traveling more than 300 miles from Quetta to the port city of Karachi.,"A bus in southwestern Pakistan plunged into a ravine and caught on fire, killing at least 40 people aboard, a government official said on Sunday.",2023-01-29T08:51:05+0000,article,World,News,Bus Plunge in Pakistan Kills at Least 40,Traffic Accidents and Safety;Buses;World Health Organization;Pakistan
15,Tensions and violence have gripped the Israeli-occupied West Bank and Jerusalem for days after an Israeli military raid on Thursday killed 10 people.,"A Palestinian man was fatally shot outside an Israeli settlement in the West Bank and Israeli settlers carried out nearly 150 attacks against Palestinians and their properties across the region, according to reports on Sunday by Palestinian state media and the Israeli Army.",2023-01-29T09:45:11+0000,article,World,News,Palestinian Man Fatally Shot as Violence Continues in Israel,"Palestinians;Israeli Settlements;Netanyahu, Benjamin;East Jerusalem;Israel;Jerusalem (Israel);West Bank;Deaths (Fatalities)"
16,"Half a century ago, Marc Harrison built a prototype for a home that would accommodate people of all ages and abilities. Now his daughter has restored it.","In the early 1970s, when the house was built, it must have seemed like something from another planet. With its rounded, porthole-style windows and doors and its bubble skylights, it would have looked less like a home than a spaceship that had landed in the woods of northwestern Rhode Island, in a small town called Foster.",2023-01-29T10:00:06+0000,article,Real Estate,News,Restoring a House for Every Body,"Content Type: Personal Profile;Real Estate and Housing (Residential);Disabilities;Wheelchairs;Design;Interior Design and Furnishings;Home Appliances;Kitchens;Harrison, Marc (1936-98);Rhode Island School of Design;Cuisinart;Foster (RI)"
17,"On “The Traitors,” a reality game show framed as a whodunit, host Alan Cumming’s wardrobe has some viewers on the edge of their seats.","“The Traitors,” a new reality game show, hinges on startling revelations. In episodes of the series, which is framed as a whodunit, cast members are regularly “murdered” (kicked off). Others are “banished” (also kicked off). But some of the most astonishing reveals have nothing to do with the plot — and everything to do with what outfit the show’s host, the actor Alan Cumming, will appear in next.",2023-01-29T10:00:07+0000,article,Style,News,A Murder Mystery With Clothes to Die For,"Fashion and Apparel;The Traitors (TV Program);Cumming, Alan;Game Shows;Reality Television"
18,"In “Maame,” a young woman strives for independence while carrying the weight of her family’s world.","You can get a sense of Maddie Wright’s life from her Google searches, which pop up at regular intervals throughout Jessica George’s sparkling debut novel, “Maame.” Here are a few windows on her worried soul: “Is Parkinson’s disease genetic?”; “Jobs with the happiest employees”; “Back pain in your mid-20s”; “How long do guys wait before asking a girl out on a date?”",2023-01-29T10:00:08+0000,article,Books,Review,A Quarter-Life Crisis Handled With Grace and Guts,"Books and Literature;George, Jessica (Author)"
19,New York City is set to break its record for latest-ever “first measurable snow” of the winter and is also approaching its longest stretch without snow.,"New Yorkers know that every year won’t bring a white Christmas, but by late January, the city has usually seen enough powder for sleds and snowball fights to make an appearance.",2023-01-29T10:00:10+0000,article,New York,News,Snow No-Show in New York City Feels Nice — but Also a Little Unsettling,Snow and Snowstorms;Winter (Season);Global Warming;New York City;Records and Achievements
20,"The injury to Damar Hamlin of the Buffalo Bills, who collapsed on the field in cardiac arrest, has drawn attention to players who have been hurt early in their careers and now struggle to get help.","The beginning of the end of Zeke Motta’s football career came at Lambeau Field in Green Bay, Wis., in December 2013, when he ran downfield to cover a kickoff for the Atlanta Falcons. Two blockers from the Packers slammed him to the ground, and he briefly lost consciousness.",2023-01-29T10:00:11+0000,article,Sports,News,Hamlin’s Injury Highlights Precarious Position of Many Young N.F.L. Players,"Football;Sports Injuries;Suits and Litigation (Civil);Health Insurance and Managed Care;Pensions and Retirement Plans;Collective Bargaining;National Football League;Hamlin, Damar (1998- );Scott, Paul R (1976- );Motta, Zeke;Wages and Salaries;Disability Insurance;Organized Labor;Employee Fringe Benefits;Everett, Kevin;National Football League Players Assn"
21,"“Granny flats” are popping up in backyards across the country, affording Americans a new housing option. Some communities are not happy about it.","Forty-five years ago, Betty Szudy and her wife, Maggie Roth, both 70, bought a Craftsman bungalow in Oakland, Calif. In 2017, at the same time their son and his wife were fruitlessly searching for an affordable apartment in the neighborhood, California was liberalizing its housing laws to encourage so-called accessory dwelling units, or A.D.U.s.",2023-01-29T10:00:12+0000,article,Health,News,Senior Housing That Seniors Actually Like,Real Estate and Housing (Residential);Zoning;Law and Legislation;Affordable Housing;Elderly;Area Planning and Renewal;Building (Construction);Renting and Leasing (Real Estate);internal-sub-only
22,"In the world’s testing ground for tech, K-pop singers are being spun up out of pixels and doing battle in a virtual universe.","In a vast studio outside Seoul, technicians huddled in front of monitors, watching cartoon K-pop singers — at least one of whom had a tail — dance in front of a psychedelic backdrop. A woman with fairy wings fluttered by.",2023-01-29T10:00:19+0000,article,Business Day,News,Will the Metaverse Be Entertaining? Ask South Korea.,Metaverse (Internet);Virtual Reality (Computers);K-Pop;Computer and Video Games;Kakao Entertainment Corp;South Korea
23,"How Tony Perkins, head of the Family Research Council, formed an unlikely friendship with a liberal lawyer.",It might be the strangest friendship in Washington.,2023-01-29T11:00:05+0000,article,Opinion,Op-Ed,One of the Strangest Friendships in Washington,"Perkins, Anthony Richard;Bhargava, Anurima;Freedom of Religion;Friendship;Content Type: Personal Profile;Human Rights and Human Rights Violations;Discrimination;Evangelical Movement;United States Politics and Government;Family Research Council"
24,French workers are outraged by raising the retirement age. But is laziness driving the outrage or something deeper?,"France has been gripped recently by a wave of strikes and demonstrations — protesters old and young, rural and urban, progressive and conservative, blue and white collar, all taking to the streets to protest their government’s effort to nudge the retirement age from 62 to 64.",2023-01-29T11:00:06+0000,article,Opinion,Op-Ed,Are French People Just Lazy?,"Retirement;France;Strikes;Demonstrations, Protests and Riots;Organized Labor"
25,There are good reasons to look people in the eye when you fire them. Being nice is only one. ,"Google’s parent company, Alphabet, recently announced that it would lay off around 12,000 people, 6 percent of its work force. Employees who were let go, some of whom had worked for the company for decades, got the news in their inboxes. “It’s hard for me to believe that after 20 years at #Google I unexpectedly find out about my last day via an email,” a Google engineer, Jeremy Joslin, tweeted. “What a slap in the face.”",2023-01-29T11:00:06+0000,article,Opinion,Op-Ed,Layoffs by Email Show What Employers Really Think of Their Workers,"Executives and Management (Theory);Labor and Jobs;Layoffs and Job Reductions;Computers and the Internet;Alphabet Inc;Twitter;Musk, Elon;Google Inc"
26,Some Brazilian scientists fear that the Amazon may become a grassy savanna — with profound effects on the climate worldwide.,"In the past half-century, 17 percent of the Amazon — an area larger than Texas — has been converted to croplands or cattle pasture. Less forest means less recycled rain, less vapor to cool the air, less of a canopy to shield against sunlight. Under drier, hotter conditions, even the lushest of Amazonian trees will shed leaves to save water, inhibiting photosynthesis — a feedback loop that is only exacerbated by global warming.",2023-01-29T11:00:09+0000,article,Podcasts,News,The Sunday Read: ‘Has the Amazon Reached Its “Tipping Point”?’,Biodiversity;Forests and Forestry;Global Warming;AMAZON JUNGLE;Brazil;audio-neutral-informative
27,"After missing last year’s tournament when he was deported for being unvaccinated for Covid-19, the Serb beat Stefanos Tsitsipas of Greece in straight sets to win his 22nd Grand Slam title.","MELBOURNE, Australia — Novak Djokovic came to Australia with a mission, or, really, a series of them.",2023-01-29T11:44:24+0000,article,Sports,News,Novak Djokovic Captures His 10th Australian Open Men’s Singles Title,"Tennis;Australian Open (Tennis);Djokovic, Novak;Tsitsipas, Stefanos"
28,Reaction to the video of the Memphis police brutally beating a Black man. Also: The Turing test; scientific breakthroughs; big development projects.,To the Editor:,2023-01-29T11:58:40+0000,article,Opinion,Letter,The Tyre Nichols Video: A Police Beating in Memphis,"Nichols, Tyre (d 2023);Police;Video Recordings, Downloads and Streaming;Black People;Blacks;Police Brutality, Misconduct and Shootings;Memphis (Tenn);Artificial Intelligence;Turing, Alan M;Science and Technology;Buildings (Structures);Urban Areas"
29,Data shows that the U.S. economy has been largely resilient. The Fed may slow its rate increases. And the jobs report is expected to show solid gains.,"What began as a wave of ominous job cuts by technology companies is rippling through other industries, most recently media and retail. In the last week alone, layoffs, or reports of coming layoffs, have swept The Washington Post, Vox and Saks.com. Adding to the tens of thousands of unemployed tech workers, Spotify said on Monday that it was cutting 6 percent of its work force, or about 600 employees, and IBM announced on Wednesday that it would shed 3,900. Tech’s challenges may be somewhat particular to the sector — employers have largely pointed to overhiring during the pandemic as a reason for the recent cuts — but its upheaval can be an indicator of where the economy is heading. Yet even as layoffs appear to creep across the job market, unemployment claims overall remain low, and millions of jobs are open across the country.",2023-01-29T12:00:05+0000,article,Business Day,News,The Week in Business: Creeping Layoffs,Stocks and Bonds;United States Economy;Science and Technology
30,"One company controls a wide swath of the concert industry, and lawmakers say music fans are paying the price.","Ticketmaster has come under intense scrutiny since it botched the rollout of tickets to Taylor Swift’s tour late last year. Though the company has long been accused of anti-consumer practices, the backlash to the Swift debacle brought a new level of public attention. This week, the Senate held a hearing that explored whether Ticketmaster and its parent company, Live Nation Entertainment, have an unfair monopoly over the live music industry.",2023-01-29T12:35:40+0000,article,Briefing,briefing,Industry Gatekeepers,internal-storyline-no;Music;Pop and Rock Music;Ticket Scalping
31,"Look closely at this image, stripped of its caption, and join the moderated conversation about what you and other students see.","1. After looking closely at the image above (or at the full-size image), think about these three questions:",2023-01-29T13:00:02+0000,article,The Learning Network,News,"What’s Going On in This Picture? | Jan. 30, 2023",
32,"In trying to bring “integrity” back to Downing Street, Rishi Sunak fired Nadhim Zahawi, the chairman of the governing Conservatives, over his personal tax affairs.","Struggling to dispel an ethical cloud that has hung over his government, Prime Minister Rishi Sunak on Sunday fired the chairman of Britain’s Conservative Party, Nadhim Zahawi, over his personal tax affairs.",2023-01-29T13:26:12+0000,article,World,News,U.K. Prime Minister Ousts Top Party Official,"Politics and Government;Appointments and Executive Changes;Legislatures and Parliaments;Conservative Party (Great Britain);Labour Party (Great Britain);Johnson, Boris;Zahawi, Nadhim;Sunak, Rishi (1980- );Great Britain"
33,"The need for validation is universal, but it’s community, not clicks, that can provide it.","Whatever else social media may do, it makes nearly everything performative. Of course, not all of us with Twitter, Instagram or TikTok accounts are there to perform. Yet the truth of Marshall McLuhan’s famous dictum “The medium is the message” seems unavoidable. The medium trumps our personal intentions.",2023-01-29T14:00:04+0000,article,Opinion,Op-Ed,The Temptations of the ‘Personal Brand’,internal-sub-only-nl;Social Media;Computers and the Internet;Religion and Belief;Christians and Christianity
34,"Kyra Nichols, a former principal, returns to the company for the first time since her 2007 retirement to coach ballets by Balanchine and Robbins.","Indiana Woodward knew her time with Kyra Nichols was dwindling: It was the last hour they would spend together before Nichols, an esteemed former New York City Ballet principal, had to head back to her day job as a professor at the Indiana University Jacobs School of Music.",2023-01-29T14:00:09+0000,article,Arts,News,Easy Does It: Bringing Old-School Wisdom to City Ballet,"Dancing;Content Type: Personal Profile;Nichols, Kyra;New York City Ballet;Indiana University;Redpath, Christine;Woodward, Indiana;LaFreniere, Isabella;Nadon, Mira;Balanchine, George;Robbins, Jerome;Rondo (Ballet)"
35,The state is still reeling from back-to-back attacks that left at least 19 people dead. The killings have spurred lawmakers to call for more regulations.,"SACRAMENTO — California bans guns for domestic violence offenders. It bans them for people deemed a danger to others or themselves. There is a ban on large-capacity magazines, and a ban on noise-muffling silencers. Semiautomatic guns of the sort colloquially known as “assault weapons” are, famously, banned.",2023-01-29T14:00:09+0000,article,U.S.,News,California Has More Than 100 Gun Laws. Why Don’t They Stop More Mass Shootings?,"California;Mass Shootings;Monterey Park, Calif, Shooting (Jan, 2023);Half Moon Bay, Calif, Shootings (Jan, 2023);Gun Control;Tran, Huu Can (1950-2023);Zhao, Chunli"
36,The area is a flash point in an offensive that Moscow views as crucial for its goal of seizing the Donbas region of eastern Ukraine.,"Russian forces were wrestling for control of villages in eastern Ukraine near the city of Bakhmut over the weekend, the latest flash point in a battle that Moscow views as crucial for its push to seize the Donbas region in the east.",2023-01-29T14:31:15+0000,article,World,News,Russia and Ukraine Battle for Control of Villages Near the Key City of Bakhmut,Russian Invasion of Ukraine (2022);Donbas (Ukraine);Bakhmut (Ukraine);Wagner Group;Russia;Ukraine
37,"The museum says the painting’s owner, who sold it after fleeing Nazi Germany, made a “fair transaction.” His heirs say he sold under duress.","In 1916, Karl Adler, a German Jew, purchased a Pablo Picasso painting now viewed as a masterpiece, “Woman Ironing,” from the owner of a prestigious gallery in Munich.",2023-01-29T15:00:06+0000,article,Arts,News,Jewish Heirs Sue Guggenheim Over Ownership of a Prized Picasso,"Art;Suits and Litigation (Civil);Arts and Antiquities Looting;Holocaust and the Nazi Era;Museums;Guggenheim, Solomon R, Foundation;Picasso, Pablo;Thannhauser, Justin K"
38,"Parents feel intense pressure to be more hands-on, and a new survey shows this often means more emotional engagement.","American parents are finding the job much harder than they expected, found a large new survey by Pew Research Center. And it’s not just how they feel — parenting is more demanding than it used to be, a variety of research has found.",2023-01-29T15:15:40+0000,article,The Upshot,News,"How Parenting Today Is Different, and Harder",Parenting;Children and Childhood;Anxiety and Stress;Polls and Public Opinion;Families and Family Life;Mental Health and Disorders;internal-sub-only;Pew Research Center
39,Late-night radio listeners in Hong Kong associated Mr. Cordeiro’s sonorous voice with easy-listening standards and early rock. He worked until he was 96.,"HONG KONG — Ray Cordeiro, a familiar voice on Hong Kong’s airwaves who was one of the world’s longest-working disc jockeys, spinning records for more than 70 years, died here on Jan. 13. He was 98.",2023-01-29T15:21:46+0000,article,Obituaries,News,"Ray Cordeiro, a Voice on Hong Kong’s Airwaves for 70 Years, Dies at 98",Hong Kong;Disc Jockeys;Radio;Pop and Rock Music;Radio Television Hong Kong;Deaths (Obituaries)
40,"Roasted vegetables and buttermilk grits, glazed tofu with chile and more recipes.","Good morning. There’s something special about dinner brought to you through the courtesy of friends and neighbors. My pal dropped off some tuna he caught out at the 100-fathom line, and the poke I made with it was a testament to his generosity and the magic taste of the wild. I get a similar thrill in the summer from someone else’s peak-season tomatoes, offered in return for a long-forgotten favor: one of the best sandwiches a person can eat.",2023-01-29T16:00:02+0000,article,Food,Letter,What to Cook This Week,Cooking and Cookbooks;Content Type: Service
41,"James drew closer to the N.B.A. career scoring record ahead of games in New York, but the Celtics proved again why they have been one of his great adversaries over the past 20 years.","BOSTON — LeBron James was warming up for the Los Angeles Lakers on Saturday night when an old foe wearing shamrock-themed pajama pants strode onto the court to greet him. Paul Pierce, the former Celtics star, embraced James, who got a kick out of Pierce’s outfit.",2023-01-29T17:15:30+0000,article,Sports,News,"In Boston, LeBron James Is Reminded That a Career Is Not All Glory","Basketball;James, LeBron;Boston Celtics;Los Angeles Lakers;Cleveland Cavaliers;Miami Heat;National Basketball Assn;Pierce, Paul (1977- );Rivers, Doc"
42,"Longstanding research shows the health dangers of gas-burning ranges. Utilities are turning to Julie Goodman, a toxicologist with a firm whose work raises questions about the science.","When Multnomah County in Oregon convened a recent public hearing on the health hazards posed by pollution from gas stoves, a toxicologist named Julie Goodman was the first to testify.",2023-01-29T17:17:27+0000,article,Climate,News,"In the Fight Over Gas Stoves, Meet the Industry’s Go-To Scientist","Ovens and Stoves;Greenhouse Gas Emissions;Air Pollution;Hazardous and Toxic Substances;Asthma;Regulation and Deregulation of Industry;AMERICAN GAS ASSN;AMERICAN MEDICAL ASSN;AMERICAN PETROLEUM INSTITUTE;Consumer Product Safety Commission;Oregon;Research;Rocky Mountain Institute (RMI);Goodman, Julie E;Conflicts of Interest"
43,"In a career that began in the 1950s, she had roles that ranged from the lead in the movie “Teenage Bad Girl” to Margaret Thatcher and the Queen Mother.","Sylvia Syms, a British actress whose many roles in a career of more than 60 years included Prime Minister Margaret Thatcher and the Queen Mother, died on Friday in London. She was 89.",2023-01-29T17:19:22+0000,article,Movies,Obituary (Obit),"Sylvia Syms, Versatile British Actress, Is Dead at 89","Syms, Sylvia (1934-2023);Actors and Actresses;Movies;Theater;Television;Deaths (Obituaries)"
44,The public release of a map from the 1940s has drawn fortune seekers with shovels and metal detectors to a small Dutch village. Not everyone is excited.,"In the spring of 1945, a couple of weeks before the liberation of the Netherlands from its Nazi occupiers, five German soldiers buried four ammunition boxes filled with gold, jewels and watches in a woodsy part of a sleepy Dutch village.",2023-01-29T17:29:20+0000,article,World,News,"Nazi Soldiers Buried a Treasure. Nearly 80 Years Later, the Search Goes On.",Hague (Netherlands);Netherlands;Holocaust and the Nazi Era;Archives and Records;World War II (1939-45);Maps;Gold;Treasure Troves
45,Two emergency medical technicians who first evaluated Mr. Nichols have been suspended until an investigation is complete.,"MEMPHIS — Tyre Nichols writhed in pain on the pavement after being beaten by Memphis police officers. His back was against a police car, his hands were cuffed and his face was bloody. He was groaning, and he kept falling over.",2023-01-29T17:45:43+0000,article,U.S.,News,Video of Tyre Nichols Beating Raises Questions About Medical Response,"Police Brutality, Misconduct and Shootings;Murders, Attempted Murders and Homicides;Emergency Medical Treatment;Police;Nichols, Tyre (d 2023);Police Department (Memphis, Tenn);Memphis (Tenn)"
46,"Deported a year ago and unable to play in 2022’s first Grand Slam tournament, Djokovic deeply felt this major title, his 22nd, calling it “a huge relief.”","MELBOURNE, Australia — It felt like a full-circle occasion as Novak Djokovic celebrated on Sunday in the same city where he had been deported on a Sunday little more than a year ago.",2023-01-29T18:29:35+0000,article,Sports,News,Novak Djokovic Comes Full Circle at the Australian Open,"Tennis;Australian Open (Tennis);Djokovic, Novak;Tsitsipas, Stefanos;Melbourne (Australia);Australia;Coronavirus (2019-nCoV)"
47,"A diverse group of composers presented nine new and recent works at Carnegie Hall on Friday, ranging from exuberant joyfulness to existential questioning.","No one is ever going to say that Kronos Quartet is satisfied with the string quartet status quo. This group, founded nearly 50 years ago by violinist David Harrington, has, in its malleable virtuosity, become a wellspring for hundreds of new music commissions. Some of those have become iconic pieces of repertoire; others have provided real-time snapshots of creative collaborations. True to form, this Kronos program at Zankel Hall featured nine new and recent works, nearly all written during the past three years. It offered a wide palette of sonic ideas and creative visions, though some were more fully formed than others.",2023-01-29T19:26:51+0000,article,Arts,Review,Review: Kronos Quartet Offers a Creative Snapshot of a Global Pandemic,"Kronos Quartet;Music;Classical Music;Carnegie Hall;Otake, Eiko;Kidjo, Angelique;Garchik, Jacob"
48,"Her simple idea, for patients to write down a plan that would help them weather a suicidal crisis, rapidly spread in clinical settings.","Barbara H. Stanley, a psychologist and researcher who developed a simple, effective tool for suicide prevention, died on Wednesday in a hospice in Scotch Plains, N.J. She was 73.",2023-01-29T20:02:50+0000,article,Health,Obituary (Obit),"Barbara Stanley, Influential Suicide Researcher, Dies at 73","Stanley, Barbara H (1949-2023);Deaths (Obituaries);Suicides and Suicide Attempts;Mental Health and Disorders;Research;Psychology and Psychologists;Columbia University;New York State Psychiatric Institute"
49,"“I am not some ‘Lord of the Flies’ nihilist,” said the far-right congressman and chief tormentor of Speaker Kevin McCarthy.","WASHINGTON — The night before the start of a humiliating and historic five-day floor fight in Representative Kevin McCarthy’s quest to become speaker, Representative Matt Gaetz, Mr. McCarthy’s chief tormentor, handed him a list of demands from a hard-right faction ensuring that if Mr. McCarthy’s victory did occur, it would only be a pyrrhic one.",2023-01-29T20:16:12+0000,article,U.S.,News,"Matt Gaetz, Political Arsonist, Has New Powers. What Will He Do With Them?","United States Politics and Government;Law and Legislation;House of Representatives;Republican Party;Gaetz, Matt;McCarthy, Kevin (1965- );Content Type: Personal Profile;Right-Wing Extremism and Alt-Right"
50,"The pianist Leif Ove Andsnes is appearing at Carnegie with Dvorak’s “Poetic Tone Pictures,” a rarity being performed there for the first time.","Carnegie Hall might have hosted the premiere of Dvorak’s Ninth Symphony in 1893, but it’s not every day, 130 years later, that a major work by that Czech composer is heard there for the first time.",2023-01-29T20:51:13+0000,article,Arts,News,‘The Great Czech Piano Cycle’ Arrives at Carnegie Hall,"Classical Music;Carnegie Hall;ANDSNES, LEIF OVE;Dvorak, Antonin;Content Type: Personal Profile;Poetic Tone Pictures (Musical Work)"
51,"They shatter the trust of the community, and the results can be deadly.","The website of the Memphis Police Department includes an entire section called “Reimagine Policing.” The introduction emphasizes that trust is the key to effective law enforcement and proclaims the department’s participation in reform efforts such as President Barack Obama’s 21st Century Policing program, de-escalation training and the “8 Can’t Wait” reforms proposed by the group Campaign Zero.",2023-01-29T20:53:07+0000,article,Opinion,Op-Ed,Tyre Nichols’s Death Proves Yet Again That ‘Elite’ Police Units Are a Disaster,"Police Brutality, Misconduct and Shootings;Police Reform;Murders, Attempted Murders and Homicides;Police Department (Memphis, Tenn);Nichols, Tyre (d 2023);Memphis (Tenn)"
52,It was a momentous occasion as Wang played all five of Rachmaninoff’s works for piano and orchestra at Carnegie Hall for one show only.,"Yes, Yuja Wang did an encore.",2023-01-29T21:00:00+0000,article,Arts,Review,Review: Yuja Wang Sweeps Through a Rachmaninoff Marathon,"Classical Music;Carnegie Hall;Philadelphia Orchestra;Nezet-Seguin, Yannick;Rachmaninoff, Sergei;Wang, Yuja (1987- )"
53,"The country has dropped restrictions on overseas journeys for its citizens, but once-popular destinations are still waiting for the flood of vacationers to arrive.","When the first Chinese tourists landed at Suvarnabhumi International Airport in Bangkok this month, they were greeted like celebrities with welcome banners, flowers, gifts, and a scrum of reporters and photographers.",2023-01-29T21:00:05+0000,article,Travel,News,"Chinese Travel Is Set to Return. The Question Is, When?",Travel and Vacations;Lunar New Year;Coronavirus (2019-nCoV);World Tourism Organization;Australia;China;Great Britain;Thailand
