,abstract,lead_paragraph,pub_date,document_type,section_name,type_of_material,headline,keywords
0,"Biles won the U.S. Classic by 5 points in her return to elite gymnastics, after she withdrew from the Tokyo Olympics in 2021.",It did not look like Simone Biles had been gone.,2023-08-06T00:02:27+0000,article,Sports,News,"Back in Competition, It’s as if Simone Biles Never Left","Biles, Simone;Gymnastics;Content Type: Personal Profile"
1,"A school bus with about 30 passengers rolled over on a winding highway north of Boise on Friday, the police said.","A school bus carrying about 30 campers rolled over on a winding highway north of Boise, Idaho, on Friday, leaving seven of the passengers critically injured, according to the police.",2023-08-06T00:16:15+0000,article,U.S.,News,7 Campers Critically Injured in Bus Crash in Idaho,Buses;Traffic Accidents and Safety;Children and Childhood;Boise (Idaho)
2,The popular social media streamer Kai Cenat was charged with inciting a riot on Friday after his event in Manhattan’s Union Square Park descended into mayhem.,"A gathering of thousands of people in Manhattan’s Union Square Park on Friday quickly became an unruly scene, with dozens of police officers called to quell the chaos.",2023-08-06T00:35:15+0000,article,New York,News,What We Know About the Chaos Caused by a Twitch Star’s Giveaway,"Cenat, Kai;Demonstrations, Protests and Riots;Police;Twitch Interactive Inc;Union Square (Manhattan, NY);Video Recordings, Downloads and Streaming;Social Media;PlayStation 5 (Video Game System)"
3,The victim was one of 14 people hurt in a car-and-stabbing rampage on Thursday in a city near Seoul. She had been hit by the car.,"A victim from Thursday’s car rampage and stabbing in South Korea was declared dead early Sunday morning, according to officials, the first fatality in the attack, which had injured 14 people and unsettled a nation where mass violence is uncommon.",2023-08-06T03:09:47+0000,article,World,News,Woman Dies After Recent Mass Attack in South Korea,"Murders, Attempted Murders and Homicides;Seoul (South Korea);Deaths (Fatalities)"
4,"Quotation of the Day for Sunday, August 6, 2023.","“This year I decided not to freeze my eggs. I’m going to put that money toward the thing I love most in the world, which is Taylor Swift.”",2023-08-06T03:34:40+0000,article,Corrections,News,"Quotation of the Day: A Tour That Shook the Earth, and a Star on Top of the World",
5,"Corrections that appeared in print on Sunday, Aug. 6, 2023.","An article on Page 1 this weekend about the First Response fire chasers misstates Jatiek Smith’s age. He was 35 in 2019, not 33.",2023-08-06T03:38:53+0000,article,Corrections,News,"Corrections: Aug. 6, 2023",
6,"A goal in each half delivered victory, and a date with Spain. But a South Africa striker made the day as difficult as possible.","Thembi Kgatlana had time to pull off one more trick, to take one more shot, to send one more jolt of electricity through the crowd. She had been running, by that stage, for roughly 100 minutes, mounting what appeared at times to be a fearsome, one-woman campaign to keep South Africa in the Women’s World Cup for as long as possible.",2023-08-06T04:40:12+0000,article,Sports,News,"Netherlands Holds Off South Africa, Squeezing Into World Cup Quarterfinals",Soccer;Women's World Cup (Soccer)
7,Ronda Kaysen recently wrote about a kind of one-upmanship born out of the pandemic: gloating over mortgage rates.,"In July, Ronda Kaysen, a Real Estate reporter for The New York Times, put out a call to readers. She wanted to learn how homeowners and prospective buyers felt about their mortgage rates.",2023-08-06T07:00:03+0000,article,Times Insider,News,A Real Estate Reporter Interested in Interest Envy,Real Estate and Housing (Residential);Interest Rates;Mortgages
8,Our columnist reviews the day’s puzzle. Warning: Contains spoilers!,"Welcome to The Wordle Review. Be warned: This article contains spoilers for today’s puzzle. Solve Wordle first, or scroll at your own risk.",2023-08-06T07:00:03+0000,article,Crosswords & Games,News,Today’s Wordle Review,Crossword Puzzles;Wordle (Puzzle)
9,"A Times journalist observed the creation of the atomic bomb, but questions persist about his version of the events.",The new film “Oppenheimer” is missing a fascinating and ambiguous character.,2023-08-06T07:00:14+0000,article,Reader Center,News,An Ambiguous Account,"Laurence, William L;Manhattan Project;Oppenheimer, J Robert"
10,"Serial murders have dwindled, thanks to a cautious citizenry and improved technology. But sociopaths have found new methods of mayhem.","Rex Heuermann, the meticulous architectural consultant who the authorities say murdered three women and buried them on a Long Island beach more than a decade ago, may have been among the last of the dying breed of American serial killers.",2023-08-06T07:00:16+0000,article,New York,News,Twilight of the Serial Killer: Cases Like Gilgo Beach Become Ever Rarer,"Serial Murders;Video Recordings, Downloads and Streaming;Police;Gilgo Beach (NY);Massapequa Park (NY);Heuermann, Rex (1963- );Forensic Science"
11,Feeling stuck on today’s puzzle? We can help.,"SUNDAY — Hi busy bees! Welcome to today’s Spelling Bee forum. There are a number of terms that appear in both this article and other online discussions of the Spelling Bee; a glossary of those terms compiled by Monicat, a Times reader, can be found below. For more Spelling Bee conversation, check out Deb Amlen’s weekly humor column, “Diary of a Spelling Bee Fanatic.”",2023-08-06T07:00:21+0000,article,Crosswords & Games,News,Spelling Bee Forum,Spelling Bee (Game)
12,"A buzzing sound uptown, undecided about dinner and more reader tales of New York City in this week’s Metropolitan Diary.",Dear Diary:,2023-08-06T07:00:23+0000,article,New York,News,‘The Pathway I Was Walking on Was Next to a Fenced-In Basketball Court’,New York City;internal-open-access-from-nl
