,abstract,lead_paragraph,pub_date,document_type,section_name,type_of_material,headline,keywords
0,"Prime Minister Benjamin Netanyahu said 15 Israeli soldiers had been killed since Friday, but vowed to keep fighting.","Israeli leaders vowed on Sunday to pursue their war against Hamas, even as Israel’s own casualties mounted, with 15 soldiers reported killed in the Gaza Strip since Friday.",2023-12-25T00:00:14+0000,article,World,News,Israel Says It Is Intensifying Its Campaign Against Hamas,"Israel-Gaza War (2023- );Defense and Military Forces;United States International Relations;Netanyahu, Benjamin;Biden, Joseph R Jr;Hamas;Israel;Gaza Strip"
1,"As dinner tables and snack menus feature far more chicken and cheese, farms are expanding where water is scarce.","As dinner tables and snack menus feature far more chicken and cheese, farms are expanding where water is scarce.",2023-12-25T01:00:01+0000,multimedia,Climate,Interactive Feature,How America’s Diet Is Feeding the Groundwater Crisis,Agriculture and Farming;Factory Farming;Water;Aquifers;Poultry;Cheese;Food;Chickens;Dairy Products;Soybeans;United States;vis-design
2,Wishing you and your family an excellent holiday.,"At a dairy farm in New York this month, carolers serenaded a herd of 28 cattle. Across Europe, Christmas markets popped up like fairy-dusted street fairs. And there’s cheer to be found even in the farthest reaches of the cosmos — the winking lights of the Christmas Tree Galaxy Cluster shine from approximately 4.3 billion light-years away.",2023-12-25T05:01:04+0000,article,Briefing,briefing,A Special Christmas Briefing,Christmas
3,"The Ukrainian Orthodox Church formally changed the main date for the festivities, departing from the Russian tradition of celebrating on Jan. 7, according to the Julian calendar.",Christmas lights flickered on ahead of schedule. Families sang carols a little sooner. And the first presents of the season — by tradition hidden under a pillow or in a boot — appeared two weeks early.,2023-12-25T05:01:27+0000,article,World,News,"Christmas Moves to Dec. 25 in Ukraine, Another Rebuff of Russia",Christmas;Russian Orthodox Church;Russian Invasion of Ukraine (2022);Ukrainian Orthodox Church;Russia;Ukraine
4,"No corrections appeared in print on Monday, Dec. 25, 2023.","Errors are corrected during the press run whenever possible, so some errors noted here may not have appeared in all editions.",2023-12-25T05:49:11+0000,article,Corrections,News,"No Corrections: Dec. 25, 2023",
5,Several networks air countdown-to-2024 specials. And HBO releases a documentary about mass hysteria in the final days of 1999.,"Between network, cable and streaming, the modern television landscape is a vast one. Here are some of the shows, specials and movies coming to TV this week, Dec. 24-31. Details and times are subject to change.",2023-12-25T06:00:12+0000,article,Arts,News,What’s on TV This Week: New Year’s Eve Specials and ‘Time Bomb Y2K’,Television;Movies
6,In case you need some puzzle help.,"Welcome to The Wordle Review. Be warned: This page contains spoilers for today’s puzzle. Solve Wordle first, or scroll at your own risk.",2023-12-25T08:00:02+0000,article,Crosswords & Games,News,Today’s Wordle Review,Wordle (Puzzle)
7,Feeling stuck on today’s puzzle? We can help.,"Hi busy bees! Welcome to today’s Spelling Bee forum. There are a number of terms that appear in both this article and other online discussions of the Spelling Bee; a glossary of those terms compiled by Monicat, a Times reader, can be found below.",2023-12-25T08:00:03+0000,article,Crosswords & Games,News,Spelling Bee Forum,Spelling Bee (Game)
8,In case you need some puzzle help.,"Good morning, dear connectors. Welcome to today’s Connections forum, where you can give and receive puzzle — and emotional — support.",2023-12-25T08:00:03+0000,article,Crosswords & Games,News,The Connections Companion,Crossword Puzzles;Connections (Game)
9,"Riyadh is seeking to avoid getting dragged back into a bloody clash with the Yemeni militia, which has sowed chaos by attacking shipping and firing missiles at Israel.","After Iran-backed rebels took over the capital of Yemen in 2014, a 30-year-old Saudi prince named Mohammed bin Salman spearheaded a military intervention to rout them.",2023-12-25T08:00:20+0000,article,World,News,"Hoping for Peace With Houthis, Saudis Keep Low Profile in Red Sea Conflict",Yemen;Saudi Arabia;Gaza Strip;Israel;Iran;Red Sea;Mohammed bin Salman (1985- );Houthis;Israel-Gaza War (2023- );International Relations;War and Armed Conflicts
10,Hobby crafts are growing in popularity. Sometimes they include anvils and fire.,"The amateur blacksmiths were hard at work: heating metal rods, then hammering them into shape. Reheating, hammering some more, twisting and bending, and finally, hours later, creating small metal hooks.",2023-12-25T08:00:22+0000,article,New York,News,"Metal, Fire, ‘Hitting Stuff Hard’: Everybody Wants to Be a Blacksmith Now",Hobbies;Steel and Iron;Connecticut;Handicrafts
11,A large segment of the Israeli work force has been called up to fight or become jobless as a result of the conflict with Hamas.,"The Israeli economy is expected to shrink by 2 percent this quarter, according to a leading research center, with hundreds of thousands of workers displaced by the war with Hamas or called up as reservists.",2023-12-25T09:31:51+0000,article,World,News,Israel’s Economy Expected to Shrink 2% as War Sidelines Workers,Israel-Gaza War (2023- );Labor and Jobs;Bank of Israel;Israel;Economic Conditions and Trends;Gaza Strip
12,"At 86, Sheila Sullivan remains the star of her own show, with Tina Dupuy as her enthusiastic sidekick.","Sheila Sullivan turned 86 this summer, and she had aging on her mind, because she was genuinely curious. What do all those old people you hear about, those poor souls, do with themselves all day? She had no idea.",2023-12-25T10:00:18+0000,article,New York,News,"Two Friends, Still in Step, Get a Kick Out of the Rockettes","Theater;Actors and Actresses;Radio City Music Hall;Content Type: Personal Profile;internal-sub-only;internal-great-read;Sullivan, Sheila (1949- )"
13,"The narrow Bahamian island boasts miles of mostly empty beaches, walking trails, turquoise ocean waters and other natural wonders, with no major resorts or high-end shopping.","Twin Coves, on the Atlantic Ocean side of the narrow, finger-shaped Bahamian island of Eleuthera, is a gorgeous spot: Two crescent-shaped, pink-sand beaches free of crowds, with calm waters protected from heavy waves by offshore sandbars.",2023-12-25T10:00:30+0000,article,Travel,News,"Eleuthera Offers a Rugged, Out-Island Experience That Lingers",Travel and Vacations;Eleuthera (Bahamas);Bahama Islands
14,Contortionists and acrobats with celestial skills train in squalid conditions as the promise of a former sumo wrestler to restore the national circus to its past glory has gone mostly unfulfilled.,"It’s cold as a walk-in refrigerator at the Mongolian Circus School, housed in a once proud edifice now on the verge of collapse with cracked walls, moldy ceilings and the stale smell of decades of cigarette smoke embedded into the venue’s wooden frame.",2023-12-25T10:00:31+0000,article,World,News,"Mongolians Are Circus Stars All Over the World, Except at Home",Mongolia;Circuses;ACROBATS AND ACROBATICS;Cirque du Soleil;Ringling Bros and Barnum & Bailey Circus
15,"In a wide-ranging interview, Dr. Monica M. Bertagnolli, the director of the National Institutes of Health, discussed drug patents, trust in science and her own experience as a cancer patient.","When Dr. Monica M. Bertagnolli moved into the director’s suite at the National Institutes of Health, she brought with her a single piece of art, a lithograph created by the granddaughter of a cancer patient she once treated. It depicts an abstract geometric female figure and the organs she lost to cancer. Its title: “We Are Not What You Have Taken: A Response to Cancer.”",2023-12-25T10:00:53+0000,article,U.S.,News,N.I.H.’s New Leader Wants to Broaden Participation in Medical Research,"Bertagnolli, Monica M;National Institutes of Health;Clinical Trials;Research;Inventions and Patents;Drugs (Pharmaceuticals);United States Politics and Government"
16,"For years, Theron Truluck was living in desperate conditions in New York City, mostly on the Q train. Now he’s part of a program that prioritizes housing for people who do not have shelter.","Theron Truluck has everything he needs, for now, in his 425-square-foot apartment in the Bronx. The modest dorm-style room, with white walls and red-tiled floors, comes with a mini fridge, a microwave, a sink, a twin-size bed, a desk and an armoire. He also has access to a shared shower and bathroom, a community kitchen, and his building has a computer room when he wants to use the internet.",2023-12-25T10:00:57+0000,article,Real Estate,News,The First Step to Get Off the Streets? A Room of His Own.,Renting and Leasing (Real Estate);Real Estate and Housing (Residential);Homeless Persons;Public and Subsidized Housing;Mental Health and Disorders;Group Homes and Supportive Housing;New York City
17,"“I looked different, I dressed different,” the multi-hyphenate star said in her first interview on fashion.",She flirted with Brando and even Prince Charles. She has been romantically linked with a succession of Hollywood hunks — think Warren Beatty and Ryan O’Neal.,2023-12-25T10:01:07+0000,article,Style,News,Barbra Streisand Talks Style,"Books and Literature;My Name Is Barbra (Book);Streisand, Barbra;Content Type: Personal Profile;Fashion and Apparel"
18,"“Kaathal,” about a closeted gay politician, is the latest example of what Kerala’s movie industry has become known for: nuanced films that find box office success.","It is an Indian film without song and dance. The lovers don’t share a word, their main interaction a fleeting moment of eye contact in the monsoon rain. There are no car chases and no action stunts. The men are vulnerable. They cry.",2023-12-25T10:01:10+0000,article,World,News,"Beyond Bollywood’s Glitz, a Subtler Indian Cinema Embraces New Stories","Movies;Homosexuality and Bisexuality;Kaathal -- The Core (Movie);Kerala (India);KOCHI (INDIA);India;Freedom of Speech and Expression;Baby, Jeo;Mammootty (1951- )"
19,"A super PAC backing the former governor of South Carolina plans to knock on 100,000 doors in Iowa before the caucuses, but it’s running out of time to spread her message.","Tyler Raygor rapped on the door of a gray, one-story house in a neighborhood in northern Ames, Iowa, and waited until a man in a hoodie and jeans appeared before launching into his pitch.",2023-12-25T10:01:29+0000,article,U.S.,News,"Newly Flush With Cash, Nikki Haley Makes Her Move in Iowa. Is It Too Late?","Haley, Nikki R;DeSantis, Ron;Trump, Donald J;Iowa;Presidential Election of 2024;Koch, Charles G;Koch, David H;Republican Party;Primaries and Caucuses"
