,abstract,lead_paragraph,pub_date,document_type,section_name,type_of_material,headline,keywords
0,"The Israeli leader has come under international pressure to drop a threatened incursion into the city where more than a million Palestinians are gathered, seeking refuge from the war.","Prime Minister Benjamin Netanyahu of Israel insisted on Saturday that Israel would not bow to international pressure to call off its plan for a ground invasion of Rafah, the southernmost city in Gaza that is now packed with more than a million Palestinians.",2024-02-18T00:50:32+0000,article,World,News,Netanyahu Says He Won’t Bow to Pressure to Call Off Rafah Invasion,"Israel-Gaza War (2023- );Israel;Netanyahu, Benjamin;Defense and Military Forces;Gaza Strip;Rafah (Gaza Strip);Palestinians;Civilian Casualties;Refugees and Displaced Persons;Hamas;Terrorism;International Relations;Politics and Government;International Court of Justice (UN);United Nations;Egypt;War Crimes, Genocide and Crimes Against Humanity"
1,Nikki Haley has long criticized her former boss over what she has described as his love of dictators and authoritarian leaders.,"Nikki Haley on Saturday called Aleksei A. Navalny, the outspoken Russian opposition leader, “a hero” and amped up the pressure on former President Donald J. Trump to respond to the news of his death. She said Mr. Navalny had died at the hands of President Vladimir V. Putin and that Mr. Trump needed to “answer to that.”",2024-02-18T01:24:54+0000,article,U.S.,News,"Haley Calls Navalny a ‘Hero,’ Saying Trump Must Answer for His Death","Presidential Election of 2024;Haley, Nikki R;Trump, Donald J;Navalny, Aleksei A;Putin, Vladimir V;United States Politics and Government"
2,"“Our court system is a mess,” said the former president, who faces felony charges in four other cases and has been found liable in civil cases related to business fraud, sexual assault and defamation.","Former President Donald J. Trump vented about his latest legal defeat to freezing supporters at a Michigan rally on Saturday night, a day after a New York judge fined him nearly $355 million plus interest in his civil fraud case.",2024-02-18T03:01:20+0000,article,U.S.,News,"At Rally in Michigan, Trump Lashes Out at Judge Who Fined Him $355 Million","Trump, Donald J;New York State Civil Case Against Trump (452564/2022);Trump Organization;Frauds and Swindling;Fines (Penalties);Compensation for Damages (Law);James, Letitia;Engoron, Arthur F;Suits and Litigation (Civil);Presidential Election of 2024;United States Politics and Government;Republican Party;Michigan"
3,The restaurateur Nicole Ponseca gives a tutorial on how to properly eat a kamayan feast.,The restaurateur Nicole Ponseca gives a tutorial on how to properly eat a kamayan feast.,2024-02-18T03:26:13+0000,multimedia,T Magazine,Video,How to Eat With Your Hands,Food
4,"Quotation of the Day for Sunday, Feb. 18, 2024.","“I don’t want to give up either my country or my beliefs. I cannot betray either the first or the second. If your beliefs are worth something, you must be willing to stand up for them. And if necessary, make some sacrifices.”",2024-02-18T03:32:57+0000,article,Corrections,Quote,"Quotation of the Day: Why Navalny, Sacrificing His Freedom and Ultimately His Life, Had to Return",
5,"Volkswagen and BASF, two German giants, are reassessing their activities in the region, where the Chinese government has cracked down on Muslim minorities.",Volkswagen Group is reviewing the future of its joint venture in the Xinjiang region of northwestern China and another German industrial giant is starting to sell its stakes there following new international scrutiny of forced labor using predominantly Muslim ethnic groups.,2024-02-18T05:01:10+0000,article,Business Day,News,Firms With Deep Roots in China Reconsider Their Xinjiang Ties,Forced Labor;Human Rights and Human Rights Violations;Uighurs (Chinese Ethnic Group);Muslims and Islam;International Trade and World Market;Supply Chain;International Relations;Factories and Manufacturing;Automobiles;Chemicals;Politics and Government;Volkswagen AG;BASF SE;Xinjiang (China);Urumqi (China);China;Germany
6,"Thaksin Shinawatra, a divisive and compelling figure even in his years of exile, was once hailed as a champion of the common people. His recent moves have disillusioned followers.","Thailand’s ousted former prime minister, Thaksin Shinawatra, a leader once seen as a threat to the country’s wealthy elite, was released on parole on Sunday, after spending only a fraction of his original eight-year prison term in detention — in a hospital.",2024-02-18T05:50:38+0000,article,World,News,Thailand Paroles an Influential Former Prime Minister,Thaksin Shinawatra;Pheu Thai Party (Thailand);Thailand;Prisons and Prisoners;Move Forward Party (Thailand);Politics and Government
7,"Long considered more affordable than New York City, the Hudson Valley presents a stark example of how the nationwide housing crisis is squeezing renters.","It had become unbearable for Troy Mongillo and his girlfriend, Amanda Pabon, to spend time at home. The construction noise was constant, utilities were frequently shut off, and the insulation beneath their apartment was removed just before winter as the new owners of their building in Beacon, N.Y., renovated the vacant retail space downstairs into a trendy bar. So they decided to move.",2024-02-18T08:00:14+0000,article,New York,News,These Small Towns Have a Big City Problem: The Rent Is Way Too High,"Hudson River Valley (NY);Real Estate and Housing (Residential);Renting and Leasing (Real Estate);Prices (Fares, Fees and Rates);Affordable Housing;Local Government;Kingston (NY);Newburgh (NY);Poughkeepsie (NY);Landlords;Rent Control and Stabilization;Law and Legislation"
8,"Remington is leaving Ilion, N.Y., after two centuries, abandoning upstate for a gleaming new factory in Georgia. With it goes the village’s identity.","Eliphalet Remington built his first rifle barrel more than 200 years ago, painstakingly crafting it in his father’s forge in upstate New York. At that point, ammunition was round, the British were the bad guys and gun control involved forearm strength.",2024-02-18T08:00:16+0000,article,New York,News,What Happens to a Gun Town When the Gun Factory Moves Out?,Ilion (NY);Firearms;Remington Arms Co;Factories and Manufacturing;Labor and Jobs;Law and Legislation;Relocation of Business;Private Equity;Cerberus Capital Management;Clayton Dubilier & Rice
9,Feeling stuck on today’s puzzle? We can help.,"Hi busy bees! Welcome to today’s Spelling Bee forum. There are a number of terms that appear in both this article and other online discussions of the Spelling Bee; a glossary of those terms compiled by Monicat, a Times reader, can be found below.",2024-02-18T08:00:18+0000,article,Crosswords & Games,News,Spelling Bee Forum,Spelling Bee (Game);Crossword Puzzles
10,In case you need some puzzle help.,"Welcome to The Wordle Review. Be warned: This page contains spoilers for today’s puzzle. Solve Wordle first, or scroll at your own risk.",2024-02-18T08:00:23+0000,article,Crosswords & Games,News,Today’s Wordle Review,Wordle (Puzzle);Crossword Puzzles
11,In case you need some puzzle help.,"Good morning, dear connectors. Welcome to today’s Connections forum, where you can give and receive puzzle — and emotional — support.",2024-02-18T08:00:27+0000,article,Crosswords & Games,News,The Connections Companion,Crossword Puzzles;Connections (Game)
12,A court fight over Rikers Island’s future has produced thousands of pages about the jail complex’s troubled state. Inmate authors have produced thousands more.,A female inmate falls for a handsome guard. He’s really a former con man in witness protection. Their forbidden flirtations smolder toward a climax: Murder!,2024-02-18T08:00:42+0000,article,New York,News,How a Notorious Jail Became a Literary Hotbed,Books and Literature;Book Trade and Publishing;Rikers Island Prison Complex;Prisons and Prisoners;Prison Guards and Corrections Officers;New York City;audio-neutral-informative
13,"A teary night in Manhattan, a familiar sandwich order and more reader tales of New York City in this week’s Metropolitan Diary.",Dear Diary:,2024-02-18T08:00:43+0000,article,New York,News,‘I Kissed Him Goodbye at Grand Central and Started Walking’,New York City
14,What do celebrities do in their downtime? A new project by The New York Times Magazine captures the awards season’s buzziest actors in their element.,"The photographer James Nachtwey showed up at Bradley Cooper’s farmhouse in Pennsylvania one freezing morning in January, armed with a coat and a camera.",2024-02-18T08:00:58+0000,article,Times Insider,News,Cold Plunges and Cuddling With Cats: Photographing the ‘Great Performers’,"Photography;Actors and Actresses;Movies;War and Armed Conflicts;Metropolitan Museum of Art;New York Times;Cooper, Bradley;Ellis-Taylor, Aunjanue;Giamatti, Paul;Ruffalo, Mark;Ryan, Kathy;Stone, Emma;Wright, Jeffrey (1965- );Los Angeles (Calif);Manhattan (NYC)"
15,The success of Alex Cooper’s “Call Her Daddy” podcast has birthed a new media company. Can this millennial solve the riddle of what Gen Z wants?,Is it possible that the next great American media mogul is a woman who would rather sit in bed watching hours of “Grey’s Anatomy” than sit courtside at a Los Angeles Lakers game?,2024-02-18T08:01:09+0000,article,Style,News,The ‘Daddy’ Will See You Now,"Cooper, Alexandra (1994- );Content Type: Personal Profile;Podcasts;Generation Z;Unwell (Media Co);Call Her Daddy (Radio Program)"
16,"Biometric technology is expanding at airports across the United States — and the world — and transforming the way we move through them, from checking a bag to boarding the plane.","On a recent Thursday morning in Queens, travelers streamed through the exterior doors of La Guardia Airport’s Terminal C. Some were bleary-eyed — most hefted briefcases — as they checked bags and made their way to the security screening lines.",2024-02-18T10:00:10+0000,article,Travel,News,Facial Recognition: Coming Soon to an Airport Near You,Facial Recognition Software;AIRLINES AND AIRPLANES;Airport Security;Airports;Surveillance of Citizens by Government;Biometrics;Privacy;Travel and Vacations;Immigration and Emigration;Transportation Security Administration;Customs and Border Protection (US)
17,"A roundup of international fiction from Congo, Sweden, Bolivia and India.","Fiston Mwanza Mujila, the award-winning Congolese author of “Tram 83,” writes novels and poetry that move to an infectious, syncopated rhythm. His latest work, THE VILLAIN’S DANCE (Deep Vellum, 279 pp., paperback, $16.95), especially revels in this spirit. In 1990s Zaire, where Mobutu Sese Seko’s reign is on its last legs, survival is itself an elaborate hustle. The Kinshasa nightclubs are packed, the streets teeming with teenage runaways and rumors of insurrection. Just across the border, in an Angola racked by civil war, the diamond mines are a magnet for get-rich dreamers.",2024-02-18T10:00:19+0000,article,Books,Review,Four New Books in Translation Test the Bounds of Reality,Books and Literature
18,"San Francisco has printed candidate names in Chinese characters since 1999. But now the city is cracking down on ones that some argue go overboard with flattering, flowery phrases.","Hong Le still remembers meeting a charismatic woman campaigning for San Francisco district attorney in 2003. In Cantonese, that woman’s name was 賀錦麗, which is pronounced Ho Gam-lai and means “Congratulate Brocade Beautiful.”",2024-02-18T10:00:35+0000,article,U.S.,News,"No, Your Honor, You Can’t Call Yourself ‘High Justice’ on the Ballot in Chinese","Chinese-Americans;Chinese Language;Elections;San Francisco Bay Area (Calif);San Francisco (Calif);Breed, London;Lurie, Daniel;Politics and Government"
