,abstract,lead_paragraph,pub_date,document_type,section_name,type_of_material,headline,keywords
0,"Clark, with only one PGA Tour victory to his name, seemed to come out of nowhere to dominate the field at Los Angeles Country Club.","Two Tuesdays ago, as the golf world erupted into chaos and fury, Wyndham Clark did not rush to write a shock-and-awe Twitter post. He did not fume in a meeting with the PGA Tour commissioner about the surprise pact with Saudi Arabia’s sovereign wealth fund. He did not moralize or criticize or, really, do much of anything other than play golf.",2023-06-19T01:51:59+0000,article,Sports,News,Wyndham Clark Captures the U.S. Open,"Golf;United States Open (Golf);Clark, Wyndham (1993- );McIlroy, Rory;PGA Tour Inc;Los Angeles Country Club"
1,U.S. diplomats visited Beijing to try to ensure that competition “does not veer into conflict.” The talks pave the way for a possible Biden-Xi meeting.,"Secretary of State Antony J. Blinken met with Xi Jinping, China’s leader, on Monday in Beijing, as the two governments sought to pull relations out of a deep chill that has raised global concerns about the growing risk of a conflict between them.",2023-06-19T02:57:19+0000,article,World,News,Blinken Meets Xi as China and the U.S. Try to Rein in Tensions,"United States International Relations;Politics and Government;Biden, Joseph R Jr;Blinken, Antony J;Wang Yi;Xi Jinping;China"
2,"Top political leaders said the botched May 31 launch, which was meant to put a military spy satellite in orbit, had been “irresponsibly” planned.","North Korea’s top political leaders “bitterly criticized” officials responsible for a botched attempt to launch a military satellite last month and ordered them to try again, state media reported on Monday.",2023-06-19T03:46:10+0000,article,World,News,​North Korea Criticizes Officials for Failed Satellite Launch​,North Korea;Kim Jong-un;Satellites;Workers' Party of Korea;Missiles and Missile Defense Systems
3,"Despite briefly sharing the lead with the eventual champion, Wyndham Clark, McIlroy settled for second but vowed he would get a fifth major title.","It might have been fitting if someone from Holywood won this year’s U.S. Open at Los Angeles Country Club. But Rory McIlroy, born in the Northern Ireland town of Holywood, is not having that kind of year.",2023-06-19T03:57:25+0000,article,Sports,News,Rory McIlroy Just Misses a Hollywood Ending at the U.S. Open,"Golf;United States Open (Golf);McIlroy, Rory;Content Type: Personal Profile;PGA Tour Inc;LIV Golf;Clark, Wyndham (1993- )"
4,"Wembanyama, the French star, is expected to be the top pick. But prospects like Anthony Black of Arkansas and Iowa’s Kris Murray can help teams, too.","The only mystery surrounding the top pick in this year’s N.B.A. draft was resolved a month ago. On May 16, the San Antonio Spurs won the draft lottery, giving them the opportunity — or, perhaps more aptly, the obligation — to select Victor Wembanyama with the first overall pick.",2023-06-19T04:01:17+0000,article,Sports,News,"N.B.A. Draft Preview: After Victor Wembanyama, Watch for These Players","Basketball;Draft and Recruitment (Sports);College Athletics;NCAA Basketball Championships (Men);G League Ignite (Basketball Team);National Basketball Assn;University of South Carolina;University of Iowa;University of Arkansas;San Antonio Spurs;Henderson, Scoot (2004- );Murray, Keegan (2000- );Wembanyama, Victor;Murray, Kris (2000- );Rupert, Rayan (2004- );Black, Anthony (2004- );Jackson, GG (2004- );Hawkins, Jordan (2002- );Miller, Brandon (2002- )"
5,"In New Zealand, high interest rates have sent property prices sliding nearly 18 percent since November 2021.",Michael Wilson was hopeful when he put his three-bedroom house up for sale: Over a dozen would-be buyers came to the initial showing.,2023-06-19T04:01:23+0000,article,Business Day,News,Where Housing Prices Have Crashed and Billions in Wealth Have Vanished,Real Estate and Housing (Residential);Interest Rates;Mortgages;New Zealand;Shortages;Economic Conditions and Trends;Recession and Depression;Coronavirus (2019-nCoV)
6,Shifts in global economic policy.,"After five years of major disruptions — a pandemic, war in Europe, tensions between the U.S. and China, inflation — the global economic outlook has dimmed. And, as the dust settles, many long-held assumptions about the world economy are now being questioned.",2023-06-19T04:46:09+0000,article,Briefing,briefing,Your Monday Briefing,
7,"A new documentary from Hillary Clinton about living with endometriosis is on PBS, and a commemoration of Black survival and culture streams live on CNN and OWN.","Between network, cable and streaming, the modern television landscape is a vast one. Here are some of the shows, specials and movies coming to TV this week, June 19-25. Details and times are subject to change.",2023-06-19T05:00:13+0000,article,Arts,News,What’s on TV This Week: ‘Below the Belt’ and a Juneteenth Celebration,Television;Movies
8,"BLAHODATNE, Ukraine — After months of preparation and bolstered by hundreds of donated tanks, armored vehicles and howitzers, Ukraine has notched small successes in the first week and a half of a counteroffensive to drive Russian forces from southern Ukraine.","BLAHODATNE, Ukraine — After months of preparation and bolstered by hundreds of donated tanks, armored vehicles and howitzers, Ukraine has notched small successes in the first week and a half of a counteroffensive to drive Russian forces from southern Ukraine.",2023-06-19T05:38:40+0000,article,World,News,Ukraine retakes some villages but its forces face minefields and more airstrikes.,
9,"With the Republican field mostly set, the contenders are fanning out across the country.","With the Republican field mostly set, the contenders are fanning out across the country.",2023-06-19T07:00:01+0000,multimedia,U.S.,Interactive Feature,Where Are the 2024 Candidates?,"Presidential Election of 2024;Biden, Joseph R Jr;DeSantis, Ron;Trump, Donald J"
