,abstract,lead_paragraph,pub_date,document_type,section_name,type_of_material,headline,keywords
0,All the best looks from the first major award show of the year.,"Celebrities streamed onto the lush red carpet to pose in front of the floral backdrop for the Golden Globes on Sunday night as the awards ceremony made a return to television (it wasn’t broadcast in 2022, and was moved to a Tuesday evening last year). ",2024-01-08T00:00:41+0000,article,Style,News,2024 Golden Globes: Photos From the Red Carpet,"Golden Globes (Awards);Photography;Awards, Decorations and Honors;Box Office Sales;Movies"
1,"Two days after a chunk of the fuselage blew out of one of the planes, the F.A.A. and the aircraft maker are still negotiating what to tell the airlines to do.","A Boeing passenger jet model, the 737 Max 9, remained grounded in the United States on Sunday as airlines awaited instructions from the plane maker and the Federal Aviation Administration on how to inspect the planes and resume service, two days after a harrowing flight raised concerns about the jet.",2024-01-08T00:24:49+0000,article,Business Day,News,Boeing Max 9 Jets Remain Grounded as Airlines Await Inspection Instructions,"AIRLINES AND AIRPLANES;Aviation Accidents, Safety and Disasters;Delays (Transportation);ALASKA AIRLINES;Boeing Company;Federal Aviation Administration;National Transportation Safety Board;United Airlines;Boeing 737 Max Groundings and Safety Concerns (2019);Regulation and Deregulation of Industry;Spirit AeroSystems Inc"
2,"Just a week after the law was allowed to take effect, a federal appeals court reinstated a lower court’s block on the ban.",California is barred again from enforcing its ban on guns in most public places after a federal appeals court ruled on Saturday that a lower court’s block on the ban should stand.,2024-01-08T00:33:36+0000,article,U.S.,News,California’s Ban on Guns in Most Public Places Is Blocked Again,Firearms;Appeals Courts (US);California
3,"After a section of the Alaska Airlines flight blew out of the plane, passengers described a mix of horror, confusion and eerie calm.","It felt like an explosion. Then the plane rattled, the oxygen masks dropped, and the lights flickered. A white vapor whipped through the cabin. Some people yelled. Others were disoriented.",2024-01-08T00:55:14+0000,article,U.S.,News,The Frightful Minutes Aboard Flight 1282,"AIRLINES AND AIRPLANES;Aviation Accidents, Safety and Disasters;ALASKA AIRLINES;Boeing Company;California;Murrieta (Calif);Ontario (Calif);Oregon;Portland (Ore);Vancouver (Wash)"
4,"The “Beef” star took home a Golden Globe, as did Steven Yeun, who starred alongside her.","Ali Wong’s character in the Netflix comedy “Beef” faced plenty of challenges and frustrations, but the actress herself was nothing less than triumphant on Sunday night. Wong made history by becoming the first actress of Asian descent to win a Golden Globe for best actress in the limited series or TV movie category.",2024-01-08T01:27:55+0000,article,Movies,News,Ali Wong Makes History as a Best Actress Winner,"Beef (TV Program);Wong, Ali (1982- );Yeun, Steven;Television;Golden Globes (Awards)"
5,"The comic’s monologue struck a far less provocative tone than last year’s host, Jerrod Carmichael.","In his opening monologue, Jo Koy made a return to the Hollywood tradition of mild celebrity teasing from the awards show stage, staying away from any mention of the Golden Globes’ recent troubled history involving race and ethics.",2024-01-08T01:41:40+0000,article,Movies,News,Jo Koy Sticks With Standard Celebrity Teasing in Opening Monologue,"Carmichael, Jerrod;Koy, Jo;Golden Globes (Awards)"
6,"The actress won for her performance as Bella, a Victorian-era woman who was brought back to life with the brain of a fetus.","Emma Stone won her second Golden Globe, for her performance in “Poor Things,” a comedy-drama riff on the Frankenstein legend. In the film, she plays Bella, a Victorian-era woman who was brought back to life with the brain of a fetus; her performance was widely praised by critics.",2024-01-08T02:42:31+0000,article,Arts,News,"Emma Stone Wins Her Second Golden Globe, for ‘Poor Things’","Golden Globes (Awards);Poor Things (Movie);Stone, Emma"
7,"In parts of New England and New York, residents and road crews removed snow as the first major snowstorm of the winter season hit the region.","In parts of New England and New York, residents and road crews removed snow as the first major snowstorm of the winter season hit the region.",2024-01-08T02:57:43+0000,multimedia,Climate,Video,Heavy Snow Falls in Northeast,Snow and Snowstorms;Roads and Traffic;New England States (US);Massachusetts;New York State;Northeastern States (US)
8,"Its stars, Jeremy White and Ayo Edebiri, also won for their acting roles.","Globe voters said “Yes, chef,” to “The Bear,” which beat out “Ted Lasso” and “Abbott Elementary” to win best comedy.",2024-01-08T03:17:33+0000,article,Movies,News,‘The Bear’ Wins Best Comedy at the Golden Globes,"Television;The Bear (TV Program);Edebiri, Ayo;White, Jeremy Allen;FX (TV Network);Golden Globes (Awards)"
9,The star of “Killers of the Flower Moon” plays an Osage woman whose husband is part of a murderous conspiracy.,"In a history-making triumph, Lily Gladstone has become the first Indigenous person to win a Golden Globe for best actress, said a spokesman for the organization that hands out the awards.",2024-01-08T03:55:21+0000,article,Movies,News,Lily Gladstone Becomes First Indigenous Person to Win a Golden Globe for Best Actress,"Killers of the Flower Moon (Movie);Gladstone, Lily;Actors and Actresses;Indigenous People;Golden Globes (Awards);Movies"
10,"“The Holdovers,” “Poor Things” and “Barbie” all won multiple awards in the film categories, while the TV shows “Beef” and “The Bear” each won three.","The 81st Golden Globes kicked off Hollywood’s awards season on Sunday in a chaotic and sloppy manner, with the host, Jo Koy, delivering a train wreck of a monologue, winners alternately seeming to take the ceremony seriously and not at all, and prizes going to a wide array of films and television shows.",2024-01-08T04:30:50+0000,article,Movies,News,‘Oppenheimer’ Wins 5 Golden Globes and ‘Succession’ Wins 4,"Golden Globes (Awards);Anatomy of a Fall (Movie);Barbie (Movie);Oppenheimer (Movie);Succession (TV Program);The Bear (TV Program);Beef (TV Program);Movies;Giamatti, Paul;Gladstone, Lily;Culkin, Kieran;Macfadyen, Matthew;Murphy, Cillian;Koy, Jo;Nolan, Christopher;Randolph, Da'Vine Joy;Stone, Emma;Wong, Ali (1982- )"
11,A newly aggressive Iran.,"Hamas’s Oct. 7 attacks in Israel and Israel’s bombardment of the Gaza Strip have emboldened a newly aggressive Iran. After launching scores of attacks across the region, Iranian proxy groups have come into direct conflict with U.S. forces twice in the past week, and Washington is openly threatening airstrikes if the violence does not abate.",2024-01-08T05:03:05+0000,article,Briefing,briefing,Monday Briefing,
