,abstract,lead_paragraph,pub_date,document_type,section_name,type_of_material,headline,keywords
10,"Susanna Gibson, a Democrat running in one of seven tossup House seats in the closely divided legislature, denounced the “illegal invasion of my privacy.”",A Democratic candidate in a crucial race for the Virginia General Assembly denounced reports on Monday that she and her husband had performed live on a sexually explicit streaming site.,2023-09-12T03:03:48+0000,article,U.S.,News,State House Candidate in Virginia Condemns Leak of Sex Tapes,"Elections, State Legislature;Politics and Government;Democratic Party;Republican Party;Henrico County (Va);Gibson, Susanna;Virginia;Pornography"
11,"Appearing together for the first time since 2002, the band celebrated the film in a Q. and A. with Spike Lee at the Toronto International Film Festival.","The hottest ticket at this year’s Toronto International Film Festival was not for the new auteur film from Hayao Miyazaki or Ryusuke Hamaguchi, the latest vehicle for Kate Winslet or Sean Penn, or grand prizewinners at Cannes and Venice. No, the most feverishly in-demand screening was for a 39-year-old movie that everyone in its sold-out audience could have watched at home, at the push of a button.",2023-09-12T03:13:57+0000,article,Movies,News,Talking Heads Reunite for Restored ‘Stop Making Sense’,"Talking Heads (Music Group);Stop Making Sense (Movie);Toronto International Film Festival;Documentary Films and Programs;Pop and Rock Music;A24 Films LLC;Byrne, David;Demme, Jonathan;Lee, Spike;Weymouth, Tina (1950- );Frantz, Chris (1951- );Harrison, Jerry (1949- )"
12,"The police are hunting for Danelo Cavalcante, a convicted murderer who escaped from prison on Aug. 31. He was spotted again on Monday as the search intensified.","The police in Pennsylvania said Danelo Cavalcante, a convicted murderer who escaped from a Pennsylvania prison more than 10 days ago, was armed and had been spotted again on Monday night.",2023-09-12T03:51:18+0000,article,U.S.,News,"Pennsylvania Fugitive Is Armed, Police Say","Fugitives;Prison Escapes;Cavalcante, Danelo;Chester County (Pa);Philadelphia (Pa);Pennsylvania"
13,"A group of bull sharks ended up spending 17 years in a lake by a golf course’s 14th hole, suggesting that the predators can live in low-saltwater environments indefinitely.","For nearly two decades, the Carbrook Golf Club near Brisbane, Australia, had the ultimate water hazard: a lake teeming with bull sharks.",2023-09-12T04:00:13+0000,article,Science,News,Sharks on a Golf Course Made a Watery Grave Unlike Any Other,Sharks;Lakes;Golf;Australia;Research;Marine and Fisheries Science (Journal);your-feed-science;your-feed-animals
14,"Mathematicians gathered in Kyiv and Warsaw to inaugurate a new center and “open, or reopen, Ukrainian science for the world.”","On a Saturday evening in August, two Ukrainian mathematicians, Maryna Viazovska and Masha Vlasenko, set out on a 19-hour train trip from Warsaw to Kyiv. They were en route to a conference titled “Numbers in the Universe: Recent Advances in Number Theory and Its Applications.” Symbolically, the journey served to plant a flag.",2023-09-12T04:01:20+0000,article,Science,News,"In Ukraine, Mathematics Offers Strength in Numbers","Mathematics;Russian Invasion of Ukraine (2022);Education (K-12);Massachusetts Institute of Technology;Viazovska, Maryna;Vlasenko, Masha;Kyiv (Ukraine);Ukraine;your-feed-science"
15,"Only a few hundred thousand people visit The Tank Museum, in the English countryside, each year. But on YouTube, it’s more popular than the Met and MoMA.","The Tank Museum in Bovington, England, doesn’t usually rank among the world’s great museums. Located next to a military base in serene countryside, the collection of around 300 armored vehicles attracts only a few hundred thousand visitors a year, mainly families on rained-out beach vacations.",2023-09-12T04:01:23+0000,article,Arts,News,This Museum Has 300 Tanks and Over 100 Million YouTube Views,"Museums;Military Vehicles;Video Recordings, Downloads and Streaming;Social Media;YouTube.com;Tank Museum, The;Bovington (England)"
16,"The Tacheles was once a symbol of underground culture. But with the arrival of Fotografiska, a profit-driven Swedish photography center, the atmosphere has changed.","On a cold, gray Berlin afternoon in February, 1990, a few months after the Wall came down, a group of young artists and anarchists from East Germany climbed through the window of an abandoned department store and began creating their own utopia.",2023-09-12T04:01:23+0000,article,Arts,News,"In a Former Berlin Squat, Slick Photo Shows (and Martinis)",Photography;Art;Fotografiska Berlin;Berlin (Germany);Stockholm (Sweden)
17,"A push by more than 30 allied countries to arm themselves, precipitated in part by Russia’s invasion of Ukraine, has raised concerns of disorganization and supply shortages.","At Saab’s sprawling combat production center in Karlskoga, Sweden, the 84-millimeter shells that can take out a battle tank in a single stroke are carefully assembled by hand. One worker stacked tagliatelle-shaped strips of explosive propellant in a tray. Another attached the translucent sheafs around the rotating fins of a guiding system.",2023-09-12T04:01:59+0000,article,Business Day,News,"A Rush to Build Defenses in Europe, but Little Consensus on How",International Relations;Supply Chain;Defense and Military Forces;Russian Invasion of Ukraine (2022);Arms Trade;Government Contracts and Procurement;North Atlantic Treaty Organization;Europe
18,"Hotter, drier seasons are threatening the traditions of German hops growers, who are fighting to preserve a way of life — and the flavor of your favorite brew.","Generations of farmers in the sun-lashed green hills of Spalt have proudly tended to their hops plants, used for brewing beer, since the Middle Ages.",2023-09-12T04:02:24+0000,article,World,News,Germany’s Oldest Hops Thrived for Centuries. Then Came Climate Change.,Beer;Global Warming;Drought;Agriculture and Farming;Irrigation;Rain;Spalt (Germany)
19,"A wall in SoHo was painted by the artist Richard Haas. Now a team of painters will bring it back to life, adding two animals who live in the building.",Good morning. It’s Tuesday. Today we’ll find out why an old wall in SoHo is getting a new old look. We’ll also get details on the first steps toward a new rail tunnel under the Hudson River that would end train travelers’ dependence on two crumbling tubes built more than a century ago.,2023-09-12T04:04:05+0000,article,New York,briefing,Refreshing an Old Mural With a New Dog and Cat,"New York City;internal-storyline-no;Murals;Bridges and Tunnels;Art;Haas, Richard;SoHo (Manhattan, NY);Hudson River"
20,Recovery efforts in Morocco.,"For days after a deadly earthquake left their village in rubble, the people of Douar Tnirt, a remote village in Morocco’s Atlas Mountains, were left alone to dig out and bury victims. Officials and emergency responders were nowhere in sight.",2023-09-12T04:18:54+0000,article,Briefing,briefing,Tuesday Briefing,
21,"Israel’s government passed a bill in July limiting judicial influence. The Supreme Court began meeting on Tuesday to decide whether to strike down the bill, potentially setting up a constitutional crisis.","Israel’s Supreme Court convened on Tuesday to begin considering whether to strike down a deeply contentious law that limits the court’s own power, in a hearing that sets the stage for a constitutional showdown between the country’s judicial and executive branches.",2023-09-12T04:35:22+0000,article,World,News,Israel’s Supreme Court Weighs Law That Limits Its Own Power,"Politics and Government;Law and Legislation;Courts and the Judiciary;Supreme Court of Israel;Netanyahu, Benjamin;Israel"
22,This word has appeared in 114 articles on NYTimes.com in the past year. Can you use it in a sentence?,"The word unwieldy has appeared in 114 articles on NYTimes.com in the past year, including on July 13 in “Her Qualification for Leading U.S. Soccer? She Never Stopped Winning” by Bruce Schoenfeld:",2023-09-12T06:00:02+0000,article,The Learning Network,News,Word of the Day: unwieldy,
23,Feeling stuck on today’s puzzle? We can help.,"TUESDAY — Hi busy bees! Welcome to today’s Spelling Bee forum. There are a number of terms that appear in both this article and other online discussions of the Spelling Bee; a glossary of those terms compiled by Monicat, a Times reader, can be found below. For more Spelling Bee conversation, check out Deb Amlen’s weekly humor column, “Diary of a Spelling Bee Fanatic.”",2023-09-12T07:00:05+0000,article,Crosswords & Games,News,Spelling Bee Forum,Spelling Bee (Game)
24,Our columnist reviews the day’s puzzle. Warning: Contains spoilers!,"Welcome to The Wordle Review. Be warned: This article contains spoilers for today’s puzzle. Solve Wordle first, or scroll at your own risk.",2023-09-12T07:00:17+0000,article,Crosswords & Games,News,Today’s Wordle Review,Crossword Puzzles;Wordle (Puzzle)
25,"New York’s public university system is starting a program that uses simple strategies, like transportation money, to keep students enrolled and on the path to graduation.","Jessica Ramlakhan, 37, has a goal: She wants to become a psychologist and open a private practice with flexible, family-friendly hours to help troubled teenagers. But until two years ago, between family and work, she hadn’t managed to make it through even one full semester of college.",2023-09-12T07:00:27+0000,article,New York,News,"Could $2,000 a Year Keep Students in College?","Colleges and Universities;Community Colleges;Graduation Rates;Buffalo State College;City University of New York;Westchester Community College;State University of New York;New York State;Westchester County (NY);King, John B Jr"
26,"As its universe of dining guides expands to new places, the company is asking those regions to help pay the bill. And some chefs fear the honors are fostering a world of restaurant clones.","When the chef Caroline Glover heard in June that Michelin would be publishing a restaurant guide to Colorado, she was thrilled at first.",2023-09-12T07:00:28+0000,article,Food,News,Michelin’s Coveted Stars Can Come With Some Costs,"audio-neutral-informative;audio-neutral-immersive;Chefs;Restaurants;Awards, Decorations and Honors;Finances;Michelin Guide;Michelin Group;Colorado;Florida"
27,A Kurdish-led militia that is battling the Islamic State has been holding a mother and nine of her children for several years.,"The State Department is working to repatriate a family of 10 American citizens stranded in Syria, where they are among the tens of thousands of people effectively imprisoned in desert camps and detention centers from the war against the Islamic State, according to officials.",2023-09-12T07:00:29+0000,article,U.S.,News,U.S. Seeks to Repatriate Family of 10 Americans From Camps in Syria,Terrorism;Human Rights and Human Rights Violations;Kurds;Teenagers and Adolescence;AMERICAN RED CROSS;Human Rights Watch;International Committee of the Red Cross;Islamic State in Iraq and Syria (ISIS)
28,"The company is beginning to introduce TikTok Shop to all of the app’s users in the U.S., hoping to add a major new revenue stream.","TikTok wooed marketers from companies like Madewell, H&M and Gucci last Wednesday as part of New York Fashion Week, transforming the stylish East Village restaurant Cathédrale with a video wall showcasing fashion trends like “little luxuries” and tall mannequins wearing TikTok-inspired styles.",2023-09-12T07:00:29+0000,article,Business Day,News,"TikTok Popularizes Products. Can It Sell Them, Too?",Mobile Commerce and Payments;Shopping and Retail;Social Media;Computers and the Internet;Fashion and Apparel;TikTok (ByteDance);Beijing Bytedance Technology Co Ltd;United States
29,"Which teams, players and matchups do you have your eye on?",Football is back. Will you be watching or playing this fall?,2023-09-12T07:00:30+0000,article,The Learning Network,News,Football Season,
30,Warming waters and other factors along the state’s rivers like the Big Hole appear to be contributing to alarmingly low numbers of the state’s renowned rainbow and brown trout.,"WISE RIVER, Mont. — Since the Fellin family founded the Big Hole Lodge in the 1980s to take people fly fishing on the Big Hole River, they have seen significant changes to the cobble-and-boulder-studded freestone trout stream.",2023-09-12T07:02:44+0000,article,Science,News,"‘Zombie Trout’ Unsettle Montana, Long a Fly-Fishing Mecca","your-feed-science;Trout;Fishing, Sport;Rivers;Global Warming;Conservation of Resources;Montana"
31,"A rising India has moved aggressively to champion developing nations, pursuing compromise in polarized times and promising to make America listen.","For more than a decade, China has courted developing countries frustrated with the West. Beijing’s rise from poverty was a source of inspiration. And as it challenged the postwar order, especially with its global focus on development through trade, loans and infrastructure projects, it sent billions of much-needed dollars to poor nations.",2023-09-12T07:16:52+0000,article,World,News,Can India Challenge China for Leadership of the ‘Global South’?,"International Relations;Developing Countries;Belt and Road Initiative (China);Foreign Investments;AFRICAN UNION;BRICS Group;Group of Twenty;Modi, Narendra;Xi Jinping;China;India"
32,"It was the latest legal victory for the veteran journalist and her news site, Rappler, who have faced a barrage of charges from the Philippine government.","The Nobel Prize-winning journalist Maria Ressa on Tuesday was acquitted by a Philippine court of tax fraud, the latest legal victory in her fight for the survival of her news site Rappler, which has come to represent the precariousness of the nation’s press freedoms.",2023-09-12T07:42:44+0000,article,World,News,"Maria Ressa, Journalist and Nobel Laureate, Is Cleared of Tax Fraud","Ressa, Maria;Freedom of the Press;Philippines"
33,"Russian reports said the North Korean leader had crossed into Russia by train on Tuesday morning, but his destination was unclear.","Kim Jong-un arrived in Russia on Tuesday, the Kremlin confirmed, traveling aboard his slow-moving armored train to a meeting with President Vladimir V. Putin that could see the two nations increasing military cooperation.",2023-09-12T08:02:48+0000,article,World,News,"Kim-Putin Meeting Nears, but Where?","Kim Jong-un;Putin, Vladimir V;Russian Invasion of Ukraine (2022);Arms Trade;North Korea;Vladivostok (Russia)"
34,Two siblings learn to balance love and self-preservation.,Two siblings learn to balance love and self-preservation.,2023-09-12T08:50:06+0000,multimedia,Opinion,Video,"To Save My Sister, and Myself, I Had to Walk Away",Love (Emotion);Mental Health and Disorders;Families and Family Life;your-feed-opinionvideo
35,"In Diana Evans’s new novel, “A House for Alice,” a woman who immigrated to Britain for marriage must decide whether or not to return to her country of origin after her husband dies.","Houses in Diana Evans’s new novel, “A House for Alice,” are a metaphor for family. They’re filled with rooms for sleeping, lovemaking, fighting; contain corridors that lead to areas of welcome and comfort; shelter spaces that hold secrets. And like a house, a family can be burned to nothing and rebuilt anew.",2023-09-12T09:00:07+0000,article,Books,Review,"A Rich, Capacious Family Saga, Bookended by Tragedy","Books and Literature;Evans, Diana (1971- );A House for Alice (Book)"
36,"In a group portrait of America’s first female astronauts, Loren Grush details the basics of training and the challenges of sexism without lionizing her heroines.","It’s difficult to imagine a place more coded as masculine than the cockpit of a rocket ship. The tales of the space race enshrined in American history too often center on white men and elevate machismo. From the first pages of “The Six: The Untold Story of America’s First Women Astronauts,” the science journalist Loren Grush reclaims this place as female.",2023-09-12T09:00:08+0000,article,Books,Review,"When the Portal to Space Travel Opened, ‘The Six’ Stepped Through","Books and Literature;Space and Astronomy;Women and Girls;Space Shuttles;Content Type: Personal Profile;National Aeronautics and Space Administration;Ride, Sally K;Sullivan, Kathryn D;The Six: The Untold Story of America's First Women Astronauts (Book);Resnik, Judy (1949-86);Lucid, Shannon W;Fisher, Anna (1949- );Grush, Loren;Seddon, Rhea (1947- )"
37,"The Democratic presidential challenger continues to espouse extreme ideas, but has dialed that messaging back in large public forums.","In an online meeting with anti-vaccine activists on June 27, Robert F. Kennedy Jr., a Democrat running for president, falsely said there was good evidence that vaccine research had caused millions of deaths during the 1918 Spanish flu epidemic. He also claimed that such research could have created Covid-19, H.I.V. and other deadly viruses.",2023-09-12T09:00:15+0000,article,Technology,News,Where Robert F. Kennedy Jr. Delivers His Fringe Views: Not on the Trail,"Coronavirus (2019-nCoV);Vaccination and Immunization;Research;Rumors and Misinformation;Fringe Groups and Movements;Conspiracy Theories;Computers and the Internet;Children's Health Defense;Kennedy, Robert F Jr"
38,The candidate for the Democratic presidential nomination uses logical leaps and rhetorical devices to create false or misleading messages.,"When Robert F. Kennedy Jr., the anti-vaccine activist running a long-shot campaign for president, tried to warn about vaccine risks during a podcast interview in the early days of the pandemic, he used a rhetorical device known as data dumping that is commonly used by conspiracy theorists.",2023-09-12T09:00:15+0000,article,Technology,News,From ‘Data Dumping’ to ‘Webbing’: How Robert F. Kennedy Jr. Sells Misleading Ideas,"Kennedy, Robert F Jr;Conspiracy Theories;Rumors and Misinformation;Presidential Election of 2024;Vaccination and Immunization;Coronavirus (2019-nCoV);Brookings Institution;internal-sub-only"
39,"As society becomes more polarized, the educational spaces for adults to learn from people with different points of view grow rare.","For more than 15 years I have presided over my university’s Arrival Day, the time when families drop off their sons and daughters about to start their college career. Every year some parents will take me aside to say they wish they were starting college, and that they’d get a lot more out of the experience now because they’ve become better learners.",2023-09-12T09:00:20+0000,article,Opinion,Op-Ed,The Value of an Education That Never Ends,Colleges and Universities;Books and Literature;Philosophy;Cancel Culture
40,"Jonathan Groff, Lindsay Mendez and Daniel Radcliffe are the heart of the tear-streaked “Merrily We Roll Along” Broadway revival.","What promises to be the most passionate love story of the new Broadway season is a tale of three people. Like many triangles, this one involves jealousy, guilt, misunderstanding, recrimination and betrayal.",2023-09-12T09:00:25+0000,article,Theater,News,"3 Actors, 1 Unshakable Bond","Merrily We Roll Along (Play);Sondheim, Stephen;Mendez, Lindsay;Groff, Jonathan;Radcliffe, Daniel;Actors and Actresses;Theater;Theater (Broadway);Content Type: Personal Profile"
41,This French dance collective presents its bold vision with the Ballet National de Marseille at the Dance Reflections festival.,"They are three, but they create as one. They work in dance, music, cinema and fashion — worlds they enter in ways both playful and subversive, including choreographing a video for Burberry inspired by “Singin’ in the Rain,” in which blocks of ice crash down from the sky. It weighs in on climate change. Everyone is smiling, but it isn’t sweet.",2023-09-12T09:00:29+0000,article,Arts,Review,"The New Punk, (La)Horde Style: Working ‘for a Brighter Future’","Dancing;Ballet National de Marseille;Childs, Lucinda;Ouramdane, Rachid;Ninja, Lasseindra;Bausch, Pina;Marseille (France);vis-photo"
42,"Work has already invaded our homes, evenings and weekends. Now it’s coming for the fun part of your phone.","Jake Dunlap texts his wife. He texts his pickleball group chat. And in the past five years, he has started texting his co-workers.",2023-09-12T09:00:30+0000,article,Style,News,Should We Really Be Texting for Work?,Text Messaging;Labor and Jobs;Work-Life Balance
43,"“Taming the Street,” by Diana B. Henriques, and “The Problem of Twelve,” by John Coates, tell the story of America’s powerful and unwieldy financial institutions.","“The rulers of the exchange of mankind’s goods have failed, through their own stubbornness and their own incompetence,” President Franklin D. Roosevelt said at his first inaugural in 1933 as he kicked off his New Deal. “The money changers have fled from their high seats in the temple of our civilization. We may now restore that temple to the ancient truths.”",2023-09-12T09:00:41+0000,article,Books,Review,Are Index Funds Making the Economy Less Fair?,"Books and Literature;United States Economy;Banking and Financial Institutions;Antitrust Laws and Competition Issues;Great Depression (1930's);New Deal (1930's);Mutual Funds;JPMorgan Chase & Company;Exxon Mobil Corp;Vanguard Group Inc;Fidelity Investments;Henriques, Diana B;Pecora, Ferdinand J;Roosevelt, Franklin Delano;Coates, John C IV;The Problem of Twelve: When a Few Financial Institutions Control Everything (Book);Taming the Street: The Old Guard, the New Deal, and FDR's Fight to Regulate American Capitalism (Book)"
44,"There’s no magic antidote, but experts say certain lifestyle choices can help.",Q: I drink alcohol regularly. Are there any healthy activities I can do to counteract its harms?,2023-09-12T09:00:42+0000,article,Well,News,I Drink Alcohol Regularly. What Can I Do to Mitigate the Risks?,Diet and Nutrition;Immune System;Content Type: Service;Alcoholic Beverages;Preventive Medicine;Habits and Routines (Behavior)
45,"The artist Mosie Romney envisions new releases by Major Jackson, Ayana Mathis and more.","“Rhythm? Where is“Parker’s horn?“In any event, we flaunt“The stuff of old",2023-09-12T09:00:47+0000,article,T Magazine,News,What Happens on Page 76 in This Season’s Books?,"Books and Literature;Groff, Lauren;Jackson, Major (1968- );Mathis, Ayana"
46,Tetsuya Ishida’s prescient and terrifying works arrive in New York.,"Observers of the world economy call the 1990s in Japan the Lost Decade. Following what the Washington Post would describe as “an orgy of easy credit and speculation” at the end of the 1980s, residential land values in urban areas became so inflated that, as a former New York Times business editor would argue years later, the “Imperial Palace in downtown Tokyo was believed to be worth as much as the entire state of California.” When the bubble finally burst, in 1991, unemployment and bankruptcies rose. Suicides increased as well. As with many economic calamities, adolescents and young adults were especially impacted, having to support themselves on low wages that were hard to come by. They became collectively known as the “Employment Ice Age Generation.”",2023-09-12T09:00:47+0000,article,T Magazine,News,"A Painter of Japan’s ‘Lost Decade,’ Finally Found","Ishida, Tetsuya (1973-2005);Art;Gagosian Gallery;Japan;Loneliness;Content Type: Personal Profile"
47,What the current president can learn from Franklin Roosevelt’s “New Deal.”,"President Franklin D. Roosevelt’s “New Deal” helped raise America’s economy out of the Great Depression in the 1930s and set the country on course to become a superpower. And now, for the first time in decades, we have someone in the White House who has a new New Deal within his grasp.",2023-09-12T09:00:53+0000,article,Opinion,Op-Ed,Biden’s New ‘New Deal’ Falls Short in Two Critical Areas,"Regulation and Deregulation of Industry;United States Politics and Government;United States Economy;Infrastructure (Public Works);Great Depression (1930's);Inflation Reduction Act of 2022;Banking and Financial Institutions;Liberalism (US Politics);Speeches and Statements;Biden, Joseph R Jr;Roosevelt, Franklin Delano;Democratic Party;New Deal (1930's)"
48,"The star of ‘Outlander,’ which is halfway through its seventh season, recommends five spots in the Scottish city that he has called home for a decade.","“The part of ‘Outlander’ that I love the most is the history: the clan culture, the folklore and back stories (and consequences) of the Jacobite Rising,” said Sam Heughan, 42, who has played the heartthrob Highland warrior Jamie Fraser in the time-travel series since 2014.",2023-09-12T09:00:59+0000,article,Travel,News,Sam Heughan’s Glasgow,"Actors and Actresses;Travel and Vacations;Whiskey;Seafood;Television;Parks and Other Recreation Areas;Restaurants;Heughan, Sam;Glasgow (Scotland);Outlander (TV Program)"
49,"Bayard Rustin has been extolled as an avatar of intersectionality, yet throughout his career he repeatedly challenged progressive orthodoxies.","Bayard Rustin, a trusted adviser to Martin Luther King Jr. and chief organizer of the 1963 March on Washington, was a towering figure in the fight for racial equality. Remarkably for a man of his generation and public standing, he was also openly gay. When Mr. Rustin died in 1987, obituaries downplayed or elided this fact. Emblematic of this erasure was this paper, which made only passing mention of his homosexuality and obliquely described Mr. Rustin’s longtime partner as his “administrative assistant and adopted son.”",2023-09-12T09:01:10+0000,article,Opinion,Op-Ed,Bayard Rustin Challenged Progressive Orthodoxies,"Rustin, Bayard;Discrimination;Black People;Blacks;Civil Rights Movement (1954-68);Homosexuality and Bisexuality;Anti-Semitism"
50,What does the famed American fashion company have that younger brands are chasing?,"The clothes are secondary. Almost everyone acknowledges this, including Ralph Lauren himself, who has long been vocal about not considering himself a fashion designer.",2023-09-12T09:01:24+0000,article,Style,News,That Ralph Lauren Feeling,"Lauren, Ralph;Fashion and Apparel;New York Fashion Week;Fashion Shows;your-feed-fashion"
51,"The appliances might be miniature and the floor plans eccentric, but these home cooks make it work.","Many New York City renters will recognize this scenario: You’re on your fourth apartment tour of the day when a broker unlocks the front door and ushers you into the kitchen. The layout seems unremarkable at first glance, until your eyes dart to the corner. Wait, is that a bathtub?",2023-09-12T09:01:28+0000,article,Food,News,A Bathtub in the Kitchen? Not a Problem for New Yorkers.,New York City;Real Estate and Housing (Residential);Kitchens;Bathing and Showering;Ovens and Stoves;Refrigerators;Renting and Leasing (Real Estate)
52,Classic patterns are revitalized with playful silhouettes.,,2023-09-12T09:01:28+0000,article,T Magazine,News,"This Fall, Tartans and Tweeds Get a Modern Twist",Fashion and Apparel;Bottega Veneta;Burberry;Celine (Fashion Label);Miu Miu (Fashion Label);Yves Saint Laurent
53,"Social justice, romance and gay pride are alive in a sound that would seduce the world.","We gathered each Sunday. The place of worship: Tracks, a mammoth warehouse-turned-nightclub in Southeast Washington, D.C. We were a congregation of mostly Black gay men, there to celebrate one another, at a time — the early 1990s — when we were losing so many to AIDS. We danced — many vogued — to the music that endured after the anti-Black, anti-gay “Disco Sucks” movement of the late 1970s. This fledgling genre transformed dance music, through synthesizers, drum machines and the scrappiness of youth, into a sound that would seduce the world. Some would “call it house,” as the duo Mass Order sang on “Lift Every Voice (Take Me Away),” from 1991.",2023-09-12T09:01:33+0000,article,Magazine,News,"When Club Music Went Commercial, Remixes Kept It Real","Dancing;Homosexuality and Bisexuality;Black People;Blacks;Music;Houston, Whitney;Khan, Chaka"
54,Two siblings learn to balance love and self-preservation.,How much are you prepared to lose yourself in someone else’s pain?,2023-09-12T09:01:36+0000,article,Opinion,Op-Ed,"To Save My Sister, and Myself, I Had to Walk Away",Podcasts;Mental Health and Disorders;your-feed-opinionvideo
55,Can the court be viewed as in any sense standing outside politics?,"A panel of three federal judges last week issued a scathing opinion directing the state of Alabama to comply with the Voting Rights Act. It was the latest development in a saga in which the state has repeatedly flouted the requirements of the Voting Rights Act and the rulings of federal courts, up to and including the Supreme Court.",2023-09-12T09:01:41+0000,article,Opinion,Op-Ed,How the Supreme Court Should Respond to Alabama’s Defiance,"Alabama;Voting Rights Act (1965);Redistricting and Reapportionment;Supreme Court (US);Voting Rights, Registration and Requirements;Black People;Blacks;Discrimination;State Legislatures;Republican Party;Politics and Government;Roberts, John G Jr;Southern States (US)"
