,abstract,lead_paragraph,pub_date,document_type,section_name,type_of_material,headline,keywords
0,"The government tried repeatedly for more than a year and a half to get the former president to give back documents from his time in office. Finally, it resorted to a search of his property.","WASHINGTON — The federal government tried and failed repeatedly for more than a year and a half to retrieve classified and sensitive documents from former President Donald J. Trump before resorting to a search of his Mar-a-Lago property this month, according to government documents and statements by Mr. Trump’s lawyers.",2022-08-27T00:28:11+0000,article,U.S.,News,Inside the 20-Month Drive to Get Trump to Return Presidential Material,"Trump, Donald J;Classified Information and State Secrets;Mar-a-Lago (Palm Beach, Fla);Archives and Records;National Archives and Records Administration;Search and Seizure;Federal Bureau of Investigation;Justice Department;United States Politics and Government"
1,"“She still warms me up,” Holt said of his mother, who won the U.S. Open twice. “She won’t miss one ball I hit back. Literally, not one. And if she does, she gets so mad.”","Tracy Austin put her hands to her head, then buried her face in them and, finally, raised two fists to the sky with a triumphant smile. It was not quite as exuberant as her celebration when she won the U.S. Open for the first time in 1979. But it was pretty close.",2022-08-27T01:06:13+0000,article,Sports,News,"Brandon Holt, Tracy Austin’s Son, Wins a Spot in U.S. Open Main Draw","Tennis;Content Type: Personal Profile;United States Open (Tennis);Austin, Tracy;Holt, Brandon (1998- )"
2,Unredacted portions of the affidavit underlying the Mar-a-Lago search warrant point to a crime that has been overshadowed amid disputes over classified information.,"WASHINGTON — When the Justice Department proposed redactions to the affidavit underlying the warrant used to search former President Donald J. Trump’s residence, prosecutors made clear that they feared the former president and his allies might take any opportunity to intimidate witnesses or otherwise illegally obstruct their investigation.",2022-08-27T01:55:42+0000,article,U.S.,News,Possibility of Obstruction Looms Over Trump After Thwarted Efforts to Recover Documents,"Trump, Donald J;Classified Information and State Secrets;Espionage and Intelligence Services;Mar-a-Lago (Palm Beach, Fla);Archives and Records;National Archives and Records Administration;Federal Bureau of Investigation;Justice Department;Search and Seizure;United States Politics and Government"
3,Andrew Linzer’s Saturday debut will have you searching for connections.,"SATURDAY PUZZLE — What a tricky quintet of loosely conjoined little themeless grids we get today! I flew through the northeast corner, sprinkled in a couple of entries at the bottom and on the west side, and then just … stopped. I couldn’t rustle up a thing in the center and top of this puzzle for a long time, until I recalibrated my solving sensibilities to Andrew Linzer’s excellent, humorous wordplay.",2022-08-27T02:00:04+0000,article,Crosswords & Games,News,"Confirmation, e.g.",Crossword Puzzles
4,"Quotation of the Day for Saturday, Aug. 27, 2022.","“Gatsby is about the futility of the American dream. If I talk about the futility of the American dream, is that going to be indoctrinating them?”",2022-08-27T04:01:00+0000,article,Today’s Paper,Quote,"Quotation of the Day: In Florida, Cautiously Navigating How to Teach",
5,"Corrections that appeared in print on Saturday, Aug. 27, 2022.","An article on Thursday about California’s plan to ban the sale of gasoline-powered cars featured a quotation that misstated the distinction of the California measure. While California is the first U.S. state government to mandate zero-emission vehicles, it is not the only government to have done so. (British Columbia has similar rules in place.)",2022-08-27T04:01:01+0000,article,Corrections,Correction,"Corrections: Aug. 27, 2022",
6,"Since January, the 18-time Grand Slam champion has balanced her work in tennis with the grueling routine of chemotherapy for ovarian cancer. She never would have caught it early, if she hadn’t lost her sister to the same disease.","BOCA RATON, Fla. — All the medical advancements that helped save Chris Evert’s life could not save her sister. Jeanne Evert Dubin died of ovarian cancer in February 2020, at age 62, her illness discovered only after it had reached its deadliest stages.",2022-08-27T04:01:07+0000,article,Sports,News,Chris Evert Needs Everyone to Listen,"Tennis;Evert, Chris;Content Type: Personal Profile;Evert Dubin, Jeanne (1957-2020);United States Open (Tennis);Ovarian Cancer;Breast Cancer"
7,"Women have become an all-important force in the fight. But even as they mobilize, they are increasingly bearing the worst of the conflict.","CHERNIHIV, Ukraine — The road to the training site was lined with crumbling homes and damaged buildings, a reminder of how war had consumed the northern Ukrainian city of Chernihiv just months ago.",2022-08-27T04:01:15+0000,article,World,News,War Brings Ukraine’s Women New Roles and New Dangers,Russian Invasion of Ukraine (2022);Women and Girls;Volunteers and Community Service;Discrimination;Defense and Military Forces;Civilian Casualties;Chernihiv (Ukraine);Ukraine;Russia
8,Feeling stuck on today’s puzzle? We can help.,"SATURDAY — Hi busy bees! Welcome to today’s Spelling Bee forum. There are a number of terms that appear in both this article and other online discussions of the Spelling Bee; a glossary of those terms compiled by Monicat, a Times reader, can be found below. For more Spelling Bee conversation, check out Deb Amlen’s weekly humor column, “Diary of a Spelling Bee Fanatic.”",2022-08-27T07:00:03+0000,article,Crosswords & Games,News,Spelling Bee Forum,Spelling Bee (Game)
9,Gov. Ron DeSantis is battling what he calls “indoctrination” in schools. New laws have left many teachers questioning everything from pride flags to “The Great Gatsby.”,"Erin Brown, a teacher in St. Johns County, Fla., typically keeps a gay pride flag hanging up in her classroom. As the faculty sponsor of a Gay-Straight Alliance club at her high school, she wants her students to know they are safe with her.",2022-08-27T07:00:08+0000,article,U.S.,News,"Back to School in DeSantis’s Florida, as Teachers Look Over Their Shoulders","Florida;Education (K-12);Teachers and School Employees;Law and Legislation;Homosexuality and Bisexuality;Transgender and Transsexuals;Discrimination;Gender;DeSantis, Ron;Politics and Government;Freedom of Speech and Expression;Race and Ethnicity"
10,The district attorney in Atlanta is seeking to build a broad conspiracy case that encompasses multifaceted efforts by Trump allies to disrupt and overturn the 2020 election.,"The day after Donald J. Trump’s supporters stormed the Capitol, a small group working on his behalf traveled to rural Coffee County, Ga., about 200 miles southeast of Atlanta.",2022-08-27T07:00:15+0000,article,U.S.,News,Election Data Breach Attracts Georgia Investigators,"Willis, Fani T;Coffee County (Ga);Powell, Sidney (Attorney);Trump, Donald J;Fulton County (Ga);Voting Machines;Dominion Voting Systems Corp;Computer Security;Voter Fraud (Election Fraud);Conspiracy Theories;Presidential Election of 2020;Georgia"
