,abstract,lead_paragraph,pub_date,document_type,section_name,type_of_material,headline,keywords
0,"Palestinian authorities blamed the explosion on an Israeli airstrike, but the Israeli military said a failed rocket launch by a Palestinian armed group caused the blast.","Palestinian authorities blamed the explosion on an Israeli airstrike, but the Israeli military said a failed rocket launch by a Palestinian armed group caused the blast.",2023-10-18T00:07:59+0000,multimedia,World,Video,Hundreds Killed in Explosion at Gaza Hospital,Israel-Gaza War (2023- );Palestinians;Gaza Strip;Israel;Hospitals;Civilian Casualties;Al Ahli Arab Hospital (Gaza Strip)
1,Representative Jim Jordan’s initial defeat left the man once branded a “legislative terrorist” pressing to cut the kind of deals he has long railed against.,Follow our live updates for the House speaker vote.,2023-10-18T00:55:37+0000,article,U.S.,News,Jordan Struggles as Republicans Sink Deeper Into Division,"United States Politics and Government;House of Representatives;Republican Party;Jordan, Jim (1964- );McCarthy, Kevin (1965- );Scalise, Steve"
2,"Expressions of horror over the large loss of life predominated, while many Arab governments stressed certainty that Israel was to blame.","World leaders issued statements of condemnation and condolence on Tuesday after an explosion killed hundreds at a hospital in Gaza City, a staggering loss of civilian life in Israel’s 10-day-old war with Hamas that rapidly became enmeshed in competing assertions of blame.",2023-10-18T01:05:59+0000,article,World,News,The explosion at a Gaza City hospital draws condemnation and condolences from world leaders.,"Israel-Gaza War (2023- );Biden, Joseph R Jr;ABDULLAH II, KING OF JORDAN;Khamenei, Ali;Trudeau, Justin;Cleverly, James;ABBAS, MAHMOUD;Gaza Strip;Jordan;West Bank"
3,"With President Biden about to arrive in Israel, Palestinians and Israelis blamed each other for the explosion at a  hospital, where people had sought shelter from Israeli bombing.","An explosion killed hundreds of people on Tuesday at a hospital in Gaza City that was packed with people sheltering there, Gazan officials said, as Palestinians and Israelis blamed each other for a tragedy that inflamed the region just as President Biden was expected to arrive in Israel.",2023-10-18T01:47:31+0000,article,World,News,Hundreds Reported Killed in Blast at a Gaza Hospital,"Israel-Gaza War (2023- );Civilian Casualties;Palestinians;Human Rights and Human Rights Violations;Refugees and Displaced Persons;Hamas;United Nations High Commissioner for Refugees;Biden, Joseph R Jr;Netanyahu, Benjamin;Gaza Strip;Israel;Al Ahli Arab Hospital (Gaza Strip)"
4,Joseph Gangi keeps us guessing.,Jump to: Today’s Theme | Tricky Clues,2023-10-18T02:00:08+0000,article,Crosswords & Games,News,Kind of Belt,Crossword Puzzles
5,"The government invested heavily in infrastructure, state banks financed factory construction and consumers spent more, but real estate suffered.","China’s economy grew more than expected over the summer, though the real estate market continued to weaken, as the government and the banks it controls poured money into infrastructure and new factories.",2023-10-18T02:01:18+0000,article,Business Day,News,"China’s Economy Gets a Boost From Beijing, but Housing Woes Persist",Foreign Investments;International Trade and World Market;Economic Conditions and Trends;Infrastructure (Public Works);Labor and Jobs;Consumer Behavior;Real Estate and Housing (Residential);National Bureau of Statistics (China);China;Gross National Product (GNP)
6,"Investigators, who initially discovered the remains of 115 people at the funeral home, had been drawn by a foul odor. The authorities expect to begin notifying relatives within several days.","The number of bodies found at a rural Colorado funeral home has grown to at least 189, officials said Tuesday, two weeks after they reported that a foul odor had led investigators to the decaying remains of 115 people there.",2023-10-18T02:10:26+0000,article,U.S.,News,Body Count at Colorado Funeral Home With Decaying Remains Grows to 189,Morgues and Mortuaries;Return to Nature Funeral Home (HallfordHomes LLC);Penrose (Colo)
7,"Caleb M. Rogers, was sentenced to 12 years in federal prison for robbing the casinos and brandishing a department-issued gun during one of the heists.","A former Las Vegas police officer has been sentenced to 12 years in federal prison for stealing more than $160,000 in three casino heists, including one in which he brandished his service firearm, according to court documents.",2023-10-18T03:25:39+0000,article,U.S.,News,Former Las Vegas Police Officer Sentenced in 3 Casino Heists,Robberies and Thefts;Casinos;Police;Suits and Litigation (Civil);Rio All-Suite Hotel and Casino;Las Vegas (Nev);Nevada;United States
8,"The U.S. firm bidding for the Premier League club, 777 Partners, has failed to provide required information to a British regulator.","The proposed sale of the Premier League soccer team Everton F.C. to a Miami-based holding company has stalled because the firm, 777 Partners, has failed to provide audited financial statements to a British government regulator that must approve the deal.",2023-10-18T04:00:11+0000,article,World,News,Everton Sale Stalls Amid Questions About Buyer’s Financials,Soccer;Everton (Soccer Team);English Premier League;777 Partners;Financial Conduct Authority (Great Britain)
9,Hundreds of people have died in an explosion at a hospital in Gaza.,"Hundreds of people were killed by an explosion at a hospital in Gaza City where thousands of civilians had been sheltering last night, local officials said, a devastating loss of life that ignited protests against Israel and the U.S. across the Arab world. The Health Ministry in Gaza said the number of casualties was expected to rise.",2023-10-18T04:33:53+0000,article,Briefing,briefing,Wednesday Briefing,
