,abstract,lead_paragraph,pub_date,document_type,section_name,type_of_material,headline,keywords
0,Supporters and party officials from the All People’s Congress were sifting through polling data from the presidential vote when the military surrounded party headquarters.,"DAKAR, Senegal — Senior officials from Sierra Leone’s main opposition party on Sunday accused the country’s military of shooting live ammunition and tear gas into their headquarters, raising tensions in the small West African nation a day after presidential elections. ",2023-06-26T00:30:32+0000,article,World,News,Opposition Accuses Sierra Leone’s Military of Election Weekend Assault,"Sierra Leone;Demonstrations, Protests and Riots;Elections;Bio, Julius Maada;Kamara, Samura;Freetown (Sierra Leone);Politics and Government"
1,"Also a mandolinist, he performed alongside his brother, Jim, in an act that lasted 55 years. He continued performing after his brother’s death.","Jesse McReynolds, who for 55 years was the lead singer and mandolin player with the first-generation bluegrass duo Jim & Jesse, died on Friday at his home in Gallatin, Tenn. He was 93.",2023-06-26T00:50:48+0000,article,Arts,Obituary (Obit),"Jesse McReynolds, Lead Singer in Long-Running Bluegrass Duo, Dies at 93","McReynolds, Jesse (1929-2023);Deaths (Obituaries);Jim & Jesse (Music Group);Country Music;APPALACHIAN REGION;McReynolds, Jim (1927-2002)"
2,Research published Sunday evaluates the effectiveness of the active ingredient in injectable diabetes and obesity drugs when taken orally.,"The next iteration of Ozempic and Wegovy — the much-discussed, hard-to-obtain injectable medications known for their ability to induce weight loss — may come in pill form.",2023-06-26T01:00:55+0000,article,Well,News,A Pill Form of Ozempic Is on the Horizon,"Diabetes;Ozempic (Drug);Weight;Research;Eating Disorders;Drugs (Pharmaceuticals);Obesity;Novo Nordisk A/S;AMERICAN DIABETES ASSN;Lancet, The (Journal)"
3,"As part of the Brits Off Broadway festival at 59E59 Theaters, Nikhil Parmar’s solo play is a drama-tinged satire that morphs into a grisly revenge parable.","In the world of Nikhil Parmar’s funny, fantastical solo play “Invisible,” the mind-set of Britain has undergone a significant shift. One of the West’s favorite boogeymen — the Islamic fundamentalist — has vanished from the public imagination. Chinese terrorists are the designated bad guys now.",2023-06-26T02:29:17+0000,article,Theater,News,"‘Invisible’ Review: Brown, British and Overlooked","Theater;Theater (Off Broadway);59E59 THEATERS;Bush Theater;Invisible (Play);Parmar, Nikhil;Green, Georgia (Theater Director)"
4,"With their party out of power, some Republicans in the state are worried that the former president could cost Michigan its status as a swing state.","In front of a sold-out crowd on Sunday evening in Novi, Mich., former President Donald J. Trump lamented the decline of the automobile industry under Democratic rule and said he “stood up to China” to save thousands of manufacturing jobs.",2023-06-26T03:32:27+0000,article,U.S.,News,"Trump Campaigns in Michigan, a Battleground That’s Tinted Blue","Trump, Donald J;Republican Party;Presidential Election of 2024;United States Politics and Government;Oakland County (Mich);Michigan;Karamo, Kristina"
5,"In some of the nation’s most populous areas, hazardous storms can dump significantly more water than previously believed, new calculations show.","As climate change intensifies severe rainstorms, the infrastructure protecting millions of Americans from flooding faces growing risk of failures, according to new calculations of expected precipitation in every county and locality across the contiguous United States.",2023-06-26T04:01:04+0000,article,Climate,News,Intensifying Rains Pose Hidden Flood Risks Across the U.S.,Rain;Floods;Hurricanes and Tropical Storms;Global Warming;Infrastructure (Public Works);Infrastructure Investment and Jobs Act (2021);Disasters and Emergencies;First Street Foundation;National Oceanic and Atmospheric Administration;United States
6,The fashion runway to the locker room has become ubiquitous in professional sports like basketball and football. Can the walk into a running event become the same thing?,"A few hours before some of the world’s fastest runners would run a few hundred meters very quickly, they were invited to walk some 30 meters very slowly.",2023-06-26T04:01:15+0000,article,Sports,News,Sprinting Toward Running’s Red Carpet,"Lyles, Noah (1997- );Track and Field;Fashion and Apparel;Who Decides War (Fashion Label);USA Track and Field;Social Media;Content Type: Personal Profile"
7,"The law now mandates that companies post salaries, but some are listing broad ranges.",Good morning. It’s Monday. We’ll see how a New York City law that took effect late last year is helping workers entering the job market.,2023-06-26T04:03:05+0000,article,New York,briefing,"Salary Law Requires Transparency, Up to a Point",New York City;internal-storyline-no;Law and Legislation;Labor and Jobs;Wages and Salaries;Indeed.com
8,The fallout from an attempted mutiny in Russia.,"Confusion and uncertainty pervaded Russia yesterday, with neither Vladimir Putin, the Russian president, nor Yevgeny Prigozhin, the leader of a mercenary force known as Wagner, appearing in public the day after an open military rebellion led by Prigozhin appeared defused. (Here’s how the mutiny unfolded.)",2023-06-26T04:12:05+0000,article,Briefing,News,Your Monday Briefing,
9,"No corrections appeared in print on Monday, June 26, 2023.","Errors are corrected during the press run whenever possible, so some errors noted here may not have appeared in all editions.",2023-06-26T04:46:13+0000,article,Corrections,News,"No Corrections: June 26, 2023",
