,abstract,lead_paragraph,pub_date,document_type,section_name,type_of_material,headline,keywords
0,"The journalists were covering the aftermath of airstrikes at a U.N. school-turned-shelter in Khan Younis. The bureau chief’s wife, son, daughter and grandson had been killed in October.","An Al Jazeera cameraman was killed and the network’s Arabic-language Gaza Strip bureau chief was wounded on Friday during an attack in southern Gaza, Al Jazeera said, the latest in a long string of journalist casualties in the war.",2023-12-16T00:25:11+0000,article,World,News,Al Jazeera Cameraman Killed and Bureau Chief Injured in Gaza,"Gaza Strip;Israel;Khan Younis (Gaza Strip);al-Dahdouh, Wael;AL JAZEERA;Committee to Protect Journalists;Israel-Gaza War (2023- )"
1,Officials said the inspector had “misdiagnosed” as a “decorative” element a column that was holding up the seven-story building.,"An engineer who oversaw inspections of a Bronx apartment building that partially collapsed on Monday “misdiagnosed” a column that was holding up the building, calling it a “decorative” element in plans he filed in June, city officials said Friday.",2023-12-16T00:54:03+0000,article,New York,News,New York Suspends Engineer Who Inspected Bronx Building That Collapsed,"Accidents and Safety;Buildings (Structures);Engineering and Engineers;Bronx (NYC);Adams, Eric L;Oddo, James S"
2,"“We’re not here to tell anybody, ‘You must do X, you must do Y,’” the national security adviser said. His visit came as the Israeli military said it had accidentally killed three Israeli hostages.","Days after President Biden said Israel was losing support for its military campaign in the Gaza Strip, the president’s national security adviser, Jake Sullivan, on Friday played down differences between the two allies after meetings with Israel’s top leaders.",2023-12-16T01:00:15+0000,article,World,News,"In Israel, U.S. Aide Denies Talk of a Rift Over Gaza War","Israel-Gaza War (2023- );International Relations;Palestinians;United Nations;Hamas;Houthis;Sullivan, Jacob J (1976- );Gaza Strip;Israel;United States;Red Sea;United States International Relations;Defense and Military Forces;Kidnapping and Hostages;Ships and Shipping;Kerem Shalom;A P Moller-Maersk;Biden, Joseph R Jr;Netanyahu, Benjamin;Gulf of Aden;Yemen;AFRICA"
3,Can you sort 8 historical events?,Can you sort 8 historical events?,2023-12-16T01:42:22+0000,multimedia,The Upshot,Interactive Feature,"Flashback: Your Weekly History Quiz, December 17, 2023",internal-paywall-exempt;Content Type: Quiz
4,Amy O’Rourke works the seafood counter at a busy suburban grocery store. We spent the day with her to see how she gets everything done.,"It’s easy to take the grocery store for granted. After all, there’s nothing particularly remarkable about the mundane task of picking up our weekly bread, fruit and cereal. Yet each store requires dozens and often hundreds of people to run — to fill the shelves, take inventory, organize displays of canned beans or help a customer locate the vanilla extract. In the latest episode of On the Job, we spent the day with Amy O’Rourke at Stew Leonard’s — a grocery chain in the Northeast that goes out of its way to engage and entertain shoppers. Her goal as assistant seafood manager is not only to ensure that customers can find the freshest clams, shrimp and salmon, but also to make a job that can feel invisible, visible. She accomplishes that with an abundance of energy, an uncannily outgoing personality and occasionally, a lobster suit.",2023-12-16T01:47:07+0000,article,Food,News,"How to Serve 35,000 Grocery Shoppers a Week? With a Smile and a Lobster Suit.",Supermarkets and Grocery Stores;Stew Leonard's;Seafood
5,"A lifelong academic, she stood apart in her ability to communicate her insights about the country to nonacademic readers.","In November 1974, a small group of American college presidents spent three weeks traveling through China, visiting universities, communes, factories and even the office of Vice Premier Deng Xiaoping, who was still four years away from taking over as Communist Party leader.",2023-12-16T01:52:55+0000,article,World,Obituary (Obit),"Merle Goldman, a Leading Expert on Communist China, Dies at 92","Goldman, Merle;Deaths (Obituaries);China;United States International Relations;Boston University;Harvard University;Colleges and Universities;Writing and Writers;Books and Literature"
6,"Join the crowd for this laid-back, fun-loving Garrett Chalfin puzzle.","SATURDAY PUZZLE — This is a funny, funny crossword from Garrett Chalfin: first themeless, first Saturday, and fifth Times puzzle overall.  There’s a bonus column, which apparently enables the extravagant stairstep of eight eight-letter entries through the middle of the puzzle (according to its constructor notes, below). I also noted the scarcity of “glue” here — less nondescript fill makes a puzzle more interesting but often a lot tougher, especially if you’re not quite on the right wavelength. This is one of those puzzles that tests how open your mind is rather than what arcane facts are in it, so don’t feel frustrated if you’re misdirected a few times (I certainly was!). You’ll get into the swing of things.",2023-12-16T03:00:06+0000,article,Crosswords & Games,News,Companies,"Crossword Puzzles;Chalfin, Garrett (Crossword Constructor)"
7,"Mr. Jones proposed paying the families a combined total of at least $5.5 million annually for a decade, while the families submitted a competing plan that would liquidate his Infowars empire.","The conspiracy theorist Alex Jones proposed paying Sandy Hook families who won more than $1 billion in damages against him last year a combined total of at least $5.5 million annually over a decade, while the families aim to liquidate his Infowars media empire, according to competing plans filed late Friday.",2023-12-16T03:36:26+0000,article,U.S.,News,Alex Jones and Sandy Hook Families Enter Final Stretch in Bankruptcy Fight,"Jones, Alex (1974- );Infowars;Suits and Litigation (Civil);Right-Wing Extremism and Alt-Right;Compensation for Damages (Law);Newtown, Conn, Shooting (2012);Conspiracy Theories;Libel and Slander;Bankruptcies"
8,"Quotation of the Day for Saturday, December 16, 2023.",“He’s the don now.”,2023-12-16T05:00:01+0000,article,Corrections,Quote,Quotation of the Day: ‘Passing Paisan’ Wows Jersey. You Got a Problem With That?,
9,"It all started when a 70-year-old fish market stall owner nicknamed “Booghy” was grooving in public, in violation of Iranian law.","A new form of protest against the government is rocking Iran: a viral dance craze set to an upbeat folk song where crowds clap and chant the rhythmic chorus, “Oh, oh, oh, oh.”",2023-12-16T05:00:03+0000,article,World,News,A Viral Dance and ‘Happiness Campaign’ Frustrates Iran’s Clerics,"Iran;Dancing;Demonstrations, Protests and Riots;Social Media;Islamic Revolutionary Guards Corps"
10,"Corrections that appeared in print on Saturday, Dec. 16, 2023.","An article on Friday about the trial of a German spy accused of selling secrets to Russia misspelled the given name of a lawyer. He is Giuseppe Olivo, not Guiseppe.",2023-12-16T05:18:36+0000,article,Corrections,Correction,"Corrections: Dec. 16, 2023",
11,Startups big and small are adding a modern touch to the ancient practice of instilling Hindu values starting in the womb.,"Want to raise a child with the business acumen of the industrial tycoon Ratan Tata, the concentration powers of the spiritual guru Swami Vivekananda, the scientific brilliance of the nuclear hero A.P.J. Abdul Kalam and — of course — the patriotic confidence of Prime Minister Narendra Modi?",2023-12-16T05:42:39+0000,article,World,News,"In India, There’s an App for Everything. Even Dream Babies.",India;Pregnancy and Childbirth;Mobile Applications;Smartphones;Parenting;Hinduism;Gujarat State (India);Start-ups;Computers and the Internet
12,"The departure of Bialik, who had been absent from the show for months, leaves Ken Jennings, a former champion, as the sole host.","Mayim Bialik, who received an Emmy nomination for her work on “Jeopardy!” after the death of longtime host Alex Trebek, said on Friday that she had been removed from the popular game show as Sony confirmed it would leave Ken Jennings as the sole host.",2023-12-16T06:33:33+0000,article,Arts,News,Mayim Bialik Is Out as ‘Jeopardy!’ Host,"Bialik, Mayim;Jeopardy! (TV Program);Game Shows;Television;Trebek, Alex;The Big Bang Theory (TV Program)"
13,In case you need some puzzle help.,"Welcome to The Wordle Review. Be warned: This page contains spoilers for today’s puzzle. Solve Wordle first, or scroll at your own risk.",2023-12-16T08:00:03+0000,article,Crosswords & Games,News,Today’s Wordle Review,Wordle (Puzzle)
14,Feeling stuck on today’s puzzle? We can help.,"Hi busy bees! Welcome to today’s Spelling Bee forum. There are a number of terms that appear in both this article and other online discussions of the Spelling Bee; a glossary of those terms compiled by Monicat, a Times reader, can be found below.",2023-12-16T08:00:13+0000,article,Crosswords & Games,News,Spelling Bee Forum,Spelling Bee (Game)
15,In case you need some puzzle help.,"Good morning, dear connectors. Welcome to today’s Connections forum, where you can give and receive puzzle — and emotional — support.",2023-12-16T08:00:15+0000,article,Crosswords & Games,News,The Connections Companion,Crossword Puzzles;Connections (Game)
16,"On the occasion of its 25th anniversary, a look back at what the movie tells us about love, books, money, urbanism and the internet.","Twenty-five years ago next week and two years before it would merge with AOL, Warner Brothers released “You’ve Got Mail.” Starring Meg Ryan, Tom Hanks and the Upper West Side, the movie grossed more than $250 million. And if you are the kind of woman who leans into Jane Austen, finely woven cardigans, farmers’ market flowers, impeccable grammar, the ’90s, book-filled prewar apartments and the primacy of small, independent businesses, then your relationship to the film may be ritualistic — even devotional.",2023-12-16T08:00:24+0000,article,New York,News,‘You’ve Got Mail’ Was the Last Great New York Rom-Com,"Movies;You've Got Mail (Movie);Ephron, Nora;Ryan, Meg;Hanks, Tom;Books and Literature;Book Trade and Publishing;Barnes & Noble Inc;Upper West Side (Manhattan, NY)"
17,"The show in Newark, which includes 300 artifacts on loan for the first time from a private collector, has been a big hit.","At a large gallery space in downtown Newark, where the art exhibition “Remembering the Purple One: A Tribute to Prince Rogers Nelson” has just been extended to Dec. 31, the writing is on the wall: This is not a show put together by Prince fans.",2023-12-16T08:00:29+0000,article,New York,News,"A Prince Exhibition, Curated by Teens Who Don’t Especially Like Prince",Pop and Rock Music;Prince (1958- );Newark (NJ);Collectors and Collections;Memorabilia and Souvenirs
18,"Each year, we ask teenagers to send us their application essays about work, money or social class. Here are four, from California to Cambodia.","Some of the most basic questions about money are also central to figuring out what and who you want to be: What do I have, what do I want, how does that compare to others around me and how should I feel about it?",2023-12-16T08:00:29+0000,article,Your Money,News,"Chaos, Injustice and Joy: This Year’s College Essays About Money",Colleges and Universities;Content Type: Personal Profile;Education (K-12);Personal Finances;src-reader-callout
19,"The ESPN host tries to avoid sports talk until it’s time to watch football. That leaves time for brunch, books and Taylor Swift.","On most days, Mike Greenberg loves a good argument. He hosts “Get Up” on ESPN and “Greeny” on ESPN Radio and says his on-air and off-air personalities are not very different.",2023-12-16T08:00:29+0000,article,New York,News,How Mike Greenberg Spends His Sundays,Content Type: Personal Profile;Athletics and Sports;ESPN;Television
20,The deaths of three hostages whom Israel said its troops had mistakenly shot and killed in Gaza were reverberating in Israel early Saturday as political leaders mourned them and protesters urged their government to prioritize the remaining hostages’ safe return over the country’s war goals.,The deaths of three hostages whom Israel said its troops had mistakenly shot and killed in Gaza were reverberating in Israel early Saturday as political leaders mourned them and protesters urged their government to prioritize the remaining hostages’ safe return over the country’s war goals.,2023-12-16T08:16:31+0000,article,World,News,Israel mourns as the accidental killings of hostages reverberate.,
21,Agents worried as millions poured in. Hamas bought weapons and plotted an attack. The authorities now say the money helped lay the groundwork for the Oct. 7 assault on Israel.,"Israeli security officials scored a major intelligence coup in 2018: secret documents that laid out, in intricate detail, what amounted to a private equity fund that Hamas used to finance its operations.",2023-12-16T09:51:13+0000,article,World,News,Israel Found the Hamas Money Machine Years Ago. Nobody Turned It Off.,"Israel-Gaza War (2023- );Hamas;Terrorism;Finances;Israel;Mossad;Espionage and Intelligence Services;Politics and Government;Netanyahu, Benjamin;Embargoes and Sanctions;Gaza Strip;Turkey;International Relations;United States International Relations"
22,President Xi Jinping urged “all-out efforts” to ensure safety amid wintry conditions after a subway crash left hundreds injured in the capital.,"Temperatures across China are forecast to plunge this weekend, as parts of the country reel from widespread disruptions caused by wintry conditions and heavy rains, including a subway collision in Beijing that left hundreds of commuters hospitalized.",2023-12-16T09:52:24+0000,article,World,News,Cold Snap Grips China After Snow in Beijing Causes Havoc,China;Railroad Accidents and Safety;Cold and Cold Spells;Winter (Season);Snow and Snowstorms;Weather
23,How I was banned from Filene’s department store.,"The Northshore Mall, in Peabody, Mass., was the mall. Our mall. The competing mall, Liberty Tree, a mile or so down the road, suffered from inferior stores and worse parking. So in the 1990s and early 2000s, Northshore was where the kids from my area congregated, to wander through the department stores, and then on toward J. Crew, for roll-neck sweaters; Abercrombie & Fitch, for boyfriend jeans; and Pacific Sunwear, for anything related to skater culture.",2023-12-16T10:00:08+0000,article,Style,News,A Little Christmastime Shoplifting,Shopping and Retail;Robberies and Thefts;Shopping Centers and Malls;Women and Girls;Massachusetts
24,The animated tale was both controversial and an Oscar-winning box office hit. It’s also one of the rare films from that era that the company isn’t eager to remake.,"Disney’s animated achievements — certain ones — are imprinted on our brains, in part because the company reminds us about them seemingly nonstop. Fresh from the Disney vault! Restored to its original glory!",2023-12-16T10:00:09+0000,article,Movies,News,"What ‘Pocahontas’ Tells Us About Disney, for Better and Worse",Native Americans;Animated Films;Walt Disney Company;Pocahontas (Movie)
25,"To renovate a market-rate rental, tenants must show that the problems violate city habitability codes.","Q: My wife and I have rented a market-rate two-bedroom apartment in Cobble Hill, Brooklyn, since 2013. During that time, we’ve requested once to have some rooms painted. But other kinds of wear and tear have developed over the years: The hardwood floor is losing its seal, some kitchen cabinet doors are chipping, and the wood under the bathroom sink is peeling. Our refrigerator is in working order, but it’s unattractive. Is there a law that states that after 10 years the tenant is entitled to some minor renovations? We would like the landlord to complete them.",2023-12-16T10:00:26+0000,article,Real Estate,News,At What Point Does My Landlord Owe Me Some Apartment Repairs?,Real Estate and Housing (Residential);Renting and Leasing (Real Estate);Restoration and Renovation;Landlords
26,New York Times commenters share their favorite books of the year.,"Each year, as the staff of the Book Review chooses the year’s 100 notable books and 10 best books, we know we have to make some tough decisions. Invariably, some wonderful books don’t make the cut.",2023-12-16T10:00:30+0000,article,Books,News,The Books Readers Loved in 2023,"Books and Literature;Two Thousand Twenty Three;Writing and Writers;Biography of X (Book);Demon Copperhead (Book);In Memoriam (Book);The Heaven & Earth Grocery Store (Book);The Wager: A Tale of Shipwreck, Mutiny and Murder (Book)"
27,"As the company celebrates its 100th anniversary, its dominance as a generation-spanning cultural force no longer seems certain.","President Dwight D. Eisenhower once praised Walt Disney for his “genius as a creator of folklore.” When Disney died in 1966, the line made it into his obituary, evidence of its accuracy. Folklore, defined broadly, is an oral tradition that stretches across generations. It tells people who they are, how they got here and how they should live in the future. The company Disney created appointed itself keeper of these traditions for Americans, spinning up fresh tales and (more often) deftly repackaging old ones to appeal to a new century.",2023-12-16T10:00:51+0000,article,Movies,News,Disney Is a Language. Do We Still Speak It?,Movies;Television;Walt Disney Company;Aladdin (Movie);Bambi (Movie);Beauty and the Beast (Movie);Moana (Movie);Star Wars (Movie);The Lion King (Movie);Wish (Movie);Language and Languages;Animated Films;Intellectual Property
28,"When older Americans earn above a certain income level, they are often taken aback to find they owe federal income taxes on their benefits.","Jennie Phipps, a semiretired writer and editor, had once been married to a certified public accountant. When she retired, she thought she was well prepared for any taxes she might face.",2023-12-16T10:00:58+0000,article,Business Day,News,A Shock for Many Retirees: Social Security Benefits Can Be Taxed,Social Security (US);Income Tax;Pensions and Retirement Plans;Personal Finances;Retirement;Financial Planners;Content Type: Service
29,Which is yours?,"Soft lights in warm colors or bright LEDs? Handcrafted wooden ornaments or modern, minimalist baubles? Real tree or fake?",2023-12-16T10:01:01+0000,article,Style,News,The 12 Vibes of Christmas,Christmas;Christmas Trees
30,"Known as curanderas, they carry on a tradition long revered in local Hispanic culture.","On a recent day, Chriselda Hernandez heard a knock at her door in the Texas border town of Edinburg. It was a college student who said she was suffering from a string of bad luck. A drunken driver had crashed into her car. Then someone broke into the new car she was driving and stole her laptop. “I need a limpia,” she pleaded — a spiritual cleanse.",2023-12-16T10:01:01+0000,article,U.S.,News,"On the Texas Border, Folk Healers Bring Modern Touches to Their Ancient Practice",Mexican-Americans;Hispanic-Americans;Alternative and Complementary Medicine;Religion and Belief;Rio Grande Valley (Tex);Texas;vis-photo
